證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2409,友達,377538286,132224327,245313959,0,0,0,0,42863,-42863,5213522,3370482,1554135,1816347,8923180,5526005,3397175,250484618
2303,聯電,135123883,84578708,50545175,0,0,0,8806000,948112,7857888,1700945,2295849,1335000,960849,1599645,859549,740096,60104008
3481,群創,148587348,123757793,24829555,0,0,0,0,44402,-44402,1858110,4838994,4681152,157842,3686946,1986678,1700268,26643263
2449,京元電子,33629928,17467906,16162022,0,0,0,3009000,29829,2979171,1108238,1523731,1044709,479022,1164395,535179,629216,20249431
1101,台泥,19666392,4838000,14828392,0,0,0,0,31000,-31000,514791,34071,21000,13071,721410,219690,501720,15312183
8150,南茂,46374822,36507452,9867370,0,0,0,0,0,0,2045164,1625667,372056,1253611,1441322,649769,791553,11912534
6168,宏齊,27296107,15719510,11576597,0,0,0,0,0,0,48292,104000,0,104000,58302,114010,-55708,11624889
4958,臻鼎-KY,19149394,9416593,9732801,0,0,0,1194000,64405,1129595,383245,249737,223000,26737,853574,497066,356508,11245641
3711,日月光投控,14745610,6265777,8479833,0,0,0,1404300,241077,1163223,1108322,811390,131000,680390,980948,553016,427932,10751378
2618,長榮航,12326759,5705321,6621438,0,0,0,3993000,0,3993000,92216,2003,71000,-68997,166996,5783,161213,10706654
2610,華航,8991000,3739000,5252000,0,0,0,5133000,0,5133000,88517,62000,0,62000,36128,9611,26517,10473517
3189,景碩,12013714,2877136,9136578,0,0,0,190000,11000,179000,894262,230105,65907,164198,1560152,830088,730064,10209840
6116,彩晶,64781323,56391121,8390202,0,0,0,0,0,0,1616602,624000,585998,38002,2302836,724236,1578600,10006804
6770,力積電,32689155,23966497,8722658,0,0,0,0,26527,-26527,625747,987000,421000,566000,423896,364149,59747,9321878
2892,第一金,16954938,7928823,9026115,0,0,0,181000,9514,171486,89548,10000,0,10000,152000,72452,79548,9287149
2327,國巨*,17153681,9282441,7871240,0,0,0,272500,86776,185724,1071356,949624,145420,804204,410852,143700,267152,9128320
2886,兆豐金,15691576,2955226,12736350,0,0,0,1000000,5781067,-4781067,467504,48000,43935,4065,521000,57561,463439,8422787
2317,鴻海,20690247,13878777,6811470,0,0,0,141719,160624,-18905,932592,534998,80060,454938,922013,444359,477654,7725157
3016,嘉晶,10382416,4067137,6315279,0,0,0,0,0,0,-106239,64000,90000,-26000,619247,699486,-80239,6209040
8046,南電,7748085,1884963,5863122,0,0,0,33000,167182,-134182,253358,148374,73544,74830,913526,734998,178528,5982298
3037,欣興,5951193,820477,5130716,0,0,0,0,82286,-82286,787371,68000,37000,31000,1120495,364124,756371,5835801
2481,強茂,13342423,7999153,5343270,0,0,0,78000,0,78000,254403,284050,73000,211050,131995,88642,43353,5675673
6257,矽格,10291445,4582272,5709173,0,0,0,5000,103000,-98000,-259490,66000,195000,-129000,71054,201544,-130490,5351683
2354,鴻準,5050161,958824,4091337,0,0,0,0,3000,-3000,145937,17000,0,17000,166572,37635,128937,4234274
1312,國喬,5696590,1943000,3753590,0,0,0,0,0,0,199067,98000,2000,96000,149263,46196,103067,3952657
3045,台灣大,7165515,3325593,3839922,0,0,0,84000,280553,-196553,299959,64000,41,63959,252000,16000,236000,3943328
2885,元大金,16323352,12018025,4305327,0,0,0,105000,672259,-567259,155657,4291,49000,-44709,298639,98273,200366,3893725
1718,中纖,5351197,1667000,3684197,0,0,0,0,0,0,61075,80000,46000,34000,27075,0,27075,3745272
6278,台表科,4601201,1672538,2928663,0,0,0,0,0,0,687227,529000,64000,465000,340670,118443,222227,3615890
1102,亞泥,5020293,1845274,3175019,0,0,0,182000,9560,172440,95755,10000,0,10000,98257,12502,85755,3443214
3035,智原,5560304,2872779,2687525,0,0,0,0,0,0,733880,292660,22000,270660,543255,80035,463220,3421405
2609,陽明,8189800,4578651,3611149,0,0,0,74000,0,74000,-324563,24058,122000,-97942,17634,244255,-226621,3360586
2030,彰源,4447848,1181181,3266667,0,0,0,0,0,0,20639,22639,2000,20639,0,0,0,3287306
2441,超豐,5245596,1222000,4023596,0,0,0,80000,746000,-666000,-75924,100000,217000,-117000,86808,45732,41076,3281672
6456,GIS-KY,7754808,4762210,2992598,0,0,0,0,0,0,215605,4000,2000,2000,349343,135738,213605,3208203
3715,定穎投控,5210318,2753000,2457318,0,0,0,0,0,0,258848,14000,0,14000,336195,91347,244848,2716166
2855,統一證,4263748,1653000,2610748,0,0,0,0,37000,-37000,0,0,0,0,0,0,0,2573748
2492,華新科,7959515,5629699,2329816,0,0,0,1000,1000,0,178897,224197,121000,103197,150844,75144,75700,2508713
2412,中華電,4170801,1769449,2401352,0,0,0,64000,10274,53726,23000,0,0,0,39000,16000,23000,2478078
3042,晶技,3367354,958500,2408854,0,0,0,0,159000,-159000,213425,141652,10000,131652,145637,63864,81773,2463279
1605,華新,8355501,6124212,2231289,0,0,0,0,0,0,201162,186000,68000,118000,237674,154512,83162,2432451
