證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2610,華航,78437068,25652696,52784372,0,0,0,664000,0,664000,990333,154000,22000,132000,878333,20000,858333,54438705
3481,群創,136854165,94757735,42096430,0,0,0,174000,0,174000,-786685,4013000,4048000,-35000,2379771,3131456,-751685,41483745
2409,友達,95748675,56141055,39607620,0,0,0,102000,0,102000,-109230,322000,274992,47008,1318475,1474713,-156238,39600390
2618,長榮航,49931808,15590274,34341534,0,0,0,727000,0,727000,989762,38000,9000,29000,1207224,246462,960762,36058296
1101,台泥,35128366,17333145,17795221,0,0,0,12000,0,12000,159771,16000,36000,-20000,302608,122837,179771,17966992
2412,中華電,13864478,4174930,9689548,0,0,0,67700,4000,63700,863508,17084,53000,-35916,900424,1000,899424,10616756
2891,中信金,27405730,26439150,966580,0,0,0,1631244,8000,1623244,5235787,62000,68271,-6271,5252102,10044,5242058,7825611
2884,玉山金,18191475,16041539,2149936,0,0,0,730788,0,730788,4749037,182000,66972,115028,4804216,170207,4634009,7629761
6116,彩晶,19851371,11879889,7971482,0,0,0,0,0,0,-518388,55000,541998,-486998,194587,225977,-31390,7453094
2002,中鋼,20063915,13004484,7059431,0,0,0,18000,0,18000,-84498,40000,6000,34000,169986,288484,-118498,6992933
3045,台灣大,9259703,3618012,5641691,0,0,0,487259,7000,480259,661153,6000,59000,-53000,714153,0,714153,6783103
3231,緯創,31241811,29402867,1838944,0,0,0,4658554,0,4658554,-156173,63000,245000,-182000,1163293,1137466,25827,6341325
5871,中租-KY,10053521,4930799,5122722,0,0,0,1087000,5000,1082000,20067,306000,266000,40000,73035,92968,-19933,6224789
6505,台塑化,16950290,10597170,6353120,0,0,0,137210,0,137210,-537820,126000,752492,-626492,455500,366828,88672,5952510
2313,華通,16356354,9134363,7221991,0,0,0,28000,791000,-763000,-806056,115000,520100,-405100,391578,792534,-400956,5652935
2886,兆豐金,19743351,21198393,-1455042,0,0,0,2697167,10000,2687167,4341924,264000,211000,53000,4487290,198366,4288924,5574049
5880,合庫金,9213174,6858275,2354899,0,0,0,500920,0,500920,2673220,40000,20000,20000,2743220,90000,2653220,5529039
2646,星宇航空,5908800,597400,5311400,0,0,0,1000,0,1000,101119,12000,2000,10000,106119,15000,91119,5413519
2812,台中銀,9975418,4886601,5088817,0,0,0,17000,0,17000,45000,13000,2000,11000,34000,0,34000,5150817
4904,遠傳,6682572,2596042,4086530,0,0,0,149325,5000,144325,792054,15000,80337,-65337,857435,44,857391,5022909
2845,遠東銀,5469000,2150000,3319000,0,0,0,1556000,0,1556000,23000,23000,0,23000,0,0,0,4898000
2887I,台新新光辛特,5844000,1139000,4705000,0,0,0,0,0,0,0,0,0,0,0,0,0,4705000
5876,上海商銀,12510842,5290824,7220018,0,0,0,24000,0,24000,-2613016,199300,3726356,-3527056,950040,36000,914040,4631002
1216,統一,6229421,5448827,780594,0,0,0,1764906,0,1764906,1853270,173000,68646,104354,1795365,46449,1748916,4398770
4958,臻鼎-KY,15147874,8261864,6886010,0,0,0,367140,3046000,-2678860,185214,89000,29457,59543,562180,436509,125671,4392364
2382,廣達,12661772,10173778,2487994,0,0,0,1404485,7000,1397485,367258,103009,666822,-563813,1074270,143199,931071,4252737
1303,南亞,17204527,16005874,1198653,0,0,0,511903,400000,111903,2567892,853000,300659,552341,2334673,319122,2015551,3878448
1402,遠東新,6951230,4118000,2833230,0,0,0,350000,0,350000,520035,20000,20000,0,573487,53452,520035,3703265
2705,六福,3175000,15000,3160000,0,0,0,0,0,0,9000,9000,0,9000,0,0,0,3169000
2867,三商壽,5912000,2856000,3056000,0,0,0,0,0,0,-246000,235000,481000,-246000,0,0,0,2810000
3042,晶技,5334893,2177000,3157893,0,0,0,0,0,0,-385974,22937,143605,-120668,69897,335203,-265306,2771919
4919,新唐,4648660,1960830,2687830,0,0,0,8000,0,8000,-37786,18194,15000,3194,75366,116346,-40980,2658044
2609,陽明,7309295,4738206,2571089,0,0,0,7000,6000,1000,-97018,10715,25733,-15018,29000,111000,-82000,2475071
2356,英業達,9273735,6808300,2465435,0,0,0,59000,0,59000,-332411,9000,35180,-26180,668403,974634,-306231,2192024
9912,偉聯,2158900,2000,2156900,0,0,0,0,0,0,0,0,0,0,0,0,0,2156900
1409,新纖,6036866,3716000,2320866,0,0,0,1000,8000,-7000,-217947,31000,0,31000,37000,285947,-248947,2095919
1714,和桐,6098985,4058299,2040686,0,0,0,0,0,0,-15899,101000,0,101000,0,116899,-116899,2024787
2489,瑞軒,7026389,3059000,3967389,0,0,0,3000,1812000,-1809000,-177496,57812,200000,-142188,30773,66081,-35308,1980893
1102,亞泥,5058578,3457000,1601578,0,0,0,10000,0,10000,325651,8000,12354,-4354,334005,4000,330005,1937229
8046,南電,7551762,4738625,2813137,0,0,0,92039,1263000,-1170961,273739,133200,95765,37435,440931,204627,236304,1915915
2603,長榮,4147939,2699200,1448739,0,0,0,83199,6000,77199,388917,6000,42000,-36000,501455,76538,424917,1914855
6443,元晶,3019000,1080500,1938500,0,0,0,0,0,0,-50000,8000,58000,-50000,0,0,0,1888500
9945,潤泰新,3113404,1216182,1897222,0,0,0,0,0,0,-19725,8000,1043,6957,9259,35941,-26682,1877497
