證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2618,長榮航,77372730,19353161,58019569,0,0,0,351376,3243974,-2892598,109321,207855,523506,-315651,1216872,791900,424972,55236292
2891,中信金,69657117,28635793,41021324,0,0,0,275551,204646,70905,-15362980,600000,16694253,-16094253,1344580,613307,731273,25729249
4958,臻鼎-KY,31709683,10664933,21044750,0,0,0,4232276,225000,4007276,442604,498110,452360,45750,2640308,2243454,396854,25494630
2610,華航,28984799,7556541,21428258,0,0,0,394000,21876,372124,1450284,304000,69000,235000,1499000,283716,1215284,23250666
2332,友訊,47242201,24815727,22426474,0,0,0,0,0,0,-854960,936000,1271026,-335026,127167,647101,-519934,21571514
2634,漢翔,18188100,2759629,15428471,0,0,0,0,0,0,927562,329666,112000,217666,775426,65530,709896,16356033
5876,上海商銀,22342936,10044728,12298208,0,0,0,343000,351000,-8000,716649,452649,3000,449649,287000,20000,267000,13006857
2886,兆豐金,13407430,10176344,3231086,0,0,0,8676709,15642,8661067,688416,264000,202725,61275,678141,51000,627141,12580569
2313,華通,26717592,18877234,7840358,0,0,0,3352000,2000,3350000,1203158,936312,397000,539312,1331460,667614,663846,12393516
6505,台塑化,17835933,8949250,8886683,0,0,0,889148,0,889148,925612,301934,38294,263640,792284,130312,661972,10701443
5880,合庫金,15130422,5009192,10121230,0,0,0,211720,14909,196811,328018,296267,10000,286267,72751,31000,41751,10646059
3045,台灣大,13971545,4247812,9723733,0,0,0,716758,157000,559758,299131,295000,240353,54647,303484,59000,244484,10582622
1301,台塑,16591000,8459572,8131428,0,0,0,0,0,0,841566,437091,178000,259091,754275,171800,582475,8972994
2347,聯強,15874068,4402000,11472068,0,0,0,195000,189000,6000,-3648654,172863,6097753,-5924890,2289159,12923,2276236,7829414
3033,威健,13222000,5616000,7606000,0,0,0,0,0,0,-194137,55021,277182,-222161,307039,279015,28024,7411863
4904,遠傳,9827635,8886828,940807,0,0,0,7278987,1170000,6108987,16372,135000,33570,101430,177862,262920,-85058,7066166
2377,微星,16262737,9925277,6337460,0,0,0,8000,2000,6000,621383,359925,109294,250631,546834,176082,370752,6964843
1709,和益,7569473,1045242,6524231,0,0,0,0,0,0,80036,80000,3000,77000,37611,34575,3036,6604267
3704,合勤控,7893000,1425650,6467350,0,0,0,0,0,0,105217,117711,7494,110217,0,5000,-5000,6572567
2359,所羅門,7670447,1616270,6054177,0,0,0,0,0,0,116141,28000,6000,22000,346470,252329,94141,6170318
1216,統一,11282829,5960933,5321896,0,0,0,117556,0,117556,444975,152000,100000,52000,401975,9000,392975,5884427
3576,聯合再生,10741405,5126000,5615405,0,0,0,0,0,0,18000,24000,6000,18000,0,0,0,5633405
2301,光寶科,18489251,12880971,5608280,0,0,0,108659,405000,-296341,233495,112255,123000,-10745,556900,312660,244240,5545434
2845,遠東銀,7246766,1905000,5341766,0,0,0,0,0,0,108000,139000,14000,125000,0,17000,-17000,5449766
1326,台化,29878020,25125517,4752503,0,0,0,6000,0,6000,652417,701000,476567,224433,880402,452418,427984,5410920
2883,凱基金,22708611,18657279,4051332,0,0,0,135172,19220,115952,1157899,696802,248986,447816,844065,133982,710083,5325183
2890,永豐金,25395472,20592714,4802758,0,0,0,238463,273892,-35429,193389,361000,246865,114135,118411,39157,79254,4960718
2880,華南金,12050029,9549486,2500543,0,0,0,1761221,0,1761221,660226,246160,200179,45981,640349,26104,614245,4921990
2105,正新,7009066,2315000,4694066,0,0,0,76000,267539,-191539,376387,78000,54000,24000,374895,22508,352387,4878914
2371,大同,6839025,2254450,4584575,0,0,0,10000,0,10000,147425,52000,0,52000,113425,18000,95425,4742000
3016,嘉晶,6684814,2207452,4477362,0,0,0,0,0,0,-30722,18000,58000,-40000,140448,131170,9278,4446640
1303,南亞,16849095,23549067,-6699972,0,0,0,9372000,0,9372000,1508953,1128000,105000,1023000,1365922,879969,485953,4180981
2892,第一金,14279936,10766783,3513153,0,0,0,227346,7000,220346,20694,255000,293068,-38068,94762,36000,58762,3754193
2882,國泰金,16097490,11040174,5057316,0,0,0,450845,2297637,-1846792,185352,276000,146081,129919,144842,89409,55433,3395876
2603,長榮,6473940,2028694,4445246,0,0,0,48980,1106431,-1057451,-178295,38000,2000,36000,141400,355695,-214295,3209500
2312,金寶,9910209,6784388,3125821,0,0,0,0,0,0,82951,315000,224000,91000,321835,329884,-8049,3208772
2357,華碩,4653360,1483255,3170105,0,0,0,44395,155000,-110605,135434,79000,31000,48000,145220,57786,87434,3194934
2351,順德,3485050,1532300,1952750,0,0,0,802000,0,802000,102476,63000,2143,60857,100068,58449,41619,2857226
2867,三商壽,7834065,5434000,2400065,0,0,0,0,0,0,397000,500000,103000,397000,0,0,0,2797065
2382,廣達,8750098,8270676,479422,0,0,0,2094130,40000,2054130,185318,222049,71000,151049,266269,232000,34269,2718870
2881,富邦金,18658211,14730099,3928112,0,0,0,142426,1583418,-1440992,171120,269000,2000,267000,68583,164463,-95880,2658240
2637,慧洋-KY,3899239,2219910,1679329,0,0,0,758000,1000,757000,85833,56294,8316,47978,42268,4413,37855,2522162
2884,玉山金,22005657,20945957,1059700,0,0,0,534458,14221,520237,820183,295000,75170,219830,833628,233275,600353,2400120
2208,台船,7090026,4914589,2175437,0,0,0,0,0,0,167007,167007,0,167007,0,0,0,2342444
1718,中纖,2799000,609000,2190000,0,0,0,0,0,0,15000,41000,10000,31000,0,16000,-16000,2205000
2836,高雄銀,2905093,747000,2158093,0,0,0,0,0,0,12000,45000,33000,12000,0,0,0,2170093
9921,巨大,2482215,504188,1978027,0,0,0,0,0,0,30585,16655,4171,12484,18996,895,18101,2008612
2606,裕民,3072214,941490,2130724,0,0,0,5000,70000,-65000,-94644,20000,108000,-88000,29471,36115,-6644,1971080
9105,泰金寶-DR,9466000,8177500,1288500,0,0,0,0,0,0,673978,8000,886,7114,677890,11026,666864,1962478
8112,至上,6300042,4298000,2002042,0,0,0,0,2000,-2000,-162564,230000,364159,-134159,275190,303595,-28405,1837478
2812,台中銀,4124300,2390000,1734300,0,0,0,0,11148,-11148,106000,122000,0,122000,17000,33000,-16000,1829152
2478,大毅,3832057,1999111,1832946,0,0,0,5000,0,5000,-14440,10000,9000,1000,14496,29936,-15440,1823506
4564,元翎,3824102,2025000,1799102,0,0,0,0,0,0,-65545,14000,79545,-65545,0,0,0,1733557
2887I,台新新光辛特,3140000,1561080,1578920,0,0,0,0,0,0,0,0,0,0,0,0,0,1578920
3034,聯詠,5295355,2911984,2383371,0,0,0,290103,53000,237103,-1089733,78000,1272453,-1194453,564686,459966,104720,1530741
2489,瑞軒,7449812,5944000,1505812,0,0,0,0,0,0,-18279,212000,183000,29000,34228,81507,-47279,1487533
1434,福懋,2889977,1455527,1434450,0,0,0,0,0,0,31901,40000,8099,31901,0,0,0,1466351
2302,麗正,2738507,1330000,1408507,0,0,0,0,0,0,9000,18000,9000,9000,0,0,0,1417507
2527,宏璟,1899521,499071,1400450,0,0,0,0,0,0,16004,32121,21576,10545,5459,0,5459,1416454
9939,宏全,1782509,369000,1413509,0,0,0,2000,0,2000,-6277,19192,9469,9723,0,16000,-16000,1409232
3019,亞光,2554366,1382345,1172021,0,0,0,0,0,0,224555,107685,15180,92505,160444,28394,132050,1396576
6116,彩晶,13993170,12591010,1402160,0,0,0,0,0,0,-16611,288000,32000,256000,81196,353807,-272611,1385549
6443,元晶,2469690,1148000,1321690,0,0,0,0,0,0,8000,9000,1000,8000,0,0,0,1329690
2375,凱美,4648123,3296580,1351543,0,0,0,0,0,0,-34554,11000,9034,1966,59738,96258,-36520,1316989
9907,統一實,2528000,937100,1590900,0,0,0,0,320000,-320000,31089,34000,2911,31089,0,0,0,1301989
2367,燿華,5911489,4765544,1145945,0,0,0,0,0,0,91552,294000,98000,196000,26903,131351,-104448,1237497
5388,中磊,2439065,1205000,1234065,0,0,0,0,0,0,-23559,13000,60263,-47263,32580,8876,23704,1210506
2485,兆赫,2511591,1496400,1015191,0,0,0,0,0,0,168159,106000,85000,21000,173462,26303,147159,1183350
8261,富鼎,1294615,232265,1062350,0,0,0,0,0,0,80430,9000,18000,-9000,110000,20570,89430,1142780
6919,康霈*,2942423,1837278,1105145,0,0,0,0,0,0,35939,36000,0,36000,24642,24703,-61,1141084
5871,中租-KY,5845021,5011601,833420,0,0,0,97000,2000,95000,187425,181000,0,181000,13425,7000,6425,1115845
8046,南電,4958568,8440447,-3481879,0,0,0,4862588,84000,4778588,-223334,250337,312700,-62363,588698,749669,-160971,1073375
2031,新光鋼,1080511,91000,989511,0,0,0,80000,0,80000,3000,7000,4000,3000,0,0,0,1072511
3149,正達,4472311,3409000,1063311,0,0,0,0,0,0,2947,4000,2000,2000,23320,22373,947,1066258
4938,和碩,6115803,4787404,1328399,0,0,0,30000,501000,-471000,197227,64000,3796,60204,186212,49189,137023,1054626
2023,燁輝,1711832,699000,1012832,0,0,0,0,0,0,38000,52000,14000,38000,0,0,0,1050832
2646,星宇航空,1758012,702377,1055635,0,0,0,12000,0,12000,-29849,58000,2668,55332,3000,88181,-85181,1037786
3702,大聯大,3539000,2364328,1174672,0,0,0,0,6000,-6000,-139948,40000,328000,-288000,195257,47205,148052,1028724
2492,華新科,7214288,7132618,81670,0,0,0,142000,31000,111000,777206,518000,49484,468516,701199,392509,308690,969876
1810,和成,5681760,4962280,719480,0,0,0,0,0,0,163458,205000,42000,163000,17130,16672,458,882938
2912,統一超,1475734,618767,856967,0,0,0,6000,1912,4088,18000,20000,0,20000,0,2000,-2000,879055
2425,承啟,0,385000,-385000,0,0,0,0,0,0,1260648,1260648,0,1260648,0,0,0,875648
4916,事欣科,4764100,4076100,688000,0,0,0,0,0,0,184195,110000,46000,64000,155539,35344,120195,872195
2605,新興,1408100,533000,875100,0,0,0,0,0,0,-4239,20000,6000,14000,57163,75402,-18239,870861
1313,聯成,2432374,1558000,874374,0,0,0,0,0,0,-8756,80000,85882,-5882,35402,38276,-2874,865618
3042,晶技,5506935,4193000,1313935,0,0,0,0,0,0,-456390,9000,365000,-356000,136337,236727,-100390,857545
3059,華晶科,1520960,643074,877886,0,0,0,0,0,0,-54262,23000,5326,17674,1998,73934,-71936,823624
3605,宏致,3583114,2759909,823205,0,0,0,0,0,0,-37646,10000,43000,-33000,138963,143609,-4646,785559
3189,景碩,1905781,1703346,202435,0,0,0,426000,0,426000,149641,88066,53000,35066,140575,26000,114575,778076
2006,東和鋼鐵,1546460,1140875,405585,0,0,0,372000,1000,371000,-17505,26000,13157,12843,3000,33348,-30348,759080
2458,義隆,2926210,3321817,-395607,0,0,0,1304000,1000,1303000,-160775,22000,36300,-14300,102573,249048,-146475,746618
1609,大亞,3087117,2419000,668117,0,0,0,0,0,0,63763,40000,46649,-6649,109923,39511,70412,731880
2467,志聖,1410370,694480,715890,0,0,0,0,0,0,10838,12000,5862,6138,56695,51995,4700,726728
2493,揚博,1655538,866000,789538,0,0,0,8000,0,8000,-102296,10100,42000,-31900,25277,95673,-70396,695242
2427,三商電,1373000,694000,679000,0,0,0,0,0,0,7000,17000,10000,7000,0,0,0,686000
2101,南港,1207700,523000,684700,0,0,0,0,0,0,-3000,16000,19000,-3000,0,0,0,681700
1218,泰山,1627030,950000,677030,0,0,0,0,0,0,-4000,58000,62000,-4000,0,0,0,673030
1536,和大,3761240,3212130,549110,0,0,0,0,0,0,114706,119000,66432,52568,113064,50926,62138,663816
6753,龍德造船,1512507,1363353,149154,0,0,0,0,0,0,511439,228033,9166,218867,336672,44100,292572,660593
4551,智伸科,1617009,906768,710241,0,0,0,0,45000,-45000,-11055,1000,1000,0,7233,18288,-11055,654186
6271,同欣電,4504765,3694300,810465,0,0,0,0,0,0,-157403,144240,233144,-88904,83132,151631,-68499,653062
6177,達麗,886000,244000,642000,0,0,0,0,0,0,-7000,2000,9000,-7000,0,0,0,635000
2368,金像電,2712627,1534750,1177877,0,0,0,8172,506000,-497828,-48549,45000,64169,-19169,85088,114468,-29380,631500
3550,聯穎,1408050,818000,590050,0,0,0,0,0,0,11429,23000,11571,11429,0,0,0,601479
4739,康普,1509000,879300,629700,0,0,0,0,0,0,-34000,5000,11000,-6000,53972,81972,-28000,595700
2543,皇昌,900429,343587,556842,0,0,0,0,0,0,19088,14000,2000,12000,11088,4000,7088,575930
9934,成霖,1129000,562030,566970,0,0,0,0,0,0,-6000,17000,23000,-6000,0,0,0,560970
6155,鈞寶,1383193,829000,554193,0,0,0,0,0,0,3000,5000,3000,2000,8000,7000,1000,557193
2374,佳能,1854378,1408700,445678,0,0,0,0,0,0,104013,14000,6000,8000,126378,30365,96013,549691
9938,百和,785431,234001,551430,0,0,0,0,0,0,-5707,8000,12000,-4000,189,1896,-1707,545723
1723,中碳,725544,197000,528544,0,0,0,0,0,0,9812,5000,1000,4000,5822,10,5812,538356
6442,光聖,1109263,555539,553724,0,0,0,25000,9000,16000,-33298,67760,89342,-21582,500,12216,-11716,536426
1476,儒鴻,1343886,840830,503056,0,0,0,8209,33244,-25035,49300,45166,4000,41166,16135,8001,8134,527321
2376,技嘉,2495242,1871242,624000,0,0,0,5393,57000,-51607,-52079,26000,18000,8000,46753,106832,-60079,520314
5269,祥碩,549484,230380,319104,0,0,0,190000,0,190000,2143,5000,2000,3000,30344,31201,-857,511247
6719,力智,1278007,667000,611007,0,0,0,0,0,0,-101260,5250,13000,-7750,41660,135170,-93510,509747
3645,達邁,1210180,679951,530229,0,0,0,0,0,0,-25791,7000,7000,0,7403,33194,-25791,504438
6525,捷敏-KY,2481200,1980078,501122,0,0,0,0,0,0,-13059,79000,101849,-22849,10844,1054,9790,488063
1477,聚陽,1171321,764924,406397,0,0,0,69000,0,69000,12563,18102,17705,397,12472,306,12166,487960
1215,卜蜂,933000,454000,479000,0,0,0,0,0,0,4859,11000,6141,4859,0,0,0,483859
2355,敬鵬,2749522,2118000,631522,0,0,0,0,0,0,-163623,139000,97000,42000,10266,215889,-205623,467899
2455,全新,2958182,2345229,612953,0,0,0,16000,34000,-18000,-145267,40245,169425,-129180,86995,103082,-16087,449686
6214,精誠,834122,391629,442493,0,0,0,0,0,0,1270,8000,1407,6593,2000,7323,-5323,443763
2889,國票金,4559014,4182000,377014,0,0,0,0,0,0,63000,126000,63000,63000,0,0,0,440014
4919,新唐,2589587,2390000,199587,0,0,0,22000,1000,21000,212835,117000,18000,99000,168366,54531,113835,433422
4977,眾達-KY,885616,474100,411516,0,0,0,0,0,0,3815,0,0,0,8194,4379,3815,415331
2539,櫻花建,684660,286000,398660,0,0,0,0,0,0,7661,12000,4339,7661,0,0,0,406321
2354,鴻準,1777450,1315340,462110,0,0,0,0,2000,-2000,-59454,27000,0,27000,20025,106479,-86454,400656
2331,精英,897202,445052,452150,0,0,0,0,120000,-120000,63000,72000,9000,63000,0,0,0,395150
3535,晶彩科,596018,204000,392018,0,0,0,0,0,0,2592,5000,2000,3000,15000,15408,-408,394610
1466,聚隆,644100,295040,349060,0,0,0,0,0,0,28000,48000,20000,28000,0,0,0,377060
2103,台橡,1316001,949000,367001,0,0,0,0,0,0,-3963,21000,10000,11000,54959,69922,-14963,363038
2015,豐興,517370,159000,358370,0,0,0,0,0,0,3000,14000,10000,4000,0,1000,-1000,361370
