證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
6770,力積電,164496962,50522729,113974233,0,0,0,0,0,0,3097074,1899987,878000,1021987,3802459,1727372,2075087,117071307
2324,仁寶,84400279,33375789,51024490,0,0,0,64000,3079,60921,3903687,839471,139001,700470,3963210,759993,3203217,54989098
1605,華新,61348569,17056465,44292104,0,0,0,0,6207,-6207,-17041,41000,73000,-32000,736162,721203,14959,44268856
2317,鴻海,38081758,8711097,29370661,0,0,0,261841,5868,255973,1457539,682999,292000,390999,1916345,849805,1066540,31084173
2356,英業達,49986927,24318455,25668472,0,0,0,1161000,279178,881822,798374,276198,68000,208198,1261775,671599,590176,27348668
1717,長興,23003312,6674528,16328784,0,0,0,200070,0,200070,1496785,253662,185000,68662,1750047,321924,1428123,18025639
2002,中鋼,30513780,12135500,18378280,0,0,0,0,14000,-14000,-694867,108000,743000,-635000,173133,233000,-59867,17669413
1402,遠東新,19020963,3941660,15079303,0,0,0,73000,232,72768,166966,143000,0,143000,34514,10548,23966,15319037
2887,台新新光金,23082988,14000039,9082949,0,0,0,5246000,302226,4943774,-130777,2000,2000,0,146333,277110,-130777,13895946
2892,第一金,28169239,14647612,13521627,0,0,0,309000,404966,-95966,-1569991,10000,1664000,-1654000,143000,58991,84009,11855670
2353,宏碁,15080216,4559000,10521216,0,0,0,70000,223204,-153204,1273240,289240,2000,287240,1020178,34178,986000,11641252
2337,旺宏,42944624,31886096,11058528,0,0,0,0,8000,-8000,-138746,453200,498000,-44800,231832,325778,-93946,10911782
3706,神達,11212653,1745539,9467114,0,0,0,0,92000,-92000,411156,191000,14000,177000,318156,84000,234156,9786270
1608,華榮,11655010,2546791,9108219,0,0,0,0,0,0,180774,107599,30000,77599,105175,2000,103175,9288993
2377,微星,16294591,8440259,7854332,0,0,0,1000,114000,-113000,1040677,386000,23000,363000,829977,152300,677677,8782009
4938,和碩,11012132,2752474,8259658,0,0,0,158000,115000,43000,466058,189372,10000,179372,334108,47422,286686,8768716
2890,永豐金,17480859,8611000,8869859,0,0,0,119000,748,118252,-256131,3000,20519,-17519,20484,259096,-238612,8731980
1326,台化,11813024,4537394,7275630,0,0,0,0,0,0,552903,36000,0,36000,558777,41874,516903,7828533
2883,凱基金,16907106,14050549,2856557,0,0,0,4244000,578,4243422,-122196,10999,13492,-2493,5140,124843,-119703,6977783
1718,中纖,15333071,8184602,7148469,0,0,0,0,20000,-20000,-278528,364989,708817,-343828,79328,14028,65300,6849941
2449,京元電子,10466204,4880801,5585403,0,0,0,27040,157706,-130666,781281,329664,129106,200558,823122,242399,580723,6236018
3231,緯創,23402681,14577746,8824935,0,0,0,626000,4042832,-3416832,549118,219000,20000,199000,448493,98375,350118,5957221
2354,鴻準,8080777,2474569,5606208,0,0,0,0,0,0,199220,57115,0,57115,228196,86091,142105,5805428
1301,台塑,8910576,3507817,5402759,0,0,0,0,0,0,204200,104000,34000,70000,200477,66277,134200,5606959
2464,盟立,10757456,5338391,5419065,0,0,0,0,0,0,153801,250000,256000,-6000,466156,306355,159801,5572866
9105,泰金寶-DR,6470000,907000,5563000,0,0,0,0,0,0,4475,438,0,438,4037,0,4037,5567475
1216,統一,9246772,4191448,5055324,0,0,0,41000,68000,-27000,-11986,52000,10000,42000,31419,85405,-53986,5016338
2312,金寶,8757504,4204644,4552860,0,0,0,0,0,0,248269,120000,48000,72000,250543,74274,176269,4801129
2376,技嘉,10251586,6027580,4224006,0,0,0,207000,1235,205765,354045,109803,52000,57803,703950,407708,296242,4783816
9933,中鼎,6487752,1647243,4840509,0,0,0,0,2800,-2800,-261926,70074,332000,-261926,0,0,0,4575783
2371,大同,6206806,1637000,4569806,0,0,0,0,4000,-4000,-139535,0,64000,-64000,3834,79369,-75535,4426271
1513,中興電,4884913,853007,4031906,0,0,0,0,0,0,346080,170998,19000,151998,298009,103927,194082,4377986
4763,材料*-KY,9600110,5194725,4405385,0,0,0,0,111000,-111000,-120351,69000,8000,61000,241634,422985,-181351,4174034
2426,鼎元,6850910,2964000,3886910,0,0,0,0,0,0,17520,10000,5000,5000,49052,36532,12520,3904430
2882,國泰金,11382242,9020426,2361816,0,0,0,1294000,130684,1163316,187882,68000,49437,18563,227956,58637,169319,3713014
2451,創見,4461301,1279230,3182071,0,0,0,0,0,0,48705,10643,10003,640,63983,15918,48065,3230776
1904,正隆,4030139,1058487,2971652,0,0,0,0,0,0,212185,236504,15000,221504,14681,24000,-9319,3183837
2441,超豐,4727767,1796065,2931702,0,0,0,0,0,0,227081,118000,49000,69000,304084,146003,158081,3158783
2330,台積電,11977064,9350161,2626903,0,0,0,868191,281137,587054,-290286,64498,299400,-234902,241937,297321,-55384,2923671
3714,富采,4141581,1274900,2866681,0,0,0,0,0,0,32946,114944,82000,32944,2792,2790,2,2899627
2009,第一銅,3525000,729228,2795772,0,0,0,0,0,0,73856,5000,3000,2000,93856,22000,71856,2869628
2478,大毅,5607630,2868200,2739430,0,0,0,0,2000,-2000,44880,14146,7000,7146,88442,50708,37734,2782310
3042,晶技,6001695,4105420,1896275,0,0,0,0,0,0,714434,263600,30000,233600,597302,116468,480834,2610709
2027,大成鋼,4896019,2359183,2536836,0,0,0,0,0,0,22121,23000,10000,13000,141864,132743,9121,2558957
2347,聯強,5087376,2696600,2390776,0,0,0,118000,2000,116000,3483,2495,0,2495,21722,20734,988,2510259
1609,大亞,3171066,797446,2373620,0,0,0,0,0,0,117839,38000,13000,25000,99839,7000,92839,2491459
2855,統一證,3494858,1612800,1882058,0,0,0,600000,6000,594000,0,0,0,0,0,0,0,2476058
3037,欣興,4110117,1813366,2296751,0,0,0,42000,92000,-50000,222970,339303,206000,133303,137667,48000,89667,2469721
3010,華立,2675456,423000,2252456,0,0,0,0,0,0,146196,175000,56000,119000,29250,2054,27196,2398652
1802,台玻,12661860,10505468,2156392,0,0,0,0,0,0,234566,255817,373000,-117183,644482,292733,351749,2390958
9921,巨大,6238972,3904350,2334622,0,0,0,120000,0,120000,-66175,65952,30166,35786,11501,113462,-101961,2388447
2465,麗臺,3538165,1399311,2138854,0,0,0,0,0,0,60379,40379,20000,20379,40000,0,40000,2199233
3605,宏致,3182000,1128012,2053988,0,0,0,0,0,0,24547,5336,61000,-55664,227214,147003,80211,2078535
2301,光寶科,12637278,11930771,706507,0,0,0,1690000,286946,1403054,-69326,260000,160104,99896,268374,437596,-169222,2040235
8422,可寧衛*,3118121,1232000,1886121,0,0,0,1000,0,1000,31334,11000,11000,0,31334,0,31334,1918455
1314,中石化,10355858,8787028,1568830,0,0,0,0,0,0,341902,352494,10592,341902,0,0,0,1910732
2367,燿華,3711224,1857000,1854224,0,0,0,0,0,0,19085,35000,78000,-43000,76734,14649,62085,1873309
2382,廣達,12466704,11830463,636241,0,0,0,1149000,50524,1098476,16902,221383,200798,20585,101043,104726,-3683,1751619
2030,彰源,2808372,1062464,1745908,0,0,0,0,0,0,-19090,18000,37090,-19090,0,0,0,1726818
4904,遠傳,1545736,2340011,-794275,0,0,0,2527000,71,2526929,-7326,0,0,0,7000,14326,-7326,1725328
3033,威健,4634294,2876000,1758294,0,0,0,1000,0,1000,-92670,8000,104000,-96000,69035,65705,3330,1666624
2201,裕隆,2325107,735645,1589462,0,0,0,45000,0,45000,31861,47000,14000,33000,1145,2284,-1139,1666323
2484,希華,3712926,2081475,1631451,0,0,0,0,3000,-3000,13990,16000,5000,11000,4000,1010,2990,1642441
2489,瑞軒,2653798,997839,1655959,0,0,0,0,5000,-5000,-31670,32000,62000,-30000,4799,6469,-1670,1619289
2108,南帝,1790349,206000,1584349,0,0,0,0,0,0,2148,1000,6000,-5000,7148,0,7148,1586497
2501,國建,2284070,738000,1546070,0,0,0,0,0,0,18782,23000,4000,19000,0,218,-218,1564852
2515,中工,2624100,1046000,1578100,0,0,0,0,0,0,-42775,11000,4000,7000,0,49775,-49775,1535325
6213,聯茂,2707666,1355605,1352061,0,0,0,0,5000,-5000,166026,239369,108000,131369,59886,25229,34657,1513087
6919,康霈*,2462947,998692,1464255,0,0,0,0,0,0,4779,0,0,0,23330,18551,4779,1469034
8110,華東,2675520,1191300,1484220,0,0,0,0,0,0,-21343,12000,33000,-21000,6526,6869,-343,1462877
1319,東陽,2214032,710831,1503201,0,0,0,0,42000,-42000,-32000,1000,24000,-23000,11000,20000,-9000,1429201
2867,三商壽,9456000,8045163,1410837,0,0,0,0,0,0,0,0,0,0,0,0,0,1410837
2520,冠德,1731748,349000,1382748,0,0,0,0,0,0,11000,11000,6000,5000,11000,5000,6000,1393748
2357,華碩,1875641,689097,1186544,0,0,0,221000,145113,75887,87434,60183,14132,46051,106416,65033,41383,1349865
2105,正新,2805404,1616159,1189245,0,0,0,71000,0,71000,77984,98000,172,97828,38040,57884,-19844,1338229
9914,美利達,6031751,4772600,1259151,0,0,0,118000,0,118000,-64606,161180,149000,12180,13946,90732,-76786,1312545
1536,和大,1458204,229188,1229016,0,0,0,0,0,0,49726,29000,20000,9000,40726,0,40726,1278742
2436,偉詮電,2286772,949300,1337472,0,0,0,0,158000,-158000,79122,42000,62000,-20000,200074,100952,99122,1258594
6271,同欣電,2325933,1032734,1293199,0,0,0,0,0,0,-34891,60000,13000,47000,55759,137650,-81891,1258308
4540,全球傳動,1822210,590000,1232210,0,0,0,0,0,0,0,0,0,0,0,0,0,1232210
2399,映泰,3309589,2264000,1045589,0,0,0,0,0,0,143386,77000,2000,75000,75984,7598,68386,1188975
2362,藍天,1719395,510400,1208995,0,0,0,0,0,0,-28000,14000,42000,-28000,0,0,0,1180995
