證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
6770,力積電,58790090,30789234,28000856,0,0,0,0,21000,-21000,2199738,1307500,747000,560500,2186412,547174,1639238,30179594
2409,友達,163440348,144905345,18535003,0,0,0,0,40451,-40451,5147393,3047996,2649000,398996,8427315,3678918,4748397,23641945
2892,第一金,18604946,7963207,10641739,0,0,0,5941000,6624,5934376,87881,336000,392000,-56000,272000,128119,143881,16663996
2883,凱基金,33733728,19955147,13778581,0,0,0,608000,6373,601627,-236164,10000,316135,-306135,357051,287080,69971,14144044
1312,國喬,19497336,9464000,10033336,0,0,0,0,0,0,12325,459000,365000,94000,390234,471909,-81675,10045661
1303,南亞,24821504,17465908,7355596,0,0,0,2308000,243000,2065000,-29639,519000,564000,-45000,348347,332986,15361,9390957
2884,玉山金,38867019,37492448,1374571,0,0,0,7194000,10909,7183091,-165819,407000,668831,-261831,328989,232977,96012,8391843
2812,台中銀,11781985,3074388,8707597,0,0,0,3000,264846,-261846,-174683,0,72000,-72000,59000,161683,-102683,8271068
1101,台泥,13428000,6628000,6800000,0,0,0,229000,3000,226000,68486,100,67000,-66900,254644,119258,135386,7094486
2886,兆豐金,16018928,9283902,6735026,0,0,0,358000,207264,150736,3145,272000,372855,-100855,235000,131000,104000,6888907
2834,臺企銀,35312296,28591266,6721030,0,0,0,0,4000,-4000,-542280,0,170280,-170280,10000,382000,-372000,6174750
6257,矽格,9959438,4115093,5844345,0,0,0,0,4000,-4000,288017,226013,22000,204013,230553,146549,84004,6128362
2481,強茂,18906559,13812397,5094162,0,0,0,440000,70000,370000,-189061,173000,354839,-181839,120523,127745,-7222,5275101
3016,嘉晶,6527974,2020500,4507474,0,0,0,0,0,0,222489,0,3000,-3000,253917,28428,225489,4729963
3711,日月光投控,10179768,5409351,4770417,0,0,0,144000,164481,-20481,-411759,167075,480880,-313805,358046,456000,-97954,4338177
3702,大聯大,7665032,3813000,3852032,0,0,0,31000,80000,-49000,138039,235000,157000,78000,251385,191346,60039,3941071
2412,中華電,5165010,1249968,3915042,0,0,0,111000,11675,99325,-79000,0,56000,-56000,0,23000,-23000,3935367
2880,華南金,11308095,7421929,3886166,0,0,0,93000,5000,88000,-276077,6001,107723,-101722,133576,307931,-174355,3698089
2354,鴻準,4474565,1091650,3382915,0,0,0,0,4000,-4000,13581,0,15000,-15000,61581,33000,28581,3392496
5880,合庫金,8743957,5929656,2814301,0,0,0,125000,6000,119000,-98665,335000,136633,198367,8000,305032,-297032,2834636
5876,上海商銀,6404843,3767303,2637540,0,0,0,292000,2000,290000,-97000,10000,42000,-32000,32000,97000,-65000,2830540
1102,亞泥,4621985,2150000,2471985,0,0,0,228000,2418,225582,-159710,1000,134000,-133000,6021,32731,-26710,2537857
2313,華通,6290495,3826020,2464475,0,0,0,42000,118000,-76000,-136174,386000,458000,-72000,95242,159416,-64174,2252301
3189,景碩,4838535,2989060,1849475,0,0,0,346000,2000,344000,9296,45000,29549,15451,115470,121625,-6155,2202771
