證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,Unnamed: 19
1802,台玻            ,43633854,31153950,12479904,0,0,0,0,0,0,-11607,818000,1362000,-544000,912232,379839,532393,12468297,
1714,和桐            ,12095000,1474488,10620512,0,0,0,0,0,0,39360,0,0,0,111160,71800,39360,10659872,
2892,第一金          ,35594369,25219784,10374585,0,0,0,0,363825,-363825,-274507,24449,246956,-222507,1000,53000,-52000,9736253,
3714,富采            ,16319311,8258300,8061011,0,0,0,0,0,0,205825,297000,92000,205000,87660,86835,825,8266836,
6285,啟碁            ,19595742,12927272,6668470,0,0,0,707000,168000,539000,315808,318454,98989,219465,702444,606101,96343,7523278,
5876,上海商銀        ,13410419,6137000,7273419,0,0,0,0,399000,-399000,-568000,0,85000,-85000,100000,583000,-483000,6306419,
1717,長興            ,24309661,19822642,4487019,0,0,0,0,300000,-300000,1818861,1571950,275000,1296950,938357,416446,521911,6005880,
3450,聯鈞            ,8034029,2315719,5718310,0,0,0,50000,0,50000,22008,277317,260075,17242,114550,109784,4766,5790318,
3305,昇貿            ,7077000,1983110,5093890,0,0,0,0,0,0,412627,37000,60000,-23000,558343,122716,435627,5506517,
3033,威健            ,8156000,2304000,5852000,0,0,0,0,31392,-31392,-337864,55000,415365,-360365,143872,121371,22501,5482744,
2367,燿華            ,17433141,13254866,4178275,0,0,0,0,0,0,758543,420000,78000,342000,536866,120323,416543,4936818,
2374,佳能            ,5856128,1880100,3976028,0,0,0,0,4000,-4000,479653,5000,52000,-47000,756293,229640,526653,4451681,
2851,中再保          ,5400000,1119000,4281000,0,0,0,10000,0,10000,-13675,27141,45816,-18675,5000,0,5000,4277325,
1314,中石化          ,7545455,3463100,4082355,0,0,0,0,0,0,-97532,4000,87532,-83532,3000,17000,-14000,3984823,
3048,益登            ,7733805,3774092,3959713,0,0,0,0,0,0,-51051,2552,5837,-3285,400312,448078,-47766,3908662,
2498,宏達電          ,5256493,2111114,3145379,0,0,0,26000,1000,25000,274723,94000,93090,910,312452,38639,273813,3445102,
3037,欣興            ,11806426,10717646,1088780,0,0,0,2513000,48896,2464104,-128813,459705,571161,-111456,833427,850784,-17357,3424071,
6206,飛捷            ,4976129,1639000,3337129,0,0,0,400,7750,-7350,52711,12000,3000,9000,130073,86362,43711,3382490,
2027,大成鋼          ,12314356,3448790,8865566,0,0,0,0,5216000,-5216000,-480928,630000,635876,-5876,47500,522552,-475052,3168638,
3034,聯詠            ,5612136,2208767,3403369,0,0,0,20406,219251,-198845,-242723,2094,24708,-22614,60818,280927,-220109,2961801,
2376,技嘉            ,6188870,3065746,3123124,0,0,0,59521,16414,43107,-231239,119000,187501,-68501,62280,225018,-162738,2934992,
4739,康普            ,6305266,3370739,2934527,0,0,0,0,0,0,-80529,26135,66860,-40725,243737,283541,-39804,2853998,
2352,佳世達          ,3869125,972000,2897125,0,0,0,0,6000,-6000,-39535,0,23000,-23000,6453,22988,-16535,2851590,
8105,凌巨            ,3768000,966000,2802000,0,0,0,0,0,0,35839,45839,10000,35839,0,0,0,2837839,
3711,日月光投控      ,14093636,16495046,-2401410,0,0,0,5293000,141776,5151224,45808,241027,260484,-19457,932480,867215,65265,2795622,
6770,力積電          ,51680761,48955002,2725759,0,0,0,14000,0,14000,-189118,484628,744000,-259372,812896,742642,70254,2550641,
2382,廣達            ,7604094,5113427,2490667,0,0,0,274000,182779,91221,-290948,69215,170004,-100789,11000,201159,-190159,2290940,
4916,事欣科          ,4048101,2111250,1936851,0,0,0,0,0,0,351522,171000,2000,169000,201312,18790,182522,2288373,
3006,晶豪科          ,15364284,13077939,2286345,0,0,0,33000,19000,14000,-290915,76000,106000,-30000,264508,525423,-260915,2009430,
1216,統一            ,12060772,8369132,3691640,0,0,0,72000,1086000,-1014000,-706965,0,180000,-180000,99862,626827,-526965,1970675,
2342,茂矽            ,4660057,2765000,1895057,0,0,0,0,0,0,1911,8911,7000,1911,0,0,0,1896968,
1708,東鹼            ,2309000,468000,1841000,0,0,0,0,0,0,41505,0,7000,-7000,98961,50456,48505,1882505,
3704,合勤控          ,2687050,815721,1871329,0,0,0,0,0,0,-9070,1000,9070,-8070,0,1000,-1000,1862259,
2049,上銀            ,6616609,5341640,1274969,0,0,0,676000,100000,576000,-69819,14000,61002,-47002,265416,288233,-22817,1781150,
2455,全新            ,2370111,535390,1834721,0,0,0,0,0,0,-55542,121000,185000,-64000,39457,30999,8458,1779179,
2402,毅嘉            ,4841321,3776021,1065300,0,0,0,0,0,0,655679,9000,22204,-13204,765897,97014,668883,1720979,
2103,台橡            ,2787000,1104000,1683000,0,0,0,0,4000,-4000,-41887,0,26672,-26672,58973,74188,-15215,1637113,
2467,志聖            ,2411410,783011,1628399,0,0,0,0,18000,-18000,-39327,105338,146269,-40931,32886,31282,1604,1571072,
3149,正達            ,4362000,2810024,1551976,0,0,0,0,0,0,-1040,9657,10697,-1040,0,0,0,1550936,
6282,康舒            ,31125201,29547273,1577928,0,0,0,0,0,0,-30878,155000,391000,-236000,1310054,1104932,205122,1547050,
3135,凌航            ,1895000,226100,1668900,0,0,0,0,0,0,-137560,78440,216000,-137560,0,0,0,1531340,
9933,中鼎            ,2395615,870120,1525495,0,0,0,0,3000,-3000,-22572,2000,22572,-20572,0,2000,-2000,1499923,
3055,蔚華科          ,1349000,179038,1169962,0,0,0,0,0,0,280984,204984,37000,167984,113000,0,113000,1450946,
2399,映泰            ,7588050,5974000,1614050,0,0,0,0,12000,-12000,-160678,2000,2000,0,30420,191098,-160678,1441372,
4720,德淵            ,1965000,523000,1442000,0,0,0,0,7504,-7504,-1000,1000,2000,-1000,0,0,0,1433496,
2327,國巨*           ,21852168,23141171,-1289003,0,0,0,2098357,398723,1699634,913843,646000,251609,394391,1141749,622297,519452,1324474,
2329,華泰            ,4352170,3417000,935170,0,0,0,0,0,0,374386,57000,9000,48000,603462,277076,326386,1309556,
1809,中釉            ,6481639,5165573,1316066,0,0,0,0,0,0,-22200,237800,260000,-22200,0,0,0,1293866,
2646,星宇航空        ,1871383,541000,1330383,0,0,0,0,0,0,-54782,0,46000,-46000,14798,23580,-8782,1275601,
9939,宏全            ,2379000,1129000,1250000,0,0,0,0,63122,-63122,9968,12166,34358,-22192,36160,4000,32160,1196846,
6176,瑞儀            ,4354550,3068300,1286250,0,0,0,12000,65684,-53684,-36178,0,6000,-6000,76222,106400,-30178,1196388,
6153,嘉聯益          ,2445000,1376000,1069000,0,0,0,0,0,0,79243,92000,12757,79243,0,0,0,1148243,
2369,菱生            ,3899000,2560000,1339000,0,0,0,0,0,0,-215503,7000,5000,2000,136246,353749,-217503,1123497,
3209,全科            ,2263033,1304668,958365,0,0,0,150000,19440,130560,9959,31134,42000,-10866,22141,1316,20825,1098884,
2478,大毅            ,2348269,1343120,1005149,0,0,0,0,0,0,89723,2000,3000,-1000,97613,6890,90723,1094872,
3042,晶技            ,4021590,2743954,1277636,0,0,0,0,59000,-59000,-153333,22000,135394,-113394,116987,156926,-39939,1065303,
6120,達運            ,2415517,1321000,1094517,0,0,0,0,0,0,-32223,3000,11000,-8000,7000,31223,-24223,1062294,
3706,神達            ,4919024,3618029,1300995,0,0,0,35000,5879,29121,-274111,2000,227000,-225000,25482,74593,-49111,1056005,
5388,中磊            ,3231000,1924000,1307000,0,0,0,0,186000,-186000,-118271,13956,73833,-59877,54827,113221,-58394,1002729,
2316,楠梓電          ,1017000,148010,868990,0,0,0,0,0,0,132937,34000,22000,12000,124937,4000,120937,1001927,
2340,台亞            ,2298005,1356000,942005,0,0,0,0,0,0,43305,123000,88000,35000,32536,24231,8305,985310,
2030,彰源            ,2848466,1823000,1025466,0,0,0,0,0,0,-48000,7000,55000,-48000,0,0,0,977466,
4540,全球傳動        ,2491000,1563000,928000,0,0,0,0,0,0,-6388,9021,15409,-6388,0,0,0,921612,
8046,南電            ,6400151,6628198,-228047,0,0,0,1406000,146670,1259330,-115569,60100,137300,-77200,247927,286296,-38369,915714,
2428,興勤            ,1429000,539025,889975,0,0,0,0,0,0,9450,0,2000,-2000,45364,33914,11450,899425,
6215,和椿            ,2527100,1741300,785800,0,0,0,0,0,0,74348,6000,0,6000,125104,56756,68348,860148,
2305,全友            ,1882000,1119800,762200,0,0,0,0,3000,-3000,100583,110000,9417,100583,0,0,0,859783,
2009,第一銅          ,1796084,978316,817768,0,0,0,0,0,0,17368,878,7000,-6122,24490,1000,23490,835136,
4722,國精化          ,2107619,1373950,733669,0,0,0,0,0,0,68598,26516,32000,-5484,128178,54096,74082,802267,
2401,凌陽            ,3001000,2068000,933000,0,0,0,5000,0,5000,-143532,61000,143432,-82432,33807,94907,-61100,794468,
2484,希華            ,2836218,2052000,784218,0,0,0,0,0,0,-4651,16000,20651,-4651,0,0,0,779567,
6449,鈺邦            ,1126001,465140,660861,0,0,0,0,177,-177,100319,16000,4000,12000,118656,30337,88319,761003,
6166,凌華            ,1607000,924038,682962,0,0,0,0,0,0,53892,49105,11673,37432,19088,2628,16460,736854,
2332,友訊            ,1499000,761500,737500,0,0,0,0,0,0,-7605,7000,14605,-7605,0,0,0,729895,
1309,台達化          ,1223000,475000,748000,0,0,0,0,0,0,-29864,2000,7000,-5000,2398,27262,-24864,718136,
6168,宏齊            ,1595000,872000,723000,0,0,0,0,0,0,-8000,0,8000,-8000,0,0,0,715000,
2603,長榮            ,4362475,3433347,929128,0,0,0,19500,292952,-273452,19645,414000,39552,374448,57468,412271,-354803,675321,
1313,聯成            ,1062000,374000,688000,0,0,0,0,0,0,-18000,9000,30000,-21000,3000,0,3000,670000,
5285,界霖            ,1252089,611080,641009,0,0,0,0,0,0,5826,15503,9677,5826,0,0,0,646835,
8016,矽創            ,1364000,680000,684000,0,0,0,0,5923,-5923,-31417,0,50001,-50001,29719,11135,18584,646660,
2383,台光電          ,1521396,1125790,395606,0,0,0,322000,44285,277715,-32157,33510,56400,-22890,149542,158809,-9267,641164,
3605,宏致            ,1915010,1273000,642010,0,0,0,0,0,0,-19167,27000,4000,23000,27575,69742,-42167,622843,
3437,榮創            ,1113000,500000,613000,0,0,0,0,0,0,-6000,1000,7000,-6000,0,0,0,607000,
4551,智伸科          ,1282000,705201,576799,0,0,0,0,0,0,26412,1,15246,-15245,62811,21154,41657,603211,
4934,太極            ,755150,231000,524150,0,0,0,0,0,0,79000,89000,10000,79000,0,0,0,603150,
2360,致茂            ,3028369,2795932,232437,0,0,0,427158,14850,412308,-49423,21630,44000,-22370,86865,113918,-27053,595322,
6443,元晶            ,631680,145100,486580,0,0,0,0,0,0,103996,20996,71000,-50004,154000,0,154000,590576,
3008,大立光          ,980385,752379,228006,0,0,0,159000,5000,154000,202506,48169,25000,23169,293218,113881,179337,584512,
4576,大銀微系統      ,3271095,2585019,686076,0,0,0,0,0,0,-101777,37717,62469,-24752,29545,106570,-77025,584299,
2395,研華            ,4255697,3725876,529821,0,0,0,616,9000,-8384,60034,32000,13000,19000,76464,35430,41034,581471,
3518,柏騰            ,1198000,615000,583000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,581000,
8438,昶昕            ,1292353,751000,541353,0,0,0,0,0,0,26065,35057,8992,26065,0,0,0,567418,
8103,瀚荃            ,1040000,555500,484500,0,0,0,0,0,0,70418,0,8000,-8000,91092,12674,78418,554918,
4763,材料*-KY        ,2103914,1554673,549241,0,0,0,0,0,0,2975,0,20000,-20000,29779,6804,22975,552216,
2492,華新科          ,9977780,12114811,-2137031,0,0,0,2248000,0,2248000,438582,160000,19000,141000,894831,597249,297582,549551,
3026,禾伸堂          ,616000,248689,367311,0,0,0,0,12000,-12000,174344,25000,27000,-2000,224755,48411,176344,529655,
3047,訊舟            ,670000,152000,518000,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,524000,
1718,中纖            ,2126025,1597000,529025,0,0,0,0,0,0,-7407,18000,41000,-23000,15593,0,15593,521618,
3312,弘憶股          ,1390113,906000,484113,0,0,0,0,0,0,31995,38000,6005,31995,0,0,0,516108,
1722,台肥            ,2117346,1568000,549346,0,0,0,0,0,0,-40000,12000,52000,-40000,0,0,0,509346,
8021,尖點            ,1489658,570003,919655,0,0,0,21000,403000,-382000,-30748,33000,47884,-14884,242996,258860,-15864,506907,
6414,樺漢            ,1033050,404020,629030,0,0,0,0,87000,-87000,-71786,6000,79638,-73638,15739,13887,1852,470244,
3024,憶聲            ,1000000,543000,457000,0,0,0,0,0,0,-8022,3000,11022,-8022,0,0,0,448978,
4977,眾達-KY         ,5069930,4655044,414886,0,0,0,0,6000,-6000,39080,134258,26572,107686,57913,126519,-68606,447966,
2486,一詮            ,704000,295000,409000,0,0,0,0,1596,-1596,35441,10000,34000,-24000,83040,23599,59441,442845,
3028,增你強          ,2183659,1538050,645609,0,0,0,0,0,0,-206625,50000,0,50000,11024,267649,-256625,438984,
2375,凱美            ,2819000,2439030,379970,0,0,0,0,350,-350,58750,3660,5660,-2000,204722,143972,60750,438370,
7795,長廣            ,553001,119000,434001,0,0,0,0,1000,-1000,3700,3700,0,3700,0,0,0,436701,
2241,艾姆勒          ,830000,420065,409935,0,0,0,0,0,0,4674,4674,0,4674,0,0,0,414609,
3708,上緯投控        ,572020,223000,349020,0,0,0,0,0,0,62897,72000,2000,70000,33038,40141,-7103,411917,
1326,台化            ,6322036,5710257,611779,0,0,0,0,0,0,-200454,6000,127000,-121000,119343,198797,-79454,411325,
5269,祥碩            ,1424247,1183004,241243,0,0,0,158000,0,158000,12039,7000,13000,-6000,188757,170718,18039,411282,
7769,鴻勁            ,1008563,839819,168744,0,0,0,250041,5000,245041,-7322,63840,79835,-15995,15614,6941,8673,406463,
2464,盟立            ,4679520,3990100,689420,0,0,0,0,0,0,-284066,86000,241226,-155226,39440,168280,-128840,405354,
6706,惠特            ,2647355,2224381,422974,0,0,0,0,0,0,-18741,0,1250,-1250,50476,67967,-17491,404233,
8215,明基材          ,951802,533000,418802,0,0,0,0,0,0,-14799,3000,7000,-4000,0,10799,-10799,404003,
2483,百容            ,553414,242000,311414,0,0,0,0,0,0,68126,75126,7000,68126,0,0,0,379540,
2417,圓剛            ,1077000,701000,376000,0,0,0,0,0,0,1976,7000,5024,1976,0,0,0,377976,
1773,勝一            ,637920,294120,343800,0,0,0,0,0,0,28139,21000,8000,13000,25770,10631,15139,371939,
6271,同欣電          ,1702455,1271161,431294,0,0,0,0,0,0,-60179,0,4000,-4000,28929,85108,-56179,371115,
2359,所羅門          ,1037197,703050,334147,0,0,0,0,0,0,33668,5442,7720,-2278,65629,29683,35946,367815,
6226,光鼎            ,492000,125000,367000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,367000,
6177,達麗            ,253019,384038,-131019,0,0,0,502000,0,502000,-7157,0,5157,-5157,0,2000,-2000,363824,
3031,佰鴻            ,686036,327000,359036,0,0,0,0,6000,-6000,-2327,0,2327,-2327,0,0,0,350709,
3717,聯嘉投控        ,633000,342556,290444,0,0,0,0,0,0,31000,60000,29000,31000,0,0,0,321444,
8374,羅昇            ,456000,145000,311000,0,0,0,0,0,0,7295,2000,2000,0,8090,795,7295,318295,
6806,森崴能源        ,493855,189000,304855,0,0,0,0,0,0,0,0,0,0,0,0,0,304855,
2597,潤弘            ,652800,328450,324350,0,0,0,0,0,0,-21000,0,21000,-21000,0,0,0,303350,
5243,乙盛-KY         ,1431176,1001200,429976,0,0,0,0,0,0,-136480,0,4000,-4000,34797,167277,-132480,293496,
3051,力特            ,544519,250000,294519,0,0,0,0,0,0,-2484,1000,3484,-2484,0,0,0,292035,
9921,巨大            ,2284731,2019557,265174,0,0,0,0,1000,-1000,11115,230,30001,-29771,62382,21496,40886,275289,
2431,聯昌            ,339000,68000,271000,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,275000,
4949,有成精密        ,932020,651000,281020,0,0,0,0,4000,-4000,-4103,1000,5000,-4000,3947,4050,-103,272917,
2457,飛宏            ,1337007,1122000,215007,0,0,0,0,0,0,55328,31065,30025,1040,57288,3000,54288,270335,
6133,金橋            ,369017,102000,267017,0,0,0,0,0,0,0,0,0,0,0,0,0,267017,
1723,中碳            ,414000,155000,259000,0,0,0,0,0,0,1196,1000,6000,-5000,6203,7,6196,260196,
6142,友勁            ,330044,71000,259044,0,0,0,0,0,0,0,0,0,0,0,0,0,259044,
8926,台汽電          ,1283100,1000000,283100,0,0,0,0,3000,-3000,-22001,0,22001,-22001,0,0,0,258099,
6962,奕力-KY         ,1565000,1306000,259000,0,0,0,0,0,0,-5064,0,1000,-1000,29656,33720,-4064,253936,
2363,矽統            ,11880100,11915800,-35700,0,0,0,20000,0,20000,267695,53096,38427,14669,675453,422427,253026,251995,
4766,南寶            ,802374,529160,273214,0,0,0,0,62000,-62000,40363,53000,6775,46225,14000,19862,-5862,251577,
2897,王道銀行        ,1233000,945000,288000,0,0,0,23000,14000,9000,-47900,100,48000,-47900,0,0,0,249100,
5306,桂盟            ,322119,70000,252119,0,0,0,0,0,0,-5000,0,5000,-5000,0,0,0,247119,
6890,來億-KY         ,514141,240059,274082,0,0,0,0,0,0,-32204,0,37000,-37000,7331,2535,4796,241878,
4532,瑞智            ,782000,502000,280000,0,0,0,0,32265,-32265,-6824,1000,9665,-8665,2000,159,1841,240911,
8028,昇陽半導體      ,6784547,6704070,80477,0,0,0,0,0,0,149419,287000,164445,122555,483561,456697,26864,229896,
2426,鼎元            ,462000,265000,197000,0,0,0,0,0,0,32000,12000,5000,7000,55000,30000,25000,229000,
5284,jpp-KY          ,911090,563200,347890,0,0,0,0,0,0,-119339,56315,73190,-16875,104135,206599,-102464,228551,
6192,巨路            ,286000,75000,211000,0,0,0,0,0,0,13014,15000,2000,13000,14,0,14,224014,
6573,虹揚-KY         ,235000,17000,218000,0,0,0,0,0,0,999,1999,1000,999,0,0,0,218999,
2441,超豐            ,5330250,5073100,257150,0,0,0,10000,172000,-162000,123379,29699,196375,-166676,327967,37912,290055,218529,
3022,威強電          ,499000,278352,220648,0,0,0,0,0,0,-2413,0,3000,-3000,596,9,587,218235,
1563,巧新            ,287000,72000,215000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,217000,
3591,艾笛森          ,929000,710000,219000,0,0,0,0,0,0,-3001,2000,5001,-3001,0,0,0,215999,
3416,融程電          ,312000,119000,193000,0,0,0,0,0,0,22908,24000,1000,23000,2429,2521,-92,215908,
2338,光罩            ,2165000,1943000,222000,0,0,0,0,0,0,-7106,6000,18365,-12365,21584,16325,5259,214894,
2485,兆赫            ,5472150,5223200,248950,0,0,0,0,21000,-21000,-18253,13000,30000,-17000,34943,36196,-1253,209697,
3592,瑞鼎            ,557945,351000,206945,0,0,0,19000,4268,14732,-17584,0,10000,-10000,5962,13546,-7584,204093,
6189,豐藝            ,342000,120000,222000,0,0,0,0,16891,-16891,-2000,1000,4000,-3000,1000,0,1000,203109,
3543,州巧            ,431023,230000,201023,0,0,0,0,0,0,0,0,0,0,0,0,0,201023,
1560,中砂            ,2360500,2272000,88500,0,0,0,310000,212000,98000,14353,52000,68916,-16916,103183,71914,31269,200853,
3060,銘異            ,698000,501000,197000,0,0,0,0,0,0,-2094,906,3000,-2094,0,0,0,194906,
2493,揚博            ,481871,287093,194778,0,0,0,0,0,0,-7740,9000,2000,7000,14000,28740,-14740,187038,
3669,圓展            ,248000,63000,185000,0,0,0,0,0,0,0,4000,4000,0,0,0,0,185000,
2258,鴻華先進-創     ,406000,198000,208000,0,0,0,0,0,0,-23668,0,27000,-27000,26837,23505,3332,184332,
