證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2883,凱基金,50348113,12697267,37650846,0,0,0,1596680,312526,1284154,-1208364,19107,856000,-836893,403529,775000,-371471,37726636
2027,大成鋼,31164722,7215648,23949074,0,0,0,4210000,97681,4112319,1021636,1886117,1849000,37117,1967576,983057,984519,29083029
2002,中鋼,36602248,13780682,22821566,0,0,0,3000,17000,-14000,1281623,70000,449000,-379000,1796623,136000,1660623,24089189
3231,緯創,41766940,17556332,24210608,0,0,0,0,1777214,-1777214,659700,133000,72000,61000,1378417,779717,598700,23093094
2885,元大金,35149521,10148901,25000620,0,0,0,209307,996415,-787108,-1474295,131000,1358001,-1227001,173441,420735,-247294,22739217
1326,台化,45194672,23365237,21829435,0,0,0,13000,0,13000,186205,867000,745000,122000,927493,863288,64205,22028640
2317,鴻海,39230590,21550728,17679862,0,0,0,831905,170954,660951,-178147,136000,719700,-583700,1027413,621860,405553,18162666
8112,至上,20570742,5246400,15324342,0,0,0,0,209485,-209485,-200536,77168,394284,-317116,617049,500469,116580,14914321
2377,微星,18075609,7654807,10420802,0,0,0,695000,3625,691375,1853445,590000,54381,535619,1527852,210026,1317826,12965622
2408,南亞科,20336773,12545260,7791513,0,0,0,2330000,16837,2313163,388822,735362,551407,183955,421102,216235,204867,10493498
2337,旺宏,15596812,5226542,10370270,0,0,0,0,6000,-6000,49026,184000,248480,-64480,452870,339364,113506,10413296
1301,台塑,27875480,17757381,10118099,0,0,0,330000,0,330000,-410076,647000,868972,-221972,315996,504100,-188104,10038023
2618,長榮航,25777095,13819006,11958089,0,0,0,2785429,5935456,-3150027,-287389,3000,160000,-157000,162334,292723,-130389,8520673
3576,聯合再生,24938032,17316288,7621744,0,0,0,0,0,0,-40000,10000,50000,-40000,0,0,0,7581744
1810,和成,10931000,3775570,7155430,0,0,0,0,0,0,24526,42000,7000,35000,37190,47664,-10474,7179956
2324,仁寶,22939569,15899971,7039598,0,0,0,22616,0,22616,98955,0,130000,-130000,687937,458982,228955,7161169
4938,和碩,13455917,3971215,9484702,0,0,0,5000,2330638,-2325638,-48211,1000,90000,-89000,157742,116953,40789,7110853
2301,光寶科,11690422,4968929,6721493,0,0,0,31515,9434,22081,350288,84000,93000,-9000,774745,415457,359288,7093862
2882,國泰金,17579511,7931548,9647963,0,0,0,400788,3163125,-2762337,-295246,110000,482000,-372000,403980,327226,76754,6590380
2603,長榮,9114268,2196743,6917525,0,0,0,1000,1036334,-1035334,-157414,1000,69000,-68000,133625,223039,-89414,5724777
2881,富邦金,20105988,14321634,5784354,0,0,0,263069,138424,124645,-466711,105000,430000,-325000,122289,264000,-141711,5442288
3605,宏致,7384661,2678270,4706391,0,0,0,0,0,0,409279,59894,18288,41606,442868,75195,367673,5115670
2353,宏碁,13668467,5214190,8454277,0,0,0,17045,3790135,-3773090,-170967,0,171456,-171456,287946,287457,489,4510220
2615,萬海,8244813,3560961,4683852,0,0,0,15379,2931,12448,-296409,17000,146000,-129000,123254,290663,-167409,4399891
4763,材料*-KY,8013822,3476323,4537499,0,0,0,0,6000,-6000,-133337,68000,47000,21000,112047,266384,-154337,4398162
2801,彰銀,11036290,15777774,-4741484,0,0,0,9615000,44818,9570182,-432000,0,410000,-410000,91000,113000,-22000,4396698
3006,晶豪科,6084165,1801420,4282745,0,0,0,0,81000,-81000,93094,22200,124000,-101800,250762,55868,194894,4294839
2332,友訊,16785754,13836841,2948913,0,0,0,0,0,0,1013659,1314552,394000,920552,111922,18815,93107,3962572
2449,京元電子,9811718,7488916,2322802,0,0,0,1257617,356797,900820,490732,355701,215641,140060,692858,342186,350672,3714354
1312,國喬,9408183,5573000,3835183,0,0,0,0,0,0,-152227,21000,492000,-471000,336554,17781,318773,3682956
2356,英業達,21357377,9208184,12149193,0,0,0,3137,8274000,-8270863,-207556,13000,373273,-360273,506563,353846,152717,3670774
3037,欣興,12028871,9324628,2704243,0,0,0,698000,292967,405033,128047,141922,191000,-49078,565770,388645,177125,3237323
2347,聯強,6834791,1786503,5048288,0,0,0,29000,1942344,-1913344,-147263,0,96000,-96000,43277,94540,-51263,2987681
2388,威盛,5563073,2522880,3040193,0,0,0,0,164000,-164000,65756,112837,171000,-58163,172332,48413,123919,2941949
2609,陽明,10304419,6963803,3340616,0,0,0,2205,96731,-94526,-327347,10627,153000,-142373,73306,258280,-184974,2918743
2401,凌陽,4911565,2155536,2756029,0,0,0,0,0,0,137645,39000,85000,-46000,195610,11965,183645,2893674
2412,中華電,9636989,6855244,2781745,0,0,0,205666,376394,-170728,217468,549000,305000,244000,7000,33532,-26532,2828485
1710,東聯,8770477,6064345,2706132,0,0,0,0,0,0,-17771,20001,54000,-33999,16228,0,16228,2688361
2890,永豐金,41231513,44287696,-3056183,0,0,0,7902680,1440447,6462233,-723161,372000,666712,-294712,290000,718449,-428449,2682889
6239,力成,6896293,5127177,1769116,0,0,0,979204,72000,907204,-95958,156000,593725,-437725,538182,196415,341767,2580362
4904,遠傳,11001460,5557067,5444393,0,0,0,92455,3465301,-3372846,477006,646006,88000,558006,65000,146000,-81000,2548553
5871,中租-KY,5732340,6145074,-412734,0,0,0,2973000,46854,2926146,-61283,0,53001,-53001,17382,25664,-8282,2452129
2812,台中銀,9777354,7171261,2606093,0,0,0,0,21527,-21527,-203198,0,182000,-182000,5000,26198,-21198,2381368
2834,臺企銀,18290330,15597400,2692930,0,0,0,3000,34465,-31465,-327000,0,292000,-292000,9000,44000,-35000,2334465
9945,潤泰新,4040322,1617730,2422592,0,0,0,0,5000,-5000,-115755,0,89004,-89004,22790,49541,-26751,2301837
5876,上海商銀,9627610,5206053,4421557,0,0,0,1738000,3525000,-1787000,-355141,0,183141,-183141,103000,275000,-172000,2279416
3706,神達,3910900,2818000,1092900,0,0,0,1404000,4000,1400000,-214789,0,62000,-62000,58970,211759,-152789,2278111
3034,聯詠,5368390,2555776,2812614,0,0,0,4630,676632,-672002,80270,2022,37100,-35078,239235,123887,115348,2220882
1605,華新,6709645,4475534,2234111,0,0,0,1317,8000,-6683,-63913,0,146000,-146000,517851,435764,82087,2163515
3711,日月光投控,11476855,10357436,1119419,0,0,0,1633451,165433,1468018,-459566,180275,398140,-217865,319700,561401,-241701,2127871
8033,雷虎,6499183,4292600,2206583,0,0,0,77000,0,77000,-176634,14418,190052,-175634,2000,3000,-1000,2106949
3045,台灣大,7165500,2893924,4271576,0,0,0,71950,2106973,-2035023,-162903,0,43000,-43000,2000,121903,-119903,2073650
6456,GIS-KY,2463956,494545,1969411,0,0,0,0,0,0,69053,0,10000,-10000,102374,23321,79053,2038464
2357,華碩,3776108,1112292,2663816,0,0,0,18464,632609,-614145,-47052,40530,66000,-25470,117918,139500,-21582,2002619
2606,裕民,3289290,618430,2670860,0,0,0,8000,697000,-689000,-56022,2363,49000,-46637,49615,59000,-9385,1925838
1304,台聚,2433633,935000,1498633,0,0,0,0,0,0,423496,6000,39000,-33000,473000,16504,456496,1922129
8131,福懋科,3094197,1252000,1842197,0,0,0,0,0,0,69551,1000,20190,-19190,95506,6765,88741,1911748
3022,威強電,2787451,979000,1808451,0,0,0,0,2608,-2608,82690,52848,22009,30839,63915,12064,51851,1888533
