證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
5880,合庫金,55444748,12794253,42650495,0,0,0,734000,30389,703611,1112650,622643,67000,555643,665007,108000,557007,44466756
2618,長榮航,44445001,13656483,30788518,0,0,0,164920,183522,-18602,790864,52000,25371,26629,879757,115522,764235,31560780
2884,玉山金,51707505,23192011,28515494,0,0,0,662352,405987,256365,924514,123968,826000,-702032,1880701,254155,1626546,29696373
2834,臺企銀,40913113,13415399,27497714,0,0,0,43000,22533,20467,61000,96000,36000,60000,8000,7000,1000,27579181
2344,華邦電,102987495,66666655,36320840,0,0,0,318231,10001434,-9683203,-304673,1027169,1134238,-107069,816410,1014014,-197604,26332964
1216,統一,29565669,4130232,25435437,0,0,0,224497,583000,-358503,-529772,573000,2054460,-1481460,1015146,63458,951688,24547162
2867,三商壽,27057000,7964488,19092512,0,0,0,0,0,0,3136000,3510000,374000,3136000,0,0,0,22228512
2892,第一金,41109912,26251241,14858671,0,0,0,603729,103000,500729,3667966,3098000,46000,3052000,681932,65966,615966,19027366
2886,兆豐金,28869256,18301837,10567419,0,0,0,3598556,95693,3502863,2198968,1308374,85161,1223213,1119155,143400,975755,16269250
2002,中鋼,29172246,15358024,13814222,0,0,0,59000,0,59000,271042,169000,53000,116000,179965,24923,155042,14144264
2887,台新新光金,45810031,35107784,10702247,0,0,0,534732,1035000,-500268,2023808,273492,83100,190392,2089047,255631,1833416,12225787
2801,彰銀,22282049,13336636,8945413,0,0,0,116000,153693,-37693,3206000,3413000,38000,3375000,6000,175000,-169000,12113720
5876,上海商銀,13954006,4752192,9201814,0,0,0,63000,76000,-13000,118765,50000,17455,32545,100220,14000,86220,9307579
2845,遠東銀,11504830,2342000,9162830,0,0,0,3000,0,3000,29000,50000,29000,21000,8000,0,8000,9194830
9904,寶成,15641208,7378000,8263208,0,0,0,29000,43438,-14438,96464,29000,8000,21000,104000,28536,75464,8345234
2412,中華電,12981552,5551784,7429768,0,0,0,195038,119000,76038,271650,70000,24000,46000,226650,1000,225650,7777456
2882,國泰金,18474381,14489579,3984802,0,0,0,2901829,149452,2752377,906533,307000,90461,216539,949828,259834,689994,7643712
2883,凱基金,28335634,23471625,4864009,0,0,0,320229,381176,-60947,2079831,290000,35212,254788,2008346,183303,1825043,6882893
4904,遠傳,10775137,4311125,6464012,0,0,0,330275,605000,-274725,290852,31000,14001,16999,275853,2000,273853,6480139
2891,中信金,34220400,28816271,5404129,0,0,0,509327,1714546,-1205219,1606544,265000,86085,178915,1572715,145086,1427629,5805454
2633,台灣高鐵,8277005,2628305,5648700,0,0,0,79000,5000,74000,36000,24000,8000,16000,44000,24000,20000,5758700
3045,台灣大,9586160,4127210,5458950,0,0,0,142650,87000,55650,200335,116114,17111,99003,101332,0,101332,5714935
2889,國票金,7535841,1905000,5630841,0,0,0,3000,0,3000,26000,51000,25000,26000,0,0,0,5659841
2812,台中銀,12822000,7136321,5685679,0,0,0,2000,22722,-20722,-24000,59000,19000,40000,23000,87000,-64000,5640957
1102,亞泥,8695087,3999208,4695879,0,0,0,59347,36792,22555,162842,31000,11000,20000,155842,13000,142842,4881276
2890,永豐金,31601553,28599107,3002446,0,0,0,1402888,111727,1291161,452980,173000,73920,99080,404900,51000,353900,4746587
2881,富邦金,15026494,11654870,3371624,0,0,0,1070253,175966,894287,448802,152000,44000,108000,411044,70242,340802,4714713
9945,潤泰新,6244689,2088000,4156689,0,0,0,0,4000,-4000,77375,28000,9040,18960,62302,3887,58415,4230064
1402,遠東新,10028398,7280994,2747404,0,0,0,68772,64000,4772,821524,54000,21000,33000,862740,74216,788524,3573700
2609,陽明,9147230,5437549,3709681,0,0,0,21336,51282,-29946,-165705,40414,52639,-12225,64000,217480,-153480,3514030
2885,元大金,25272674,23999906,1272768,0,0,0,1531674,351050,1180624,919449,51000,66742,-15742,1077843,142652,935191,3372841
2912,統一超,5086772,1277246,3809526,0,0,0,7156,90898,-83742,-449673,9000,468000,-459000,17000,7673,9327,3276111
2486,一詮,8203248,4875573,3327675,0,0,0,225000,0,225000,-570419,308000,855584,-547584,78312,101147,-22835,2982256
2880,華南金,16629221,18219238,-1590017,0,0,0,4363000,1941000,2422000,2112352,975000,48525,926475,1271831,85954,1185877,2944335
5871,中租-KY,7922031,4940619,2981412,0,0,0,10865,166000,-155135,6398,36000,30142,5858,19000,18460,540,2832675
2542,興富發,5550648,2980000,2570648,0,0,0,66000,79000,-13000,137703,64000,13000,51000,129703,43000,86703,2695351
6443,元晶,4790176,2385000,2405176,0,0,0,0,0,0,-5000,8000,13000,-5000,0,0,0,2400176
9907,統一實,3120056,669000,2451056,0,0,0,9000,0,9000,-81000,16000,97000,-81000,0,0,0,2379056
2426,鼎元,4919597,2548978,2370619,0,0,0,0,0,0,-28836,10000,45000,-35000,26396,20232,6164,2341783
4763,材料*-KY,6009854,3784082,2225772,0,0,0,22718,131000,-108282,114578,81000,49000,32000,152020,69442,82578,2232068
8261,富鼎,4463398,2182308,2281090,0,0,0,2000,0,2000,-51423,2000,20000,-18000,68926,102349,-33423,2231667
4919,新唐,5926754,3762317,2164437,0,0,0,0,89,-89,6153,30000,22095,7905,110318,112070,-1752,2170501
2897,王道銀行,3221000,1095582,2125418,0,0,0,0,0,0,22000,30000,8000,22000,0,0,0,2147418
2385,群光,3656031,1645971,2010060,0,0,0,9472,8000,1472,19600,5000,2400,2600,24000,7000,17000,2031132
1101,台泥,15524977,13950077,1574900,0,0,0,37000,17000,20000,408253,425000,24000,401000,232949,225696,7253,2003153
1802,台玻,10180519,7895754,2284765,0,0,0,12000,101000,-89000,-221023,560000,701000,-141000,204869,284892,-80023,1974742
2887I,台新新光辛特,3092000,1144000,1948000,0,0,0,0,0,0,0,0,0,0,0,0,0,1948000
2606,裕民,3111359,1227110,1884249,0,0,0,3000,2000,1000,17475,21000,12310,8690,14000,5215,8785,1902724
6531,愛普*,6723903,4388839,2335064,0,0,0,2284,429000,-426716,-68139,113000,163000,-50000,88656,106795,-18139,1840209
3450,聯鈞,5330669,3406362,1924307,0,0,0,1000,0,1000,-190315,22000,155098,-133098,49084,106301,-57217,1734992
2484,希華,9495133,7846100,1649033,0,0,0,3000,0,3000,1410,28021,24267,3754,1058,3402,-2344,1653443
6919,康霈*,3226944,1601833,1625111,0,0,0,0,0,0,27277,20000,5000,15000,40637,28360,12277,1652388
2903,遠百,2186365,581000,1605365,0,0,0,8000,0,8000,15000,19000,4000,15000,0,0,0,1628365
2540,愛山林,1855414,669129,1186285,0,0,0,0,0,0,425000,433000,8000,425000,0,0,0,1611285
2603,長榮,4920605,3579785,1340820,0,0,0,82000,12994,69006,178997,19000,9000,10000,268465,99468,168997,1588823
8021,尖點,4926649,3387483,1539166,0,0,0,33000,0,33000,1390,9000,7610,1390,0,0,0,1573556
2646,星宇航空,2884638,1403755,1480883,0,0,0,9000,0,9000,73348,29000,9000,20000,67002,13654,53348,1563231
6176,瑞儀,4431000,3024807,1406193,0,0,0,0,0,0,154042,112000,9079,102921,79868,28747,51121,1560235
2836,高雄銀,3498402,1909000,1589402,0,0,0,0,0,0,-34000,29000,63000,-34000,0,0,0,1555402
2547,日勝生,2140323,619000,1521323,0,0,0,0,0,0,15003,18003,3000,15003,0,0,0,1536326
3703,欣陸,1857587,427000,1430587,0,0,0,3000,0,3000,57000,60000,3000,57000,0,0,0,1490587
3702,大聯大,7485885,6228380,1257505,0,0,0,71000,39000,32000,189473,130000,9154,120846,124249,55622,68627,1478978
9105,泰金寶-DR,8783300,7427000,1356300,0,0,0,0,0,0,-10493,497,99,398,10316,21207,-10891,1345807
2511,太子,1593000,385371,1207629,0,0,0,0,0,0,66000,70000,4000,66000,0,0,0,1273629
2206,三陽工業,1550907,288000,1262907,0,0,0,5000,0,5000,-5000,12000,17000,-5000,0,0,0,1262907
1907,永豐餘,1992772,756075,1236697,0,0,0,27080,0,27080,-8000,24000,32000,-8000,0,0,0,1255777
8110,華東,3707574,2344200,1363374,0,0,0,0,0,0,-109753,7000,120000,-113000,70832,67585,3247,1253621
6120,達運,3494442,2183500,1310942,0,0,0,0,0,0,-63906,97033,49000,48033,38000,149939,-111939,1247036
2610,華航,23285326,22294040,991286,0,0,0,144000,131591,12409,231363,69000,54000,15000,427802,211439,216363,1235058
2006,東和鋼鐵,2436713,1243493,1193220,0,0,0,16200,0,16200,7862,23537,7000,16537,8325,17000,-8675,1217282
2305,全友,4433547,3213353,1220194,0,0,0,2000,0,2000,-33407,6000,39000,-33000,5000,5407,-407,1188787
3005,神基,2760000,1756094,1003906,0,0,0,3000,0,3000,156371,31471,2628,28843,130966,3438,127528,1163277
2820,華票,1539034,373000,1166034,0,0,0,0,0,0,-28000,13000,41000,-28000,0,0,0,1138034
2442,新美齊,1330307,256218,1074089,0,0,0,0,0,0,28000,28000,0,28000,0,0,0,1102089
1477,聚陽,1503500,431300,1072200,0,0,0,4000,3000,1000,-7570,9778,32000,-22222,18652,4000,14652,1065630
1227,佳格,1457752,370137,1087615,0,0,0,4000,0,4000,-28000,11000,39000,-28000,0,0,0,1063615
1476,儒鴻,3097742,2107327,990415,0,0,0,6480,2536,3944,41330,31053,14000,17053,52537,28260,24277,1035689
2354,鴻準,3022760,2064622,958138,0,0,0,8000,0,8000,64996,16000,5000,11000,77324,23328,53996,1031134
2727,王品,1104000,106000,998000,0,0,0,1000,0,1000,-6599,14528,40228,-25700,19101,0,19101,992401
2105,正新,6255817,5489381,766436,0,0,0,52399,36496,15903,198474,36000,18803,17197,186635,5358,181277,980813
6451,訊芯-KY,2503711,1427172,1076539,0,0,0,0,0,0,-112897,409,73957,-73548,14952,54301,-39349,963642
1722,台肥,1402891,456000,946891,0,0,0,10000,0,10000,-1131,19000,22000,-3000,1987,118,1869,955760
3037,欣興,17872025,19528628,-1656603,0,0,0,2866000,350611,2515389,90248,435704,477581,-41877,747213,615088,132125,949034
9939,宏全,1507974,564000,943974,0,0,0,2000,0,2000,-6344,7083,9427,-2344,0,4000,-4000,939630
2913,農林,1611197,637000,974197,0,0,0,0,0,0,-67000,9000,76000,-67000,0,0,0,907197
3042,晶技,5768622,4572396,1196226,0,0,0,2000,115000,-113000,-181668,16131,57390,-41259,83449,223858,-140409,901558
2915,潤泰全,1376018,517697,858321,0,0,0,0,0,0,5000,12000,7000,5000,0,0,0,863321
1909,榮成,1697000,868000,829000,0,0,0,0,0,0,29000,33000,4000,29000,0,0,0,858000
4915,致伸,2232962,1419000,813962,0,0,0,0,0,0,797,18001,18624,-623,2430,1010,1420,814759
1218,泰山,958000,189000,769000,0,0,0,0,0,0,-7000,5000,12000,-7000,0,0,0,762000
2451,創見,7942191,7130199,811992,0,0,0,4000,29000,-25000,-27230,24990,33969,-8979,75461,93712,-18251,759762
3056,富華新,1027428,274378,753050,0,0,0,0,0,0,1999,5000,5000,0,3000,1001,1999,755049
4583,台灣精銳,905081,168000,737081,0,0,0,0,0,0,-4699,1000,1502,-502,0,4197,-4197,732382
1808,潤隆,1365848,707000,658848,0,0,0,0,0,0,43000,46000,3000,43000,0,0,0,701848
2023,燁輝,1150589,294000,856589,0,0,0,12000,0,12000,-170000,22000,192000,-170000,0,0,0,698589
2101,南港,1121274,464354,656920,0,0,0,0,0,0,24587,32000,9000,23000,1932,345,1587,681507
2367,燿華,4476429,3668354,808075,0,0,0,0,0,0,-144056,21000,147000,-126000,99445,117501,-18056,664019
2371,大同,3508065,2900000,608065,0,0,0,0,0,0,41081,20000,7000,13000,127003,98922,28081,649146
4764,雙鍵,1550535,1392005,158530,0,0,0,500000,0,500000,-17508,4000,6146,-2146,14433,29795,-15362,641022
