證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2409,友達,106677594,57230757,49446837,0,0,0,0,29161,-29161,7524060,1408000,992000,416000,7443098,335038,7108060,56941736
2609,陽明,47890738,24155770,23734968,0,0,0,290000,575,289425,2490013,1466522,48793,1417729,1287360,215076,1072284,26514406
2603,長榮,29703610,5117371,24586239,0,0,0,502000,380000,122000,1677933,1586000,37000,1549000,1070204,941271,128933,26386172
2618,長榮航,36083359,12359735,23723624,0,0,0,558000,901373,-343373,1382985,642000,71000,571000,970761,158776,811985,24763236
2886,兆豐金,23081398,9247080,13834318,0,0,0,16555000,8446255,8108745,193127,272000,139000,133000,288000,227873,60127,22136190
3037,欣興,25607569,4902108,20705461,0,0,0,818000,1149000,-331000,107267,347150,447831,-100681,1963637,1755689,207948,20481728
2615,萬海,23291419,5350003,17941416,0,0,0,0,3491,-3491,1252236,544607,88000,456607,1013299,217670,795629,19190161
2892,第一金,18963118,16149862,2813256,0,0,0,16000000,584606,15415394,-330162,84000,546320,-462320,262942,130784,132158,17898488
2845,遠東銀,17407168,1112040,16295128,0,0,0,0,92000,-92000,726000,726000,0,726000,0,0,0,16929128
2634,漢翔,43436628,27130884,16305744,0,0,0,0,0,0,386053,1737000,1085000,652000,644476,910423,-265947,16691797
2323,中環,22099027,6968060,15130967,0,0,0,0,30000,-30000,1342594,450000,104000,346000,1014594,18000,996594,16443561
5880,合庫金,16033247,13269270,2763977,0,0,0,13000000,238000,12762000,-132305,102000,102425,-425,4120,136000,-131880,15393672
3481,群創,82059670,75975838,6083832,0,0,0,2000,58278,-56278,9018241,7042000,1595000,5447000,4794081,1222840,3571241,15045795
2027,大成鋼,28652417,7882567,20769850,0,0,0,0,6583000,-6583000,404940,244000,166000,78000,908462,581522,326940,14591790
2408,南亞科,26858934,14895560,11963374,0,0,0,80000,239600,-159600,92245,675335,551873,123462,143291,174508,-31217,11896019
2324,仁寶,109526767,98762943,10763824,0,0,0,0,24118,-24118,196596,1053000,888000,165000,2645659,2614063,31596,10936302
2880,華南金,19823167,12665782,7157385,0,0,0,12269000,9209000,3060000,83238,157000,92430,64570,266160,247492,18668,10300623
3045,台灣大,13207080,3528562,9678518,0,0,0,325000,1202772,-877772,-251036,16000,248000,-232000,4000,23036,-19036,8549710
2426,鼎元,12264266,3921165,8343101,0,0,0,0,0,0,129415,4000,0,4000,174112,48697,125415,8472516
1402,遠東新,7614369,1389046,6225323,0,0,0,574000,20385,553615,63758,157000,93000,64000,6000,6242,-242,6842696
2303,聯電,32418006,18891575,13526431,0,0,0,146778,7876153,-7729375,843581,1121000,846000,275000,741427,172846,568581,6640637
2542,興富發,6122437,1996809,4125628,0,0,0,2426000,5000,2421000,49150,236000,246000,-10000,61150,2000,59150,6595778
1714,和桐,10641618,4482844,6158774,0,0,0,0,0,0,115965,5000,0,5000,138933,27968,110965,6274739
1909,榮成,10158495,4108000,6050495,0,0,0,0,0,0,77000,119000,42000,77000,0,0,0,6127495
2392,正崴,9120168,4566131,4554037,0,0,0,0,0,0,481205,603000,103000,500000,33569,52364,-18795,5035242
2382,廣達,21426631,15901630,5525001,0,0,0,655000,1223872,-568872,37121,185436,164733,20703,96000,79582,16418,4993250
2371,大同,5743470,1672420,4071050,0,0,0,0,0,0,327236,105000,36000,69000,266236,8000,258236,4398286
3711,日月光投控,13861681,4207576,9654105,0,0,0,224000,5913540,-5689540,300365,137400,51000,86400,375306,161341,213965,4264930
3042,晶技,9910575,7013882,2896693,0,0,0,0,0,0,984663,671200,48000,623200,461576,100113,361463,3881356
1709,和益,6193785,2413388,3780397,0,0,0,0,0,0,26826,38000,12000,26000,826,0,826,3807223
1504,東元,6386347,2824105,3562242,0,0,0,0,0,0,163288,212000,37000,175000,159288,171000,-11712,3725530
9945,潤泰新,11377192,8166170,3211022,0,0,0,0,0,0,148387,178000,7445,170555,206311,228479,-22168,3359409
1802,台玻,11615860,8808388,2807472,0,0,0,0,0,0,522679,636670,113000,523670,406588,407579,-991,3330151
3714,富采,4083665,1163020,2920645,0,0,0,0,0,0,65616,172020,106000,66020,9452,9856,-404,2986261
2606,裕民,3175142,819600,2355542,0,0,0,56000,0,56000,379357,331000,9000,322000,114109,56752,57357,2790899
2359,所羅門,4096017,1484888,2611129,0,0,0,0,0,0,67467,1000,0,1000,269311,202844,66467,2678596
2330,台積電,9470290,5028631,4441659,0,0,0,25783,2076789,-2051006,142081,58000,109400,-51400,337645,144164,193481,2532734
2486,一詮,4200554,1889319,2311235,0,0,0,165000,0,165000,17720,120000,112000,8000,48443,38723,9720,2493955
3005,神基,6624111,4834600,1789511,0,0,0,0,17000,-17000,651911,192000,15000,177000,515124,40213,474911,2424422
2481,強茂,8948040,7663605,1284435,0,0,0,80000,0,80000,1034572,782000,47000,735000,764412,464840,299572,2399007
2801,彰銀,6196426,3741610,2454816,0,0,0,0,196000,-196000,100222,101000,0,101000,3000,3778,-778,2359038
6116,彩晶,6060200,4384000,1676200,0,0,0,0,0,0,379774,98000,4000,94000,349689,63915,285774,2055974
2836,高雄銀,2375000,374000,2001000,0,0,0,0,0,0,12000,12000,0,12000,0,0,0,2013000
2633,台灣高鐵,1382273,1870620,-488347,0,0,0,2318000,0,2318000,24028,196000,182518,13482,14998,4452,10546,1853681
2049,上銀,3256077,1774320,1481757,0,0,0,265000,80000,185000,139786,113042,66242,46800,196609,103623,92986,1806543
3019,亞光,2588680,1119094,1469586,0,0,0,0,0,0,322800,334837,13000,321837,54079,53116,963,1792386
2547,日勝生,1885042,244000,1641042,0,0,0,0,0,0,-32000,6000,38000,-32000,0,0,0,1609042
2897,王道銀行,2271000,701000,1570000,0,0,0,0,0,0,18000,18000,0,18000,0,0,0,1588000
2464,盟立,8376300,7487716,888584,0,0,0,580000,0,580000,9523,5030,6000,-970,151621,141128,10493,1478107
2915,潤泰全,5465112,4101261,1363851,0,0,0,0,0,0,59022,109386,14000,95386,678,37042,-36364,1422873
6214,精誠,6784417,5779000,1005417,0,0,0,0,0,0,323901,39050,0,39050,324084,39233,284851,1329318
1513,中興電,1945322,708007,1237315,0,0,0,0,0,0,84149,120000,88000,32000,192504,140355,52149,1321464
2103,台橡,2638838,1336756,1302082,0,0,0,0,0,0,17705,16000,0,16000,59829,58124,1705,1319787
2340,台亞,2416509,1136000,1280509,0,0,0,0,0,0,-5246,66000,80000,-14000,10825,2071,8754,1275263
1727,中華化,1382732,157000,1225732,0,0,0,0,0,0,25124,0,0,0,52124,27000,25124,1250856
5521,工信,2728660,1488000,1240660,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,1243660
2905,三商,2029100,797777,1231323,0,0,0,0,0,0,12000,12000,0,12000,0,0,0,1243323
1316,上曜,2443000,1227000,1216000,0,0,0,0,0,0,14000,14000,0,14000,0,0,0,1230000
2104,國際中橡,1402003,203042,1198961,0,0,0,0,0,0,5000,5000,0,5000,0,0,0,1203961
