證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2892,第一金,79223487,15155438,64068049,0,0,0,30000,18000,12000,-979,9029,334000,-324971,487992,164000,323992,64079070
2801,彰銀,71947141,10167271,61779870,0,0,0,0,32944,-32944,-262487,0,208000,-208000,107513,162000,-54487,61484439
2887,台新新光金,99064863,54248759,44816104,0,0,0,4460000,671000,3789000,-76073,0,737000,-737000,2860927,2200000,660927,48529031
2834,臺企銀,54051576,13374752,40676824,0,0,0,0,22717,-22717,151935,14935,188000,-173065,386000,61000,325000,40806042
2884,玉山金,71313056,31635781,39677275,0,0,0,68000,388403,-320403,-1404748,103000,1592000,-1489000,361392,277140,84252,37952124
2890,永豐金,60253859,24171289,36082570,0,0,0,187000,43470,143530,797744,151023,265000,-113977,1327721,416000,911721,37023844
2867,三商壽,31663000,5514570,26148430,0,0,0,0,0,0,5142000,5447000,305000,5142000,0,0,0,31290430
5880,合庫金,35761490,13539422,22222068,0,0,0,26000,33043,-7043,-184662,5000,244000,-239000,84338,30000,54338,22030363
2845,遠東銀,25922350,4169200,21753150,0,0,0,0,7000,-7000,-130000,0,82000,-82000,67000,115000,-48000,21616150
2886,兆豐金,45179237,23335117,21844120,0,0,0,50000,30231,19769,-510668,0,229000,-229000,226332,508000,-281668,21353221
2313,華通,32637981,15902825,16735156,0,0,0,0,78000,-78000,449344,181503,99750,81753,1031137,663546,367591,17106500
5876,上海商銀,22938267,6345063,16593204,0,0,0,25000,119983,-94983,-359660,6340,120000,-113660,39000,285000,-246000,16138561
2883,凱基金,71220083,151628127,-80408044,0,0,0,94166000,313000,93853000,1940423,396010,976663,-580653,3180594,659518,2521076,15385379
3045,台灣大,14952689,4658045,10294644,0,0,0,242000,12000,230000,-295000,0,237000,-237000,21000,79000,-58000,10229644
2812,台中銀,15293438,4993481,10299957,0,0,0,0,18909,-18909,-118771,1229,103000,-101771,56000,73000,-17000,10162277
6116,彩晶,7443653,1585100,5858553,0,0,0,0,0,0,3838419,882419,61000,821419,5456000,2439000,3017000,9696972
1402,遠東新,24734242,40839800,-16105558,0,0,0,25139000,6000,25133000,-20956,124000,399099,-275099,604555,350412,254143,9006486
9105,泰金寶-DR,58849600,49717600,9132000,0,0,0,0,0,0,-435049,12784,13387,-603,239696,674142,-434446,8696951
8112,至上,13965612,6985658,6979954,0,0,0,0,236944,-236944,919710,179312,73410,105902,897681,83873,813808,7662720
2897,王道銀行,9450000,1580637,7869363,0,0,0,0,0,0,-270000,21000,278000,-257000,0,13000,-13000,7599363
2881,富邦金,29593517,47078278,-17484761,0,0,0,25192000,664052,24527948,-381478,126903,429724,-302821,676786,755443,-78657,6661709
8926,台汽電,7770652,2315618,5455034,0,0,0,0,0,0,72525,115707,43182,72525,0,0,0,5527559
3715,定穎投控,8245679,3408150,4837529,0,0,0,0,3000,-3000,239523,34000,3000,31000,431621,223098,208523,5074052
2882,國泰金,30225776,25371295,4854481,0,0,0,962000,1614887,-652887,730908,194120,275000,-80880,1501749,689961,811788,4932502
5871,中租-KY,4932438,8734205,-3801767,0,0,0,8406000,134255,8271745,54475,2875,35072,-32197,93672,7000,86672,4524453
3033,威健,9378000,3920042,5457958,0,0,0,0,18819,-18819,-1007789,7096,1292016,-1284920,340004,62873,277131,4431350
1319,東陽,3511289,1988400,1522889,0,0,0,3360000,410934,2949066,-110266,2674,159041,-156367,87060,40959,46101,4361689
2542,興富發,5221828,10074134,-4852306,0,0,0,9046000,0,9046000,91796,0,52000,-52000,181796,38000,143796,4285490
1216,統一,12565094,8065185,4499909,0,0,0,0,154000,-154000,-158397,0,90000,-90000,46603,115000,-68397,4187512
8150,南茂,25528596,22359786,3168810,0,0,0,500000,0,500000,322469,67000,139791,-72791,834134,438874,395260,3991279
2027,大成鋼,18173944,5320204,12853740,0,0,0,808000,8960000,-8152000,-727756,35083,854000,-818917,360508,269347,91161,3973984
1714,和桐,0,1009308,-1009308,0,0,0,0,0,0,4546049,4516958,0,4516958,29091,0,29091,3536741
6209,今國光,6494703,3945969,2548734,0,0,0,0,0,0,304723,86244,47855,38389,358408,92074,266334,2853457
9941,裕融,1959290,2790129,-830839,0,0,0,3600000,6232,3593768,4936,48936,44000,4936,0,0,0,2767865
2889,國票金,4352000,1571144,2780856,0,0,0,0,0,0,-77000,10000,72000,-62000,0,15000,-15000,2703856
8046,南電,6343004,4813552,1529452,0,0,0,858000,0,858000,255415,83300,97000,-13700,715137,446022,269115,2642867
2476,鉅祥,3422860,1273627,2149233,0,0,0,0,0,0,308143,6000,14364,-8364,353508,37001,316507,2457376
2412,中華電,12226066,10319248,1906818,0,0,0,31000,9000,22000,361000,498000,118000,380000,9000,28000,-19000,2289818
8163,達方,3385313,1241256,2144057,0,0,0,0,0,0,118605,29224,21591,7633,112016,1044,110972,2262662
2820,華票,3226081,952469,2273612,0,0,0,0,0,0,-22000,9000,31000,-22000,0,0,0,2251612
3022,威強電,3677621,1160626,2516995,0,0,0,0,0,0,-337163,71819,400000,-328181,71769,80751,-8982,2179832
1210,大成,1778985,4329623,-2550638,0,0,0,4990000,0,4990000,-265243,51000,316243,-265243,0,0,0,2174119
2351,順德,3214471,1652540,1561931,0,0,0,591000,1000,590000,-12400,0,9571,-9571,59474,62303,-2829,2139531
2836,高雄銀,3376699,1544098,1832601,0,0,0,0,0,0,-46000,18000,64000,-46000,0,0,0,1786601
3019,亞光,4127595,2750083,1377512,0,0,0,0,0,0,377920,356829,78345,278484,135932,36496,99436,1755432
2308,台達電,8556867,8117912,438955,0,0,0,870000,16355,853645,451828,544390,209140,335250,199935,83357,116578,1744428
2393,億光,3129096,1423574,1705522,0,0,0,1000,120203,-119203,116343,0,8000,-8000,132469,8126,124343,1702662
2368,金像電,4057024,4532576,-475552,0,0,0,2171100,75168,2095932,-39200,39200,80597,-41397,550405,548208,2197,1581180
6672,騰輝電子-KY,2307949,838000,1469949,0,0,0,0,1000,-1000,56294,0,6922,-6922,77148,13932,63216,1525243
2610,華航,45849885,43135000,2714885,0,0,0,13000,956576,-943576,-253329,0,178000,-178000,61001,136330,-75329,1517980
2887I,台新新光辛特,1983000,467350,1515650,0,0,0,0,0,0,0,0,0,0,0,0,0,1515650
2838,聯邦銀,2790338,1211167,1579171,0,0,0,0,0,0,-81000,0,74000,-74000,27000,34000,-7000,1498171
2323,中環,7084903,5833943,1250960,0,0,0,36000,0,36000,136482,86000,154000,-68000,255580,51098,204482,1423442
6890,來億-KY,353000,451100,-98100,0,0,0,1526000,0,1526000,-26286,39000,70000,-31000,8714,4000,4714,1401614
6446,藥華藥,2261183,1156081,1105102,0,0,0,341000,27000,314000,-22846,51690,65070,-13380,0,9466,-9466,1396256
4763,材料*-KY,5272544,4035001,1237543,0,0,0,0,0,0,125757,1000,43000,-42000,182266,14509,167757,1363300
4904,遠傳,9298428,7973712,1324716,0,0,0,326000,220000,106000,-93522,66000,120097,-54097,25575,65000,-39425,1337194
3673,TPK-KY,8732213,7615920,1116293,0,0,0,0,0,0,206873,295000,145000,150000,240314,183441,56873,1323166
8454,富邦媒,303526,255160,48366,0,0,0,1250000,0,1250000,-6927,15000,21927,-6927,0,0,0,1291439
2501,國建,2504251,1197704,1306547,0,0,0,0,0,0,-32254,1000,33254,-32254,0,0,0,1274293
2645,長榮航太,1675650,555117,1120533,0,0,0,0,0,0,84760,52693,9000,43693,64067,23000,41067,1205293
2406,國碩,7615493,6433312,1182181,0,0,0,0,0,0,4596,16000,12000,4000,258118,257522,596,1186777
2634,漢翔,1963048,749000,1214048,0,0,0,0,0,0,-30322,6000,34000,-28000,24857,27179,-2322,1183726
2367,燿華,7341287,6419169,922118,0,0,0,0,0,0,244775,68020,92000,-23980,428707,159952,268755,1166893
9910,豐泰,3051745,4169398,-1117653,0,0,0,2295000,6152,2288848,-13031,17374,44405,-27031,28000,14000,14000,1158164
4967,十銓,3255345,2221000,1034345,0,0,0,0,0,0,72478,18000,6255,11745,101886,41153,60733,1106823
