證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
1314,中石化,52683779,19796603,32887176,0,0,0,0,0,0,895016,1438016,543000,895016,0,0,0,33782192
1301,台塑,46847948,21724991,25122957,0,0,0,0,200,-200,1525044,717151,230456,486695,1310376,272027,1038349,26647801
1312,國喬,27240600,10670000,16570600,0,0,0,0,0,0,495495,43592,15000,28592,487308,20405,466903,17066095
2105,正新,19548660,4785000,14763660,0,0,0,404000,15803,388197,534473,6448,1000,5448,529025,0,529025,15686330
2883,凱基金,37835337,22768181,15067156,0,0,0,242094,4128000,-3885906,1583423,155000,17717,137283,1694000,247860,1446140,12764673
1303,南亞,27764134,21891478,5872656,0,0,0,8717922,1886100,6831822,-775784,1264979,1012083,252896,375089,1403769,-1028680,11928694
2884,玉山金,21367058,30209135,-8842077,0,0,0,21759619,4279000,17480619,1180764,278000,290000,-12000,1382190,189426,1192764,9819306
2812,台中銀,9336001,1173000,8163001,0,0,0,28000,0,28000,16000,0,0,0,16000,0,16000,8207001
1718,中纖,15552000,8674000,6878000,0,0,0,0,0,0,1255296,1077186,16000,1061186,194110,0,194110,8133296
1313,聯成,10607500,2865000,7742500,0,0,0,0,0,0,72618,6000,26100,-20100,92718,0,92718,7815118
2344,華邦電,78401933,37011724,41390209,0,0,0,885426,36196000,-35310574,1502946,1544021,902462,641559,1058434,197047,861387,7582581
2886,兆豐金,9035151,41300678,-32265527,0,0,0,38613236,200,38613036,1054279,13713,14434,-721,1087000,32000,1055000,7401788
1409,新纖,11172987,5650000,5522987,0,0,0,359000,0,359000,273173,1000,0,1000,390446,118273,272173,6155160
3605,宏致,11597355,5831850,5765505,0,0,0,0,0,0,86488,4000,80058,-76058,316917,154371,162546,5851993
2867,三商壽,8271750,2540000,5731750,0,0,0,0,0,0,0,0,0,0,0,0,0,5731750
1102,亞泥,14752055,10260485,4491570,0,0,0,781354,52948,728406,303971,0,27016,-27016,353987,23000,330987,5523947
3042,晶技,23232162,20232763,2999399,0,0,0,855000,0,855000,1288989,1308279,285380,1022899,1057701,791611,266090,5143388
4526,東台,6915530,2492305,4423225,0,0,0,0,0,0,109755,10000,6000,4000,112712,6957,105755,4532980
2834,臺企銀,15498054,11092244,4405810,0,0,0,36000,0,36000,0,0,0,0,0,0,0,4441810
2610,華航,14094857,30325264,-16230407,0,0,0,21313000,764000,20549000,60947,156000,18000,138000,0,77053,-77053,4379540
6191,精成科,6781185,5749920,1031265,0,0,0,2859000,0,2859000,212840,24000,20999,3001,514742,304903,209839,4103105
2449,京元電子,8631436,6817042,1814394,0,0,0,1723178,4000,1719178,412981,274464,166739,107725,466478,161222,305256,3946553
1326,台化,15854306,13500867,2353439,0,0,0,0,0,0,1550153,349000,70000,279000,1514403,243250,1271153,3903592
2881,富邦金,50501726,13375239,37126487,0,0,0,85470,33672300,-33586830,285835,271000,5084,265916,554000,534081,19919,3825492
2401,凌陽,6038321,2535050,3503271,0,0,0,0,0,0,140158,127000,74000,53000,142080,54922,87158,3643429
2882,國泰金,47409253,21917105,25492148,0,0,0,753150,23355100,-22601950,675592,535000,84588,450412,678943,453763,225180,3565790
1444,力麗,5654800,2093130,3561670,0,0,0,0,0,0,563,564,1,563,0,0,0,3562233
2515,中工,5267937,1942309,3325628,0,0,0,0,0,0,0,2000,2000,0,0,0,0,3325628
2845,遠東銀,4217500,3740000,477500,0,0,0,2815000,0,2815000,1000,1000,0,1000,0,0,0,3293500
2542,興富發,2692377,1949900,742477,0,0,0,2432000,0,2432000,65274,1000,4015,-3015,69176,887,68289,3239751
6505,台塑化,10058950,6876099,3182851,0,0,0,36448,0,36448,-337551,75125,69112,6013,516436,860000,-343564,2881748
1304,台聚,5104844,2240000,2864844,0,0,0,0,0,0,-2452,10000,14001,-4001,166004,164455,1549,2862392
2301,光寶科,8803848,5627441,3176407,0,0,0,188605,919000,-730395,376298,388000,0,388000,396833,408535,-11702,2822310
1717,長興,3826953,1728000,2098953,0,0,0,457000,0,457000,266356,192000,0,192000,106385,32029,74356,2822309
8033,雷虎,17003799,13843737,3160062,0,0,0,0,0,0,-386986,76000,461986,-385986,2000,3000,-1000,2773076
3711,日月光投控,11306658,11022534,284124,0,0,0,2281321,122200,2159121,321476,361747,133000,228747,484969,392240,92729,2764721
2484,希華,19174792,16319684,2855108,0,0,0,0,0,0,-101852,148388,250240,-101852,0,0,0,2753256
1310,台苯,5046187,2477666,2568521,0,0,0,0,0,0,-4000,16000,20000,-4000,0,0,0,2564521
1210,大成,3657830,1548400,2109430,0,0,0,392000,0,392000,57612,64612,7000,57612,0,0,0,2559042
2891,中信金,22722323,29565163,-6842840,0,0,0,5976793,258000,5718793,3625953,2338000,14618,2323382,1426241,123670,1302571,2501906
2340,台亞,4371000,2186120,2184880,0,0,0,0,0,0,58026,44000,31000,13000,83315,38289,45026,2242906
2436,偉詮電,2683726,596821,2086905,0,0,0,0,0,0,108788,16000,75000,-59000,197923,30135,167788,2195693
1447,力鵬,5601000,2889000,2712000,0,0,0,0,0,0,-571756,53244,625000,-571756,0,0,0,2140244
8070,長華*,2582174,1978543,603631,0,0,0,1368422,6669,1361753,117245,0,1000,-1000,138951,20706,118245,2082629
2374,佳能,3392438,1557000,1835438,0,0,0,2000,0,2000,199295,3000,0,3000,253449,57154,196295,2036733
1440,南紡,3419493,1407000,2012493,0,0,0,9000,0,9000,9645,11000,1355,9645,0,0,0,2031138
2356,英業達,7807897,11273402,-3465505,0,0,0,4860165,79000,4781165,702863,380000,2000,378000,807379,482516,324863,2018523
2645,長榮航太,5225910,3106513,2119397,0,0,0,2100,11000,-8900,-108468,81008,222712,-141704,95567,62331,33236,2002029
3550,聯穎,3859000,1869000,1990000,0,0,0,0,0,0,-4064,14761,18825,-4064,0,0,0,1985936
2912,統一超,3005459,1159697,1845762,0,0,0,129000,0,129000,-2000,0,0,0,0,2000,-2000,1972762
8105,凌巨,3561629,1596000,1965629,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,1969629
1909,榮成,2547950,682000,1865950,0,0,0,0,0,0,-3000,4000,7000,-3000,0,0,0,1862950
1305,華夏,2715520,918000,1797520,0,0,0,0,0,0,25069,8000,10599,-2599,32725,5057,27668,1822589
1714,和桐,2478457,877000,1601457,0,0,0,0,0,0,220000,48000,0,48000,172000,0,172000,1821457
1708,東鹼,4567682,2991000,1576682,0,0,0,0,0,0,235539,1000,1000,0,246477,10938,235539,1812221
2201,裕隆,3501097,1704000,1797097,0,0,0,5000,0,5000,3216,1000,2000,-1000,42297,38081,4216,1805313
2377,微星,3368027,3930511,-562484,0,0,0,2783837,39000,2744837,-391760,9286,219000,-209714,106954,289000,-182046,1790593
4720,德淵,2354450,639001,1715449,0,0,0,0,1000,-1000,-173,3000,3000,0,6437,6610,-173,1714276
3055,蔚華科,2167000,590018,1576982,0,0,0,0,0,0,112836,172836,80000,92836,20000,0,20000,1689818
3706,神達,4899089,13451126,-8552037,0,0,0,9719000,58000,9661000,515582,184000,178000,6000,597619,88037,509582,1624545
3059,華晶科,2347574,781000,1566574,0,0,0,0,0,0,55282,0,0,0,68111,12829,55282,1621856
1455,集盛,2375800,788000,1587800,0,0,0,0,0,0,1954,4000,2046,1954,0,0,0,1589754
1905,華紙,3220202,1750000,1470202,0,0,0,0,7000,-7000,120505,83000,1000,82000,39223,718,38505,1583707
2371,大同,2783575,1457300,1326275,0,0,0,349000,46000,303000,-48336,0,4000,-4000,15664,60000,-44336,1580939
3673,TPK-KY,2707358,1459374,1247984,0,0,0,0,0,0,280257,183000,49000,134000,177939,31682,146257,1528241
