證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2887,台新新光金,113812486,28598102,85214384,0,0,0,10272000,170804,10101196,-3380894,19199,2029743,-2010544,1370650,2741000,-1370350,91934686
2610,華航,54625212,13022251,41602961,0,0,0,1485000,236005,1248995,935630,522000,34000,488000,1272476,824846,447630,43787586
2344,華邦電,77526366,43952016,33574350,0,0,0,4170000,990652,3179348,2103391,629998,104000,525998,2903012,1325619,1577393,38857089
2303,聯電,101977402,86747294,15230108,0,0,0,18628000,1168749,17459251,5265939,4723000,690000,4033000,4683427,3450488,1232939,37955298
2618,長榮航,50366406,12617253,37749153,0,0,0,22000,5417942,-5395942,2863145,1002105,29000,973105,2180849,290809,1890040,35216356
3576,聯合再生,32697050,1734252,30962798,0,0,0,0,0,0,164648,0,12000,-12000,193648,17000,176648,31127446
2890,永豐金,57662843,26805107,30857736,0,0,0,94000,109556,-15556,-38002,132000,65000,67000,62998,168000,-105002,30804178
2834,臺企銀,36404971,6658761,29746210,0,0,0,0,67959,-67959,195916,14916,60000,-45084,332000,91000,241000,29874167
2002,中鋼,43503257,15165320,28337937,0,0,0,197000,102335,94665,817546,12000,145000,-133000,1730546,780000,950546,29250148
1605,華新,31675250,4057000,27618250,0,0,0,164000,19000,145000,1462004,214000,88000,126000,1709023,373019,1336004,29225254
2892,第一金,37156410,8297557,28858853,0,0,0,51000,80267,-29267,21964,20076,59000,-38924,89888,29000,60888,28851550
2408,南亞科,35054400,9841107,25213293,0,0,0,985000,41235,943765,1632076,1292697,290000,1002697,1627187,997808,629379,27789134
2801,彰銀,29046282,5521771,23524511,0,0,0,0,100035,-100035,-13000,24000,56000,-32000,38000,19000,19000,23411476
2884,玉山金,36933788,13315706,23618082,0,0,0,208000,462348,-254348,-798427,10000,774000,-764000,103057,137484,-34427,22565307
1303,南亞,30695182,9813124,20882058,0,0,0,454000,52333,401667,1042256,283624,186000,97624,1984635,1040003,944632,22325981
