證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
3231,緯創,144808780,52906098,91902682,0,0,0,17020000,16000,17004000,1262551,773000,121000,652000,2998407,2387856,610551,110169233
2887,台新新光金,79776400,131298527,-51522127,0,0,0,136787000,2168000,134619000,-8510932,36987,487000,-450013,1611588,9672507,-8060919,74585941
2409,友達,222988182,175173589,47814593,0,0,0,2000,0,2000,3851696,1166000,390000,776000,5683429,2607733,3075696,51668289
2353,宏碁,66254160,14718717,51535443,0,0,0,0,5226000,-5226000,-49796,189000,42000,147000,1663862,1860658,-196796,46259647
2883,凱基金,46499589,109248602,-62749013,0,0,0,101795000,1700000,100095000,2885842,4152531,985780,3166751,578464,859373,-280909,40231829
2337,旺宏,81979252,54402392,27576860,0,0,0,3323000,31000,3292000,908061,1130000,483996,646004,1072207,810150,262057,31776921
2317,鴻海,60096607,34594045,25502562,0,0,0,2172000,100000,2072000,1584,149000,250990,-101990,1520229,1416655,103574,27576146
2344,華邦電,67683354,54758098,12925256,0,0,0,14533000,1603000,12930000,-21797,194000,464000,-270000,2725106,2476903,248203,25833459
2890,永豐金,40943789,17753240,23190549,0,0,0,1197000,101015,1095985,-263390,13000,64170,-51170,181542,393762,-212220,24023144
2408,南亞科,56757875,38436194,18321681,0,0,0,4762000,315000,4447000,102698,442100,530100,-88000,1464741,1274043,190698,22871379
2382,廣達,55286008,69868254,-14582246,0,0,0,37303000,104835,37198165,-712012,821741,1568996,-747255,72443,37200,35243,21903907
2884,玉山金,42636937,38328961,4307976,0,0,0,18336000,407695,17928305,-460005,20356,918000,-897644,589639,152000,437639,21776276
1326,台化,49202216,30129246,19072970,0,0,0,0,137000,-137000,-140070,6000,245000,-239000,469469,370539,98930,18795900
2886,兆豐金,35476281,42312622,-6836341,0,0,0,25690000,91669,25598331,-254303,123487,107000,16487,192210,463000,-270790,18507687
2892,第一金,26493140,22343518,4149622,0,0,0,14358000,71000,14287000,-84385,14980,104000,-89020,136635,132000,4635,18352237
1303,南亞,70713968,54138126,16575842,0,0,0,2683000,816604,1866396,-1292101,279000,402365,-123365,1284100,2452836,-1168736,17150137
1605,華新,34977607,18752007,16225600,0,0,0,462000,0,462000,-116250,159000,109000,50000,1218762,1385012,-166250,16571350
6116,彩晶,23634295,9663122,13971173,0,0,0,0,0,0,579932,3000,15000,-12000,1869955,1278023,591932,14551105
8112,至上,29390382,19737620,9652762,0,0,0,2188000,89000,2099000,312357,211636,309360,-97724,917143,507062,410081,12064119
6770,力積電,21831799,14372884,7458915,0,0,0,44000,0,44000,4532816,5367000,1838000,3529000,1235474,231658,1003816,12035731
5876,上海商銀,15821682,8594764,7226918,0,0,0,4870000,51422,4818578,-180755,165245,121000,44245,1000,226000,-225000,11864741
2834,臺企銀,18591599,7648753,10942846,0,0,0,0,31926,-31926,-109000,10000,0,10000,4000,123000,-119000,10801920
2891,中信金,41034701,48544469,-7509768,0,0,0,20585000,2824929,17760071,451075,522121,154119,368002,385624,302551,83073,10701378
2880,華南金,34146897,81799488,-47652591,0,0,0,59216000,1267000,57949000,-125022,178065,61000,117065,242204,484291,-242087,10171387
2498,宏達電,11115726,2427322,8688404,0,0,0,0,6000,-6000,1302009,336185,137453,198732,1138179,34902,1103277,9984413
1301,台塑,23862731,14156321,9706410,0,0,0,0,16000,-16000,-46141,110359,29212,81147,526242,653530,-127288,9644269
2867,三商壽,14767000,8342000,6425000,0,0,0,0,0,0,3107000,3126000,19000,3107000,0,0,0,9532000
2881,富邦金,35891642,30131343,5760299,0,0,0,34502000,31010368,3491632,-36520,39000,91000,-52000,497893,482413,15480,9215411
3706,神達,28418118,20206705,8211413,0,0,0,5000,21000,-16000,683444,567000,665446,-98446,1096011,314121,781890,8878857
5880,合庫金,21249257,13116745,8132512,0,0,0,677000,84732,592268,-63277,24150,67000,-42850,123573,144000,-20427,8661503
1402,遠東新,60931381,43048541,17882840,0,0,0,27438000,37424000,-9986000,731902,24000,23342,658,779160,47916,731244,8628742
5871,中租-KY,8825803,11952921,-3127118,0,0,0,11755000,119245,11635755,41526,48000,7000,41000,23526,23000,526,8550163
2603,長榮,5489646,13346022,-7856376,0,0,0,14936000,24059,14911941,903350,916027,166000,750027,452238,298915,153323,7958915
2354,鴻準,13280184,6515520,6764664,0,0,0,0,0,0,-97312,30000,154883,-124883,189052,161481,27571,6667352
2323,中環,9207317,4555371,4651946,0,0,0,17000,0,17000,1735346,81155,26000,55155,1770378,90187,1680191,6404292
3149,正達,10067140,4378279,5688861,0,0,0,0,0,0,56790,154385,97595,56790,0,0,0,5745651
4938,和碩,18788409,27985628,-9197219,0,0,0,15804000,1344000,14460000,125373,70955,151946,-80991,496256,289892,206364,5388154
2105,正新,8471601,19817030,-11345429,0,0,0,15919000,57225,15861775,400202,379000,12000,367000,210808,177606,33202,4916548
2357,華碩,5519927,1517295,4002632,0,0,0,761000,23350,737650,-123501,39000,19395,19605,428333,571439,-143106,4616781
1710,東聯,6429000,2348000,4081000,0,0,0,0,0,0,104640,19000,22787,-3787,135953,27526,108427,4185640
3006,晶豪科,14756101,10756214,3999887,0,0,0,32000,0,32000,141499,108000,92731,15269,450828,324598,126230,4173386
2897,王道銀行,5121967,833000,4288967,0,0,0,0,388000,-388000,29214,39000,9786,29214,0,0,0,3930181
1528,恩德,3942000,265000,3677000,0,0,0,0,0,0,52910,74910,22000,52910,0,0,0,3729910
3062,建漢,6577805,2928050,3649755,0,0,0,0,0,0,-41101,3000,3000,0,55728,96829,-41101,3608654
6505,台塑化,6517908,2954587,3563321,0,0,0,0,15773,-15773,-125240,12000,34000,-22000,101993,205233,-103240,3422308
3045,台灣大,5973807,8305973,-2332166,0,0,0,6106000,43000,6063000,-313855,3000,289000,-286000,16145,44000,-27855,3416979
3380,明泰,4841000,1701000,3140000,0,0,0,0,0,0,256553,21000,7000,14000,377118,134565,242553,3396553
4904,遠傳,6342099,7479145,-1137046,0,0,0,6418000,1832000,4586000,-94297,16708,89000,-72292,52995,75000,-22005,3354657
3060,銘異,4650000,1379000,3271000,0,0,0,0,0,0,15209,24207,8998,15209,0,0,0,3286209
2618,長榮航,14918564,53250488,-38331924,0,0,0,41928000,350192,41577808,-238077,117000,287000,-170000,184032,252109,-68077,3007807
1227,佳格,3344438,266000,3078438,0,0,0,0,135000,-135000,-10921,12000,22921,-10921,0,0,0,2932517
1714,和桐,3835030,1015000,2820030,0,0,0,0,0,0,85523,4000,8000,-4000,106350,16827,89523,2905553
2376,技嘉,9136858,9552090,-415232,0,0,0,3258000,6000,3252000,-30911,78000,105724,-27724,199615,202802,-3187,2805857
2912,統一超,2869126,7802670,-4933544,0,0,0,7916000,165700,7750300,-11505,47000,49000,-2000,64279,73784,-9505,2805251
2412,中華電,6878922,11703198,-4824276,0,0,0,7630000,28000,7602000,-20895,7000,24000,-17000,54105,58000,-3895,2756829
2352,佳世達,7467320,5086278,2381042,0,0,0,318000,0,318000,-10307,2000,20000,-18000,207444,199751,7693,2688735
9941,裕融,2217279,3485420,-1268141,0,0,0,3910000,65386,3844614,84121,105121,21000,84121,0,0,0,2660594
6456,GIS-KY,8776080,6284370,2491710,0,0,0,0,0,0,107049,2011,6721,-4710,283101,171342,111759,2598759
2542,興富發,6378237,14286933,-7908696,0,0,0,10329000,0,10329000,142086,143000,8000,135000,28485,21399,7086,2562390
2492,華新科,3700700,1218040,2482660,0,0,0,0,134000,-134000,212664,189500,152000,37500,258482,83318,175164,2561324
1319,東陽,4073893,5155481,-1081588,0,0,0,3620000,697352,2922648,620550,468125,29116,439009,243870,62329,181541,2461610
1314,中石化,24279214,21970046,2309168,0,0,0,0,0,0,146044,214539,68495,146044,0,0,0,2455212
3535,晶彩科,6230729,3730800,2499929,0,0,0,0,0,0,-54000,21000,105000,-84000,60000,30000,30000,2445929
2027,大成鋼,17431412,9620121,7811291,0,0,0,3265000,8960000,-5695000,276544,631225,417486,213739,438849,376044,62805,2392835
2646,星宇航空,4870005,2608070,2261935,0,0,0,0,0,0,-29237,3000,10000,-7000,6000,28237,-22237,2232698
2401,凌陽,4817755,2579686,2238069,0,0,0,0,0,0,-155835,85072,88275,-3203,44000,196632,-152632,2082234
3702,大聯大,11131430,2955178,8176252,0,0,0,142000,6373000,-6231000,134706,247000,144000,103000,100751,69045,31706,2079958
2332,友訊,4178363,2147000,2031363,0,0,0,0,0,0,-14442,14000,28442,-14442,0,0,0,2016921
1904,正隆,2628461,641630,1986831,0,0,0,0,0,0,-15809,5191,21000,-15809,0,0,0,1971022
2103,台橡,3172000,980000,2192000,0,0,0,0,0,0,-222783,4103,233000,-228897,17247,11133,6114,1969217
2484,希華,4678889,2711000,1967889,0,0,0,0,0,0,-10379,31108,41487,-10379,0,0,0,1957510
6120,達運,3878231,1966000,1912231,0,0,0,12000,0,12000,9403,2000,12000,-10000,175404,156001,19403,1933634
1809,中釉,2081000,581104,1499896,0,0,0,0,0,0,400758,487758,87000,400758,0,0,0,1900654
8131,福懋科,4337575,2461497,1876078,0,0,0,0,0,0,-8921,0,4073,-4073,101766,106614,-4848,1867157
1312,國喬,0,197900,-197900,0,0,0,0,0,0,2056236,2059936,3000,2056936,1300,2000,-700,1858336
4967,十銓,8482230,6576537,1905693,0,0,0,0,0,0,-75799,18000,193401,-175401,331120,231518,99602,1829894
9910,豐泰,3143545,6438598,-3295053,0,0,0,3761000,11272,3749728,1293193,1351738,78545,1273193,26000,6000,20000,1747868
3059,華晶科,2234000,748000,1486000,0,0,0,0,0,0,252830,119230,0,119230,199600,66000,133600,1738830
3033,威健,3278000,1578000,1700000,0,0,0,0,22741,-22741,35422,4000,144000,-140000,231753,56331,175422,1712681
2597,潤弘,1128741,1406789,-278048,0,0,0,1850000,0,1850000,82730,83730,1000,82730,0,0,0,1654682
2441,超豐,4025480,2343271,1682209,0,0,0,276000,58000,218000,-271404,15000,77522,-62522,64666,273548,-208882,1628805
4919,新唐,1853250,288940,1564310,0,0,0,0,0,0,-67678,12000,26000,-14000,5000,58678,-53678,1496632
8070,長華*,10888441,3975839,6912602,0,0,0,0,5128353,-5128353,-339056,63879,463131,-399252,235202,175006,60196,1445193
3034,聯詠,5023344,5203360,-180016,0,0,0,1890238,332977,1557261,49400,117200,12000,105200,236788,292588,-55800,1426645
2104,國際中橡,2874482,1547000,1327482,0,0,0,0,0,0,-907,8008,8161,-153,46,800,-754,1326575
3028,增你強,2131135,852000,1279135,0,0,0,0,0,0,35100,1000,12000,-11000,53641,7541,46100,1314235
2379,瑞昱,4152724,6706571,-2553847,0,0,0,3971193,177000,3794193,69785,58404,25482,32922,184364,147501,36863,1310131
6271,同欣電,1833950,447040,1386910,0,0,0,0,18000,-18000,-71664,18000,77000,-59000,34076,46740,-12664,1297246
4915,致伸,3375195,1384670,1990525,0,0,0,629000,1345598,-716598,11547,14000,2453,11547,2000,2000,0,1285474
4763,材料*-KY,3344912,2125000,1219912,0,0,0,0,10696,-10696,-22672,2000,4000,-2000,51211,71883,-20672,1186544
2305,全友,2205077,1021500,1183577,0,0,0,0,0,0,973,7000,6027,973,0,0,0,1184550
6805,富世達,1722296,1390437,331859,0,0,0,936000,12000,924000,-96339,137615,191000,-53385,27949,70903,-42954,1159520
3704,合勤控,2451521,1358690,1092831,0,0,0,0,0,0,5319,12319,9000,3319,2000,0,2000,1098150
2610,華航,18823121,21454803,-2631682,0,0,0,4367000,249280,4117720,-390717,6000,88000,-82000,110000,418717,-308717,1095321
6451,訊芯-KY,3121389,1996568,1124821,0,0,0,15000,0,15000,-56981,97805,143889,-46084,53058,63955,-10897,1082840
8261,富鼎,3340362,2051015,1289347,0,0,0,20000,0,20000,-274120,31000,76495,-45495,65383,294008,-228625,1035227
2347,聯強,5365590,14057200,-8691610,0,0,0,9476000,170512,9305488,415808,290145,16000,274145,183162,41499,141663,1029686
3024,憶聲,1569249,580440,988809,0,0,0,0,0,0,17000,17000,0,17000,0,0,0,1005809
3042,晶技,7077647,6289300,788347,0,0,0,302000,242000,60000,135864,231000,46150,184850,168885,217871,-48986,984211
2375,凱美,1140120,117000,1023120,0,0,0,0,0,0,-48152,0,12000,-12000,24000,60152,-36152,974968
2845,遠東銀,5492690,4449880,1042810,0,0,0,0,7000,-7000,-89000,5000,15000,-10000,8000,87000,-79000,946810
1101,台泥,15649128,15346629,302499,0,0,0,707000,13000,694000,-51826,7000,27000,-20000,43174,75000,-31826,944673
1708,東鹼,1855100,898590,956510,0,0,0,0,0,0,-18040,760,3000,-2240,4995,20795,-15800,938470
8454,富邦媒,1329034,1827695,-498661,0,0,0,1365000,0,1365000,66984,80984,16000,64984,2000,0,2000,933323
5243,乙盛-KY,2048732,1129000,919732,0,0,0,0,0,0,-7934,0,2000,-2000,68406,74340,-5934,911798
1608,華榮,4974000,4052200,921800,0,0,0,0,37672,-37672,24576,19758,43465,-23707,61240,12957,48283,908704
2327,國巨*,10188506,9115800,1072706,0,0,0,67000,323000,-256000,87961,292000,282100,9900,171645,93584,78061,904667
1434,福懋,1779000,642000,1137000,0,0,0,0,246000,-246000,-12000,7000,19000,-12000,0,0,0,879000
2520,冠德,1192919,317548,875371,0,0,0,0,3000,-3000,-1000,2000,3000,-1000,0,0,0,871371
2820,華票,1414941,350000,1064941,0,0,0,0,208000,-208000,-2000,2000,4000,-2000,0,0,0,854941
2201,裕隆,2043377,1226299,817078,0,0,0,0,1000,-1000,7193,21000,14000,7000,193,0,193,823271
2206,三陽工業,1044926,186000,858926,0,0,0,0,34604,-34604,-4000,2000,6000,-4000,0,0,0,820322
2349,錸德,3920197,3109659,810538,0,0,0,0,0,0,-5000,1000,6000,-5000,0,0,0,805538
2009,第一銅,1901230,1142075,759155,0,0,0,0,0,0,10929,0,4757,-4757,49840,34154,15686,770084
2387,精元,996000,264000,732000,0,0,0,0,0,0,-2133,867,3000,-2133,0,0,0,729867
3338,泰碩,1422000,48450,1373550,0,0,0,0,0,0,-650445,51555,702000,-650445,0,0,0,723105
2428,興勤,1364100,700500,663600,0,0,0,71000,0,71000,-47742,5000,21380,-16380,18598,49960,-31362,686858
2855,統一證,4448286,13112000,-8663714,0,0,0,9530000,186162,9343838,0,0,0,0,0,0,0,680124
2838,聯邦銀,1286798,566000,720798,0,0,0,0,6000,-6000,-37000,24000,14000,10000,3000,50000,-47000,677798
6166,凌華,1706000,1030100,675900,0,0,0,0,0,0,-4293,7299,9955,-2656,1285,2922,-1637,671607
7827,漢康-KY創,799000,128000,671000,0,0,0,0,0,0,0,0,0,0,14000,14000,0,671000
6278,台表科,5414010,3526600,1887410,0,0,0,0,844000,-844000,-376856,24000,229000,-205000,165351,337207,-171856,666554
2301,光寶科,28878168,27653850,1224318,0,0,0,156000,552000,-396000,-172404,21000,76148,-55148,604416,721672,-117256,655914
6719,力智,978320,322040,656280,0,0,0,0,0,0,-8272,2000,994,1006,10722,20000,-9278,648008
3016,嘉晶,2888655,2099600,789055,0,0,0,0,0,0,-149444,10000,120000,-110000,83126,122570,-39444,639611
2439,美律,1465122,746000,719122,0,0,0,0,273000,-273000,182489,83956,15719,68237,138721,24469,114252,628611
1440,南紡,5060232,4479343,580889,0,0,0,0,0,0,17664,45369,27705,17664,0,0,0,598553
2419,仲琦,1521574,853000,668574,0,0,0,0,0,0,-76533,3000,7006,-4006,23557,96084,-72527,592041
1582,信錦,1416000,819001,596999,0,0,0,0,0,0,-35077,12000,18485,-6485,20000,48592,-28592,561922
6890,來億-KY,774169,892852,-118683,0,0,0,648000,0,648000,29042,20486,1000,19486,12392,2836,9556,558359
2495,普安,4594417,4002200,592217,0,0,0,6000,0,6000,-41183,4000,6018,-2018,25571,64736,-39165,557034
1722,台肥,1351394,796000,555394,0,0,0,0,3000,-3000,-3000,2000,5000,-3000,0,0,0,549394
3047,訊舟,1674000,1108000,566000,0,0,0,0,0,0,-17431,575,18006,-17431,0,0,0,548569
3596,智易,1193257,629879,563378,0,0,0,0,0,0,-15086,2000,0,2000,1309,18395,-17086,548292
2330,台積電,18305522,17914228,391294,0,0,0,255208,561105,-305897,461739,264700,257000,7700,571220,117181,454039,547136
2461,光群雷,869000,321000,548000,0,0,0,0,0,0,-4000,2000,6000,-4000,0,0,0,544000
3607,谷崧,651000,118000,533000,0,0,0,0,0,0,8492,8492,0,8492,0,0,0,541492
8926,台汽電,2238841,1823008,415833,0,0,0,126000,2000,124000,-2496,11000,13496,-2496,0,0,0,537337
3022,威強電,891504,220070,671434,0,0,0,0,130000,-130000,-9037,2000,2988,-988,8334,16383,-8049,532397
3209,全科,1039000,531000,508000,0,0,0,0,0,0,24012,0,829,-829,32622,7781,24841,532012
3312,弘憶股,0,32000,-32000,0,0,0,0,0,0,563549,566549,3000,563549,0,0,0,531549
6141,柏承,1116000,611000,505000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,507000
6214,精誠,649000,225000,424000,0,0,0,0,1000,-1000,66279,2000,2000,0,107279,41000,66279,489279
3515,華擎,1157110,749080,408030,0,0,0,0,0,0,75157,0,0,0,92463,17306,75157,483187
6768,志強-KY,789067,577000,212067,0,0,0,296000,45618,250382,12679,4095,8251,-4156,24835,8000,16835,475128
2316,楠梓電,1841905,1243839,598066,0,0,0,0,48000,-48000,-77493,3000,2000,1000,33039,111532,-78493,472573
8163,達方,2344378,1967000,377378,0,0,0,0,0,0,71326,14563,6903,7660,69933,6267,63666,448704
6269,台郡,9428683,9405000,23683,0,0,0,0,0,0,394441,405957,1474084,-1068127,1902385,439817,1462568,418124
2903,遠百,1585650,991000,594650,0,0,0,0,178000,-178000,1000,6000,5000,1000,0,0,0,417650
4306,炎洲,1054708,616000,438708,0,0,0,0,0,0,-23000,3000,26000,-23000,0,0,0,415708
