證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2884,玉山金,59611513,35509420,24102093,0,0,0,937545,410600,526945,5560003,309000,234473,74527,5695207,209731,5485476,30189041
2891,中信金,40873349,34496751,6376598,0,0,0,10969001,4629000,6340001,5196542,710000,131459,578541,5446098,828097,4618001,17913141
2409,友達,96785765,80316299,16469466,0,0,0,52855,7000,45855,-1215862,795000,267000,528000,813106,2556968,-1743862,15299459
3231,緯創,29890051,18747858,11142193,0,0,0,735649,2116400,-1380751,2184081,151191,104000,47191,2398035,261145,2136890,11945523
3481,群創,132075945,97415333,34660612,0,0,0,155053,23007000,-22851947,-345673,7327000,6389000,938000,3049561,4333234,-1283673,11462992
6505,台塑化,41014268,30011846,11002422,0,0,0,104210,27750,76460,38420,675950,254591,421359,738812,1121751,-382939,11117302
2412,中華電,16995292,8532857,8462435,0,0,0,1095470,108369,987101,1064492,309000,0,309000,761492,6000,755492,10514028
2382,廣達,19861739,14566158,5295581,0,0,0,2378879,287409,2091470,1301001,646000,266631,379369,1014632,93000,921632,8688052
2867,三商壽,16251700,10033000,6218700,0,0,0,0,0,0,2296000,2296000,0,2296000,0,0,0,8514700
2882,國泰金,22146930,13835027,8311903,0,0,0,712152,3218039,-2505887,1907715,570000,33477,536523,1802970,431778,1371192,7713731
2618,長榮航,26989248,13719726,13269522,0,0,0,2958075,9416000,-6457925,785399,157000,965490,-808490,1806768,212879,1593889,7596996
5880,合庫金,18674870,13343901,5330969,0,0,0,530918,554269,-23351,2132937,452072,41000,411072,1721865,0,1721865,7440555
2610,華航,21978561,20543000,1435561,0,0,0,6170000,6000,6164000,-189644,201000,140000,61000,102914,353558,-250644,7409917
1101,台泥,26162159,19108447,7053712,0,0,0,32000,9000,23000,186737,222000,243000,-21000,337952,130215,207737,7263449
5871,中租-KY,9966540,6418839,3547701,0,0,0,3197654,47000,3150654,393511,288000,0,288000,109053,3542,105511,7091866
1303,南亞,47792619,53562547,-5769928,0,0,0,8855902,180099,8675803,3704293,2033000,788000,1245000,3264555,805262,2459293,6610168
5876,上海商銀,13057905,7160741,5897164,0,0,0,2117000,4144000,-2027000,2209000,835000,2000,833000,1456000,80000,1376000,6079164
2881,富邦金,12528721,14083370,-1554649,0,0,0,6209250,326355,5882895,1344875,509000,34999,474001,1359650,488776,870874,5673121
6116,彩晶,16254231,10588200,5666031,0,0,0,0,0,0,-71581,123000,16000,107000,52466,231047,-178581,5594450
4958,臻鼎-KY,19308456,12440931,6867525,0,0,0,526192,1785000,-1258808,-142874,333000,510043,-177043,700022,665853,34169,5465843
3045,台灣大,11765242,6967009,4798233,0,0,0,1128603,1888000,-759397,1027410,65000,50514,14486,1126924,114000,1012924,5066246
2880,華南金,15851255,31603894,-15752639,0,0,0,12930484,234000,12696484,7911688,1665167,21172,1643995,6337156,69463,6267693,4855533
2344,華邦電,42796682,40175189,2621493,0,0,0,1016030,1177000,-160970,2054718,973907,821717,152190,2290465,387937,1902528,4515241
3576,聯合再生,14793747,10477500,4316247,0,0,0,0,0,0,54000,54000,0,54000,0,0,0,4370247
2356,英業達,19949801,12607852,7341949,0,0,0,122496,4115000,-3992504,795093,109000,5860,103140,1389431,697478,691953,4144538
1216,統一,11056200,16294458,-5238258,0,0,0,6663905,130607,6533298,2819036,524000,30000,494000,2526006,200970,2325036,4114076
2330,台積電,34869716,36541844,-1672128,0,0,0,2063697,1015000,1048697,4625837,621250,630101,-8851,5224520,589832,4634688,4002406
2317,鴻海,27682296,27621431,60865,0,0,0,1161901,712101,449800,3411614,569000,30000,539000,3113237,240623,2872614,3922279
2002,中鋼,23061280,19712046,3349234,0,0,0,46000,39900,6100,499199,482000,0,482000,98840,81641,17199,3854533
1402,遠東新,11780500,10251293,1529207,0,0,0,2313943,6000,2307943,-170808,177000,62000,115000,801,286609,-285808,3666342
2883,凱基金,44271528,46475737,-2204209,0,0,0,844727,1670100,-825373,6690861,749000,24373,724627,6353672,387438,5966234,3661279
2367,燿華,7839189,4630873,3208316,0,0,0,0,0,0,256811,431000,23000,408000,43686,194875,-151189,3465127
1802,台玻,15250156,11543000,3707156,0,0,0,0,3000,-3000,-335205,523000,620998,-97998,157984,395191,-237207,3368951
9105,泰金寶-DR,10980300,7405000,3575300,0,0,0,0,0,0,-260636,176,1524,-1348,114870,374158,-259288,3314664
3042,晶技,7821702,4268490,3553212,0,0,0,7000,396000,-389000,-61341,31365,92849,-61484,260855,260712,143,3102871
2887I,台新新光辛特,4176000,1097000,3079000,0,0,0,0,0,0,0,0,0,0,0,0,0,3079000
2886,兆豐金,20141749,30126758,-9985009,0,0,0,7345179,298000,7047179,5930389,1378235,58028,1320207,5327182,717000,4610182,2992559
2489,瑞軒,7592756,4603020,2989736,0,0,0,0,1000,-1000,-1007,62000,35000,27000,45425,73432,-28007,2987729
2337,旺宏,33175687,30218954,2956733,0,0,0,113000,217000,-104000,-18276,565000,499020,65980,647038,731294,-84256,2834457
2634,漢翔,21201084,19149300,2051784,0,0,0,383000,2000,381000,364584,386544,612000,-225456,934261,344221,590040,2797368
1409,新纖,11864481,9050374,2814107,0,0,0,0,2000,-2000,-115340,59000,66000,-7000,129103,237443,-108340,2696767
2615,萬海,7760323,5248400,2511923,0,0,0,146604,3000,143604,39287,81000,30000,51000,53200,64913,-11713,2694814
2327,國巨*,19381207,14529214,4851993,0,0,0,503559,2487000,-1983441,-222819,804000,1012869,-208869,262614,276564,-13950,2645733
4919,新唐,6119060,3442546,2676514,0,0,0,13000,0,13000,-85080,32790,34000,-1210,63282,147152,-83870,2604434
4763,材料*-KY,4601813,2958811,1643002,0,0,0,720000,1000,719000,184105,35001,3000,32001,162333,10229,152104,2546107
5522,遠雄,2573202,327934,2245268,0,0,0,137000,1000,136000,28000,28000,0,28000,0,0,0,2409268
2485,兆赫,4137362,1742400,2394962,0,0,0,0,34000,-34000,66,89000,55000,34000,21591,55525,-33934,2361028
4904,遠傳,12231670,9609727,2621943,0,0,0,195923,1732500,-1536577,1273596,99000,88000,11000,1284684,22088,1262596,2358962
2377,微星,4480452,4159145,321307,0,0,0,2207000,172000,2035000,-42406,47232,141650,-94418,474809,422797,52012,2313901
2481,強茂,9474007,6938623,2535384,0,0,0,0,0,0,-226885,170000,222000,-52000,149941,324826,-174885,2308499
