證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
3231,緯創,129530868,50514207,79016661,0,0,0,3105157,1797553,1307604,2397949,1629000,550000,1079000,2218790,899841,1318949,82722214
2002,中鋼,59914794,17196784,42718010,0,0,0,0,12000,-12000,3588842,162735,0,162735,3492107,66000,3426107,46294852
1301,台塑,63324573,34706224,28618349,0,0,0,0,0,0,257728,1078618,869457,209161,1106620,1058053,48567,28876077
2317,鴻海,40877986,17123335,23754651,0,0,0,677006,117099,559907,639424,520000,295000,225000,875735,461311,414424,24953982
6505,台塑化,42056146,19098015,22958131,0,0,0,0,210,-210,793918,2013970,1274681,739289,877714,823085,54629,23751839
1326,台化,55943996,36108607,19835389,0,0,0,0,0,0,683796,1426000,956000,470000,2229035,2015239,213796,20519185
2883,凱基金,34140337,15648346,18491991,0,0,0,47077,86763,-39686,-334464,46213,18000,28213,106174,468851,-362677,18117841
1718,中纖,35574217,18212000,17362217,0,0,0,539000,0,539000,-2180858,548196,577034,-28838,0,2152020,-2152020,15720359
2344,華邦電,60357444,44804171,15553273,0,0,0,167545,367567,-200022,-428794,2036884,2120087,-83203,207588,553179,-345591,14924457
2324,仁寶,25769696,14732831,11036865,0,0,0,94689,0,94689,954313,68000,0,68000,1362206,475893,886313,12085867
4938,和碩,18369841,5923145,12446696,0,0,0,0,2088000,-2088000,322727,51904,18000,33904,539385,250562,288823,10681423
2409,友達,50529302,40729268,9800034,0,0,0,19439,0,19439,23728,134000,2000,132000,570165,678437,-108272,9843201
2313,華通,19567565,11127550,8440015,0,0,0,3000,0,3000,400118,478296,506000,-27704,759132,331310,427822,8843133
1402,遠東新,12651000,5469466,7181534,0,0,0,6452,32000,-25548,-306051,38000,39000,-1000,210633,515684,-305051,6849935
3481,群創,67726093,62872293,4853800,0,0,0,334755,0,334755,603078,6581998,5600997,981001,1241942,1619865,-377923,5791633
2352,佳世達,7927940,3084100,4843840,0,0,0,0,4000,-4000,895846,0,10000,-10000,1074554,168708,905846,5735686
2634,漢翔,22611957,17562700,5049257,0,0,0,333000,0,333000,140126,852740,541000,311740,224144,395758,-171614,5522383
2885,元大金,16505134,11255539,5249595,0,0,0,389658,161581,228077,-123649,16000,20583,-4583,98263,217329,-119066,5354023
2356,英業達,19708840,11755898,7952942,0,0,0,314968,4041000,-3726032,279408,35000,66134,-31134,909044,598502,310542,4506318
2412,中華電,7400166,3752205,3647961,0,0,0,480119,525699,-45580,770000,762000,0,762000,15000,7000,8000,4372381
3702,大聯大,7443818,6500309,943509,0,0,0,3228000,492000,2736000,290602,216000,57000,159000,269729,138127,131602,3970111
2301,光寶科,11769540,7414599,4354941,0,0,0,137669,634358,-496689,-93564,10000,57000,-47000,254272,300836,-46564,3764688
3045,台灣大,8060229,3474337,4585892,0,0,0,790832,2034259,-1243427,-32000,12000,0,12000,18000,62000,-44000,3310465
4904,遠傳,7781323,3337086,4444237,0,0,0,1986,2485325,-2483339,984000,1047000,0,1047000,8000,71000,-63000,2944898
5388,中磊,3171780,833561,2338219,0,0,0,0,0,0,186990,162247,31000,131247,86584,30841,55743,2525209
1312,國喬,22967568,20175284,2792284,0,0,0,0,0,0,-311436,583000,1663000,-1080000,843399,74835,768564,2480848
6166,凌華,3631556,1236657,2394899,0,0,0,0,0,0,16488,9000,9000,0,22727,6239,16488,2411387
2882,國泰金,11536852,6479181,5057671,0,0,0,578706,3405096,-2826390,171995,35000,1643,33357,215899,77261,138638,2403276
3149,正達,5042408,2753000,2289408,0,0,0,0,0,0,2494,4000,2000,2000,41000,40506,494,2291902
2542,興富發,2105686,7069000,-4963314,0,0,0,6574000,0,6574000,628636,665899,101,665798,11000,48162,-37162,2239322
1605,華新,6011877,3698135,2313742,0,0,0,5753,6000,-247,-76474,32000,2000,30000,475463,581937,-106474,2237021
3706,神達,3376395,2388069,988326,0,0,0,1404000,0,1404000,-174528,12000,164000,-152000,42997,65525,-22528,2217798
2455,全新,8499615,7018088,1481527,0,0,0,362000,0,362000,261000,296000,107000,189000,293408,221408,72000,2104527
2354,鴻準,3021984,928604,2093380,0,0,0,0,0,0,7469,0,0,0,35469,28000,7469,2100849
8422,可寧衛*,2582998,510000,2072998,0,0,0,7000,4000,3000,-17019,0,5000,-5000,0,12019,-12019,2058979
3665,貿聯-KY,2530120,2137635,392485,0,0,0,1414676,33,1414643,52964,43653,26800,16853,400415,364304,36111,1860092
2492,華新科,1991029,1447490,543539,0,0,0,500000,192000,308000,843141,669328,39000,630328,357813,145000,212813,1694680
3017,奇鋐,3288746,1906000,1382746,0,0,0,292000,99059,192941,61879,45407,60732,-15325,494220,417016,77204,1637566
6176,瑞儀,2381000,799860,1581140,0,0,0,0,0,0,20759,9000,4873,4127,19746,3114,16632,1601899
3037,欣興,9170552,9701662,-531110,0,0,0,2271000,242,2270758,-151270,206246,109942,96304,469021,716595,-247574,1588378
