證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
6770,力積電,128846582,32075588,96770994,0,0,0,600000,12000,588000,1415210,499365,138000,361365,2183674,1129829,1053845,98774204
2344,華邦電,72167354,20725350,51442004,0,0,0,0,1191031,-1191031,1878817,645994,54000,591994,2314550,1027727,1286823,52129790
1802,台玻,57105235,21072703,36032532,0,0,0,11000,0,11000,1418140,620000,352000,268000,1571829,421689,1150140,37461672
3231,緯創,48940838,15973298,32967540,0,0,0,65000,267284,-202284,955956,375000,73000,302000,1219417,565461,653956,33721212
2409,友達,87422800,59170266,28252534,0,0,0,0,21237,-21237,5180469,1123000,144000,979000,5258229,1056760,4201469,33411766
2313,華通,44149094,15063746,29085348,0,0,0,127000,8000,119000,2231651,1723146,273074,1450072,1276464,494885,781579,31435999
6116,彩晶,33440000,8879233,24560767,0,0,0,0,0,0,745989,355000,442000,-87000,1367989,535000,832989,25306756
1717,長興,34675568,11021632,23653936,0,0,0,540000,0,540000,143190,68000,110000,-42000,361194,176004,185190,24337126
2367,燿華,30314660,7451580,22863080,0,0,0,0,0,0,855487,360000,29000,331000,642473,117986,524487,23718567
2377,微星,28253064,8269135,19983929,0,0,0,2667000,11000,2656000,785033,132003,18855,113148,907385,235500,671885,23424962
2317,鴻海,39515489,18700765,20814724,0,0,0,52000,136627,-84627,301256,248000,193000,55000,602896,356640,246256,21031353
6282,康舒,33207236,14313420,18893816,0,0,0,0,4000,-4000,1641855,1073915,793000,280915,2139651,778711,1360940,20531671
2356,英業達,51562315,35323337,16238978,0,0,0,1645000,314060,1330940,1557622,863981,171055,692926,1538014,673318,864696,19127540
9105,泰金寶-DR,30192000,14714100,15477900,0,0,0,0,0,0,2471109,296139,197000,99139,2459416,87446,2371970,17949009
2609,陽明,24895104,7922491,16972613,0,0,0,0,26966,-26966,742322,549656,155873,393783,389539,41000,348539,17687969
3714,富采,29892523,12568090,17324433,0,0,0,0,0,0,162667,207435,86000,121435,238232,197000,41232,17487100
2312,金寶,38408052,19462643,18945409,0,0,0,499000,4562000,-4063000,1019411,61000,27000,34000,1372260,386849,985411,15901820
2353,宏碁,28162610,13747532,14415078,0,0,0,0,442739,-442739,1385510,60502,45580,14922,1940603,570015,1370588,15357849
3481,群創,96708235,84799339,11908896,0,0,0,0,29889,-29889,2834259,1248000,270000,978000,3019306,1163047,1856259,14713266
