證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2812,台中銀,32184000,3470096,28713904,0,0,0,0,124000,-124000,78000,10000,0,10000,72000,4000,68000,28667904
5880,合庫金,31482313,4254974,27227339,0,0,0,10000,239909,-229909,-62821,15000,0,15000,102786,180607,-77821,26934609
2886,兆豐金,26251778,8514396,17737382,0,0,0,4636310,1106773,3529537,-876431,178000,177780,220,88362,965013,-876651,20390488
2892,第一金,27576989,14260225,13316764,0,0,0,5218000,145792,5072208,-171642,174000,174000,0,85211,256853,-171642,18217330
2344,華邦電,39193696,24300182,14893514,0,0,0,70000,2720763,-2650763,3424928,3197244,568551,2628693,1100759,304524,796235,15667679
3231,緯創,39227087,32161181,7065906,0,0,0,6683000,100200,6582800,189425,884994,684040,200954,405549,417078,-11529,13838131
2887,台新新光金,54189373,49683353,4506020,0,0,0,10221000,1048696,9172304,44713,534441,522566,11875,1009462,976624,32838,13723037
2884,玉山金,33048021,26173078,6874943,0,0,0,5687000,13710,5673290,-230192,236129,214000,22129,236754,489075,-252321,12318041
2845,遠東銀,19395345,5499922,13895423,0,0,0,0,51000,-51000,-1743396,92000,15000,77000,17000,1837396,-1820396,12101027
2464,盟立,15204370,3570130,11634240,0,0,0,0,0,0,196419,46000,57000,-11000,578012,370593,207419,11830659
2801,彰銀,17069068,8641153,8427915,0,0,0,3773000,467000,3306000,-28660,204000,206450,-2450,145000,171210,-26210,11705255
2889,國票金,14547019,3455430,11091589,0,0,0,0,0,0,27000,27000,0,27000,0,0,0,11118589
2409,友達,34333831,24037996,10295835,0,0,0,0,65451,-65451,368274,613994,366000,247994,558286,438006,120280,10598658
2880,華南金,21057569,8480161,12577408,0,0,0,8000,2127113,-2119113,-1672068,0,539095,-539095,40842,1173815,-1132973,8786227
2890,永豐金,17427185,15547000,1880185,0,0,0,7626000,690916,6935084,-1016481,175188,171297,3891,20472,1040844,-1020372,7798788
2834,臺企銀,24358517,16631132,7727385,0,0,0,6000,277000,-271000,186744,26000,13000,13000,183744,10000,173744,7643129
3019,亞光,8989446,2237253,6752193,0,0,0,0,0,0,532146,381089,20307,360782,226154,54790,171364,7284339
5876,上海商銀,14826025,6903919,7922106,0,0,0,49000,900000,-851000,-299886,0,4350,-4350,8040,303576,-295536,6771220
2891,中信金,28941135,28010379,930756,0,0,0,5282000,23121,5258879,-428073,166000,174028,-8028,214599,634644,-420045,5761562
3481,群創,42535228,37895603,4639625,0,0,0,4000,85486,-81486,1119278,3650726,2521990,1128736,658435,667893,-9458,5677417
2412,中華電,8231680,3006962,5224718,0,0,0,137000,17776,119224,-1993,1000,0,1000,0,2993,-2993,5341949
2353,宏碁,7705865,5271151,2434714,0,0,0,2698000,177423,2520577,-109250,74000,201269,-127269,637268,619249,18019,4846041
