證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2409,友達,278181550,225797178,52384372,0,0,0,122000,242000,-120000,4705322,2135000,587000,1548000,6109203,2951881,3157322,56969694
2890,永豐金,111398228,87912435,23485793,0,0,0,22757000,86912,22670088,-333768,132810,25341,107469,224984,666221,-441237,45822113
1301,台塑,166578616,24288290,142290326,0,0,0,1207000,108569798,-107362798,375053,338175,49000,289175,987878,902000,85878,35302581
2002,中鋼,365059845,45146050,319913795,0,0,0,3211000,289306940,-286095940,811170,672447,0,672447,454210,315487,138723,34629025
2337,旺宏,61366558,29977735,31388823,0,0,0,152000,307000,-155000,40001,433000,287000,146000,837683,943682,-105999,31273824
1802,台玻,52789157,26130005,26659152,0,0,0,645000,0,645000,1084324,896000,593000,303000,2568640,1787316,781324,28388476
2303,聯電,156991656,91214255,65777401,0,0,0,14817000,64142866,-49325866,8305025,6690000,442000,6248000,3129482,1072457,2057025,24756560
8150,南茂,27391917,11548140,15843777,0,0,0,3099000,0,3099000,1098484,506000,107000,399000,988524,289040,699484,20041261
2610,華航,65945305,46483031,19462274,0,0,0,110000,103000,7000,-43711,36000,4000,32000,92772,168483,-75711,19425563
6770,力積電,85303834,70631637,14672197,0,0,0,1748000,2000,1746000,2189116,1388000,83138,1304862,1478335,594081,884254,18607313
2449,京元電子,23811283,6432347,17378936,0,0,0,3047000,4562000,-1515000,1844975,1611951,395000,1216951,694422,66398,628024,17708911
2426,鼎元,16468882,4056707,12412175,0,0,0,0,0,0,106860,64000,1000,63000,103860,60000,43860,12519035
2892,第一金,41495479,50442507,-8947028,0,0,0,20742000,402595,20339405,164113,127000,4000,123000,75000,33887,41113,11556490
2323,中環,16510317,8114879,8395438,0,0,0,0,0,0,865393,79031,1000,78031,830362,43000,787362,9260831
5880,合庫金,23847577,12473576,11374001,0,0,0,0,2645081,-2645081,98000,2000,0,2000,97000,1000,96000,8826920
1314,中石化,13340214,4733773,8606441,0,0,0,0,0,0,49802,97000,47198,49802,0,0,0,8656243
2891,中信金,50803389,31558834,19244555,0,0,0,57000,11376036,-11319036,509823,259000,200,258800,440793,189770,251023,8435342
2408,南亞科,54089804,59387230,-5297426,0,0,0,13380000,25037,13354963,305795,645560,426001,219559,949874,863638,86236,8363332
1708,東鹼,8677238,567000,8110238,0,0,0,0,0,0,136601,103397,2000,101397,40503,5299,35204,8246839
