證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
6770,力積電,48518143,18074773,30443370,0,0,0,2000,50509,-48509,2425532,1688000,798000,890000,2085509,549977,1535532,32820393
2883,凱基金,51775029,19794446,31980583,0,0,0,2000,92,1908,-123169,225000,22000,203000,296375,622544,-326169,31859322
2610,華航,27447293,8270064,19177229,0,0,0,239000,0,239000,514471,104000,0,104000,557471,147000,410471,19930700
1301,台塑,21350848,5009595,16341253,0,0,0,0,0,0,1052737,585684,25000,560684,694053,202000,492053,17393990
1802,台玻,30352798,14902991,15449807,0,0,0,81000,1000,80000,980450,737000,169000,568000,490389,77939,412450,16510257
1326,台化,20286241,5704800,14581441,0,0,0,0,0,0,850049,323000,0,323000,747811,220762,527049,15431490
2344,華邦電,41380849,27144298,14236551,0,0,0,3000,60449,-57449,745066,675522,236000,439522,702770,397226,305544,14924168
1303,南亞,30014375,19813362,10201013,0,0,0,1537000,84000,1453000,1011421,1179998,410000,769998,944226,702803,241423,12665434
1605,華新,16199811,5709250,10490561,0,0,0,6000,1834,4166,783727,318000,24000,294000,562736,73009,489727,11278454
2892,第一金,21019867,9798431,11221436,0,0,0,2000,1671154,-1669154,413307,123000,7084,115916,340000,42609,297391,9965589
6116,彩晶,14218619,5784949,8433670,0,0,0,0,0,0,289381,56000,72000,-16000,421728,116347,305381,8723051
2618,長榮航,22503350,13805084,8698266,0,0,0,26000,22593,3407,-159910,80000,58000,22000,117194,299104,-181910,8541763
2615,萬海,39153355,30477104,8676251,0,0,0,27000,334,26666,-836079,842286,830000,12286,446835,1295200,-848365,7866838
2002,中鋼,15842476,8830770,7011706,0,0,0,0,0,0,500408,269000,8000,261000,307408,68000,239408,7512114
2887,台新新光金,33390825,26656185,6734640,0,0,0,333000,9195,323805,437593,319472,104353,215119,642508,420034,222474,7496038
2313,華通,14379643,8328423,6051220,0,0,0,1078000,111000,967000,342591,255000,143000,112000,416012,185421,230591,7360811
2324,仁寶,27329852,20333784,6996068,0,0,0,5000,79490,-74490,248245,172000,18771,153229,615519,520503,95016,7169823
2337,旺宏,12042892,5520395,6522497,0,0,0,3000,28000,-25000,245151,417000,200000,217000,105891,77740,28151,6742648
2356,英業達,8981857,2294861,6686996,0,0,0,0,173028,-173028,67190,127000,0,127000,344254,404064,-59810,6581158
2481,強茂,12818558,7204249,5614309,0,0,0,401000,1000,400000,546453,268999,106050,162949,479904,96400,383504,6560762
1314,中石化,8383212,2442751,5940461,0,0,0,0,0,0,404000,410000,6000,404000,0,0,0,6344461
2886,兆豐金,13566102,8019403,5546699,0,0,0,1624000,1348312,275688,57906,156000,31006,124994,265000,332088,-67088,5880293
8150,南茂,13344304,8653314,4690990,0,0,0,0,0,0,270621,54000,59000,-5000,358867,83246,275621,4961611
3045,台灣大,7657757,2711619,4946138,0,0,0,74000,121224,-47224,-32144,53000,6000,47000,1000,80144,-79144,4866770
2330,台積電,14205713,9001381,5204332,0,0,0,72880,699589,-626709,226498,185670,51600,134070,324346,231918,92428,4804121
3037,欣興,10680376,7763612,2916764,0,0,0,959000,44611,914389,414248,275900,163467,112433,705299,403484,301815,4245401
2353,宏碁,5487351,1470210,4017141,0,0,0,27000,43351,-16351,227103,121000,0,121000,235751,129648,106103,4227893
1102,亞泥,7530713,1961553,5569160,0,0,0,30000,6799,23201,-1432053,55000,1429000,-1374000,32503,90556,-58053,4160308
