證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
3481,群創,132487506,75991336,56496170,0,0,0,77047,321000,-243953,1771616,4321000,2088000,2233000,2030980,2492364,-461384,58023833
2303,聯電,116115287,72991427,43123860,0,0,0,1223178,11308000,-10084822,-4964299,1650000,4294000,-2644000,1929748,4250047,-2320299,28074739
2812,台中銀,27832000,3338000,24494000,0,0,0,25000,0,25000,104452,86000,0,86000,18452,0,18452,24623452
2834,臺企銀,29611912,8517200,21094712,0,0,0,15000,0,15000,173642,142000,0,142000,31642,0,31642,21283354
2618,長榮航,35575653,16526494,19049159,0,0,0,1378045,31000,1347045,633664,74983,3009,71974,849783,288093,561690,21029868
5880,合庫金,18709083,2168000,16541083,0,0,0,417000,0,417000,830177,214000,45000,169000,665177,4000,661177,17788260
2002,中鋼,24173570,6706400,17467170,0,0,0,0,0,0,251941,218000,0,218000,73941,40000,33941,17719111
1101,台泥,25204494,7859000,17345494,0,0,0,0,0,0,281666,104749,40000,64749,316217,99300,216917,17627160
2890,永豐金,39097671,23992100,15105571,0,0,0,1137487,0,1137487,1381664,313000,23161,289839,1112825,21000,1091825,17624722
2610,華航,21775548,9956044,11819504,0,0,0,4486000,27000,4459000,85910,84000,8000,76000,171910,162000,9910,16364414
1303,南亞,41274317,22361253,18913064,0,0,0,133000,3536000,-3403000,594292,716000,846000,-130000,1283781,559489,724292,16104356
1718,中纖,28811259,13250000,15561259,0,0,0,46000,0,46000,193898,283000,54841,228159,0,34261,-34261,15801157
2867,三商壽,18439000,5004000,13435000,0,0,0,0,0,0,672000,672000,0,672000,0,0,0,14107000
