證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2609,陽明,56941914,25750419,31191495,0,0,0,23000,17000,6000,275419,146280,569000,-422720,1130345,432206,698139,31472914
3045,台灣大,24185773,5539567,18646206,0,0,0,99000,48000,51000,-458967,0,353000,-353000,17033,123000,-105967,18238239
2886,兆豐金,18325571,6263190,12062381,0,0,0,4327000,1042000,3285000,-783139,104000,475167,-371167,137350,549322,-411972,14564242
1216,統一,16177543,2903260,13274283,0,0,0,0,539000,-539000,-643234,104000,46000,58000,176766,878000,-701234,12092049
6116,彩晶,19545233,11417050,8128183,0,0,0,0,0,0,496209,15000,177000,-162000,823289,165080,658209,8624392
2603,長榮,12799623,4258321,8541302,0,0,0,18000,12000,6000,-843024,72000,265000,-193000,386555,1036579,-650024,7704278
1102,亞泥,9649884,2055876,7594008,0,0,0,56000,25000,31000,78065,6000,27040,-21040,118675,19570,99105,7703073
1402,遠東新,8829598,2720059,6109539,0,0,0,1031000,130000,901000,168665,244000,0,244000,114961,190296,-75335,7179204
2542,興富發,8653818,1998000,6655818,0,0,0,212000,0,212000,-104669,2000,6000,-4000,50592,151261,-100669,6763149
2027,大成鋼,12932714,4894196,8038518,0,0,0,0,20000,-20000,-2320506,48000,2199190,-2151190,369757,539073,-169316,5698012
1802,台玻,10748637,7109660,3638977,0,0,0,0,15000,-15000,1165268,1105575,200000,905575,609688,349995,259693,4789245
1504,東元,5820621,2721208,3099413,0,0,0,1431000,16000,1415000,-71028,23000,112000,-89000,123640,105668,17972,4443385
3090,日電貿,8872491,4603233,4269258,0,0,0,186000,422000,-236000,35884,47000,128851,-81851,192344,74609,117735,4069142
6214,精誠,4495223,1931697,2563526,0,0,0,1319000,0,1319000,-48448,3114,31000,-27886,11685,32247,-20562,3834078
2903,遠百,3879700,875000,3004700,0,0,0,583000,12000,571000,-4000,50000,54000,-4000,15000,15000,0,3571700
2492,華新科,16121335,12941010,3180325,0,0,0,2000,4000,-2000,92651,180111,168000,12111,637674,557134,80540,3270976
2312,金寶,6079902,2564000,3515902,0,0,0,0,0,0,-304342,124000,378000,-254000,231785,282127,-50342,3211560
3042,晶技,8991279,5593328,3397951,0,0,0,0,0,0,-489971,195000,815996,-620996,306761,175736,131025,2907980
2867,三商壽,60670000,57680750,2989250,0,0,0,0,0,0,-89000,81000,170000,-89000,0,0,0,2900250
9914,美利達,4108639,1678000,2430639,0,0,0,0,3000,-3000,469898,275007,27000,248007,248717,26826,221891,2897537
2382,廣達,12283026,9055837,3227189,0,0,0,90833,382000,-291167,-177193,259096,534301,-275205,149012,51000,98012,2758829
5608,四維航,10765000,8291199,2473801,0,0,0,0,0,0,67989,74018,6029,67989,0,0,0,2541790
2478,大毅,4417909,2261241,2156668,0,0,0,257000,0,257000,86157,43674,3000,40674,71848,26365,45483,2499825
2845,遠東銀,3386747,1403524,1983223,0,0,0,347000,18000,329000,127000,322000,45000,277000,0,150000,-150000,2439223
2353,宏碁,6326235,4196068,2130167,0,0,0,49000,25000,24000,264836,17000,392277,-375277,1060398,420285,640113,2419003
2915,潤泰全,2877327,682997,2194330,0,0,0,0,0,0,-75242,34284,99000,-64716,474,11000,-10526,2119088
2105,正新,3592000,1297016,2294984,0,0,0,50000,25000,25000,-222515,8000,251618,-243618,45120,24017,21103,2097469
9907,統一實,2573594,548000,2025594,0,0,0,0,0,0,0,0,0,0,0,0,0,2025594
5876,上海商銀,6151013,4099622,2051391,0,0,0,212000,27000,185000,-227799,2000,142766,-140766,116067,203100,-87033,2008592
2637,慧洋-KY,6371290,4635050,1736240,0,0,0,200000,3000,197000,42041,39000,72100,-33100,80921,5780,75141,1975281
2851,中再保,3091037,858000,2233037,0,0,0,0,0,0,-321263,0,33000,-33000,55469,343732,-288263,1911774
1718,中纖,6621205,4817023,1804182,0,0,0,7000,0,7000,63322,542000,477000,65000,0,1678,-1678,1874504
1727,中華化,6650729,4837058,1813671,0,0,0,0,0,0,-69228,8000,7000,1000,116413,186641,-70228,1744443
9945,潤泰新,5158860,3325043,1833817,0,0,0,0,0,0,-211057,1000,61002,-60002,6570,157625,-151055,1622760
2912,統一超,2087241,479416,1607825,0,0,0,18000,17000,1000,-19771,0,15000,-15000,5005,9776,-4771,1589054
2618,長榮航,13757605,10864974,2892631,0,0,0,82000,29000,53000,-1473771,24000,308069,-284069,43841,1233543,-1189702,1471860
1909,榮成,3268163,1795000,1473163,0,0,0,0,0,0,-1834,133166,135000,-1834,0,0,0,1471329
3034,聯詠,3772779,2521869,1250910,0,0,0,83000,17000,66000,82541,38000,52000,-14000,263531,166990,96541,1399451
2484,希華,2518184,1145491,1372693,0,0,0,1000,0,1000,-3000,9000,16000,-7000,4000,0,4000,1370693
1904,正隆,1926221,557329,1368892,0,0,0,0,0,0,-18025,107000,125000,-18000,2975,3000,-25,1350867
2449,京元電子,7540251,6222231,1318020,0,0,0,107000,68000,39000,-67293,256771,731195,-474424,650365,243234,407131,1289727
4904,遠傳,3019669,1971331,1048338,0,0,0,110000,22000,88000,152983,0,6000,-6000,170983,12000,158983,1289321
2617,台航,2082515,973000,1109515,0,0,0,0,0,0,113893,36000,6000,30000,84007,114,83893,1223408
2030,彰源,1735879,543400,1192479,0,0,0,0,0,0,0,0,0,0,0,0,0,1192479
1229,聯華,1579635,375283,1204352,0,0,0,0,15000,-15000,-4274,1000,1649,-649,2000,5625,-3625,1185078
2615,萬海,17833618,16346922,1486696,0,0,0,10000,17000,-7000,-311842,133000,401000,-268000,503154,546996,-43842,1167854
2520,冠德,1506943,349000,1157943,0,0,0,0,7000,-7000,8051,46005,139000,-92995,117046,16000,101046,1158994
1808,潤隆,1561755,489000,1072755,0,0,0,0,0,0,46000,46000,0,46000,0,0,0,1118755
1319,東陽,1860000,597626,1262374,0,0,0,2000,6000,-4000,-159868,18000,162000,-144000,179,16047,-15868,1098506
2393,億光,1434821,504000,930821,0,0,0,1000,0,1000,142471,24000,0,24000,132471,14000,118471,1074292
2892,第一金,12687287,9421789,3265498,0,0,0,796000,2365000,-1569000,-634152,2000,258000,-256000,79987,458139,-378152,1062346
5880,合庫金,12211237,22175430,-9964193,0,0,0,12000000,103000,11897000,-890663,2000,158054,-156054,2000,736609,-734609,1042144
6278,台表科,3861655,1788948,2072707,0,0,0,0,813000,-813000,-227877,42000,209000,-167000,59309,120186,-60877,1031830
9105,泰金寶-DR,3524000,2136000,1388000,0,0,0,0,0,0,-364291,0,0,0,712,365003,-364291,1023709
2101,南港,1293058,352092,940966,0,0,0,0,0,0,51000,51000,0,51000,0,0,0,991966
2385,群光,1665231,358730,1306501,0,0,0,15000,146000,-131000,-200198,1176,211181,-210005,18807,9000,9807,975303
3048,益登,1700148,787000,913148,0,0,0,0,0,0,47497,11000,4907,6093,46418,5014,41404,960645
3037,欣興,12439781,10801351,1638430,0,0,0,171000,808001,-637001,-65704,169585,199400,-29815,359901,395790,-35889,935725
9904,寶成,10030260,8664823,1365437,0,0,0,57000,14000,43000,-480162,6725,229009,-222284,32122,290000,-257878,928275
6414,樺漢,2538400,1417010,1121390,0,0,0,0,0,0,-205437,28157,263296,-235139,51202,21500,29702,915953
9910,豐泰,1257135,273763,983372,0,0,0,24000,8000,16000,-99713,0,95617,-95617,1467,5563,-4096,899659
9921,巨大,3686806,3067426,619380,0,0,0,0,2000,-2000,270611,185000,36320,148680,123243,1312,121931,887991
2204,中華,1399502,241798,1157704,0,0,0,0,5000,-5000,-279667,0,280000,-280000,1001,668,333,873037
2455,全新,5812268,5392098,420170,0,0,0,622000,15000,607000,-167498,70200,169366,-99166,217087,285419,-68332,859672
6213,聯茂,1310992,567882,743110,0,0,0,120000,0,120000,-3820,109011,127397,-18386,111000,96434,14566,859290
2379,瑞昱,2963345,2324707,638638,0,0,0,81000,10000,71000,141475,45293,2000,43293,133457,35275,98182,851113
2103,台橡,3093062,2194359,898703,0,0,0,0,0,0,-51385,21000,0,21000,73004,145389,-72385,847318
4989,榮科,1690498,864010,826488,0,0,0,0,0,0,-24000,16000,40000,-24000,0,0,0,802488
3023,信邦,1314203,613495,700708,0,0,0,59000,3000,56000,19850,11353,16000,-4647,30592,6095,24497,776558
1710,東聯,1527092,717015,810077,0,0,0,0,0,0,-33914,0,36000,-36000,46120,44034,2086,776163
3443,創意,1461804,633011,828793,0,0,0,45000,36000,9000,-71430,32032,53120,-21088,42663,93005,-50342,766363
2489,瑞軒,3552275,2821194,731081,0,0,0,0,3000,-3000,-13085,123000,124000,-1000,16263,28348,-12085,714996
2515,中工,2262439,1387000,875439,0,0,0,0,14000,-14000,-164509,589,165000,-164411,0,98,-98,696930
1905,華紙,1161000,555000,606000,0,0,0,0,0,0,60982,79000,7000,72000,7291,18309,-11018,666982
2104,國際中橡,1089010,412000,677010,0,0,0,0,0,0,-15000,0,15000,-15000,0,0,0,662010
2636,台驊控股,871600,248000,623600,0,0,0,0,0,0,24932,26932,2000,24932,0,0,0,648532
1477,聚陽,1776050,1237428,538622,0,0,0,112000,2000,110000,-9586,35000,32045,2955,40000,52541,-12541,639036
2049,上銀,2620433,3081778,-461345,0,0,0,1238000,4000,1234000,-161588,33000,61000,-28000,179646,313234,-133588,611067
2356,英業達,9516295,8695291,821004,0,0,0,0,25000,-25000,-204583,26000,126952,-100952,117455,221086,-103631,591421
2201,裕隆,1243533,676109,567424,0,0,0,0,9000,-9000,12349,45000,33000,12000,2930,2581,349,570773
6757,台灣虎航,1042392,484120,558272,0,0,0,0,0,0,10344,4147,0,4147,6197,0,6197,568616
8150,南茂,8806246,7976790,829456,0,0,0,0,7000,-7000,-263048,86000,156000,-70000,127706,320754,-193048,559408
5607,遠雄港,765010,199712,565298,0,0,0,0,2000,-2000,-6000,4000,10000,-6000,0,0,0,557298
1714,和桐,2639576,2082373,557203,0,0,0,7000,0,7000,-8929,155000,149000,6000,17122,32051,-14929,555274
9939,宏全,815000,262000,553000,0,0,0,0,3000,-3000,-8470,4000,12470,-8470,0,0,0,541530
4915,致伸,911487,946000,-34513,0,0,0,574000,0,574000,-305,7000,7305,-305,0,0,0,539182
6108,競國,1825503,1284585,540918,0,0,0,0,0,0,-5927,2035,7962,-5927,0,0,0,534991
2537,聯上發,990095,433000,557095,0,0,0,0,0,0,-23881,0,24000,-24000,1433,1314,119,533214
1907,永豐餘,1103385,549000,554385,0,0,0,0,0,0,-25000,0,19000,-19000,0,6000,-6000,529385
5521,工信,819191,314000,505191,0,0,0,0,0,0,0,0,0,0,0,0,0,505191
1440,南紡,955530,275238,680292,0,0,0,0,0,0,-194747,2000,197000,-195000,1350,1097,253,485545
5269,祥碩,479965,218968,260997,0,0,0,2000,31000,-29000,249504,124694,2187,122507,174376,47379,126997,481501
2031,新光鋼,978205,518366,459839,0,0,0,0,0,0,15727,3000,3000,0,16227,500,15727,475566
2612,中航,993689,531604,462085,0,0,0,0,0,0,-8904,0,5000,-5000,0,3904,-3904,453181
4961,天鈺,582022,183513,398509,0,0,0,50000,0,50000,-656,3000,0,3000,2344,6000,-3656,447853
2436,偉詮電,1495286,1013240,482046,0,0,0,0,2000,-2000,-37610,5000,20000,-15000,25289,47899,-22610,442436
2399,映泰,1024000,596875,427125,0,0,0,0,0,0,-3927,0,2000,-2000,2222,4149,-1927,423198
3017,奇鋐,1692639,1647164,45475,0,0,0,604000,3000,601000,-228463,57247,167231,-109984,90989,209468,-118479,418012
2006,東和鋼鐵,777372,630216,147156,0,0,0,229000,7000,222000,42699,40000,5000,35000,11063,3364,7699,411855
5871,中租-KY,2133810,1586585,547225,0,0,0,14000,27000,-13000,-131316,2000,82393,-80393,16000,66923,-50923,402909
2034,允強,608000,207000,401000,0,0,0,0,0,0,517,0,0,0,6000,5483,517,401517
2897,王道銀行,975000,583000,392000,0,0,0,0,0,0,0,0,0,0,0,0,0,392000
2801,彰銀,7016001,5653934,1362067,0,0,0,6000,475000,-469000,-505000,72000,50000,22000,16000,543000,-527000,388067
4919,新唐,1629837,1518968,110869,0,0,0,0,8000,-8000,281764,312489,130000,182489,476198,376923,99275,384633
2614,東森,431110,53000,378110,0,0,0,0,0,0,0,0,0,0,0,0,0,378110
9941,裕融,584152,208248,375904,0,0,0,0,0,0,-3673,0,3720,-3720,99,52,47,372231
6672,騰輝電子-KY,2503590,2301000,202590,0,0,0,203000,0,203000,-43947,500,1000,-500,50113,93560,-43447,361643
2543,皇昌,561504,207734,353770,0,0,0,0,3000,-3000,7974,8000,0,8000,2000,2026,-26,358744
2206,三陽工業,483658,119002,364656,0,0,0,0,8000,-8000,-2000,0,2000,-2000,0,0,0,354656
2505,國揚,454000,101000,353000,0,0,0,0,0,0,0,0,0,0,0,0,0,353000
1210,大成,1229250,540342,688908,0,0,0,60000,9000,51000,-397471,20000,412031,-392031,0,5440,-5440,342437
2420,新巨,440000,105000,335000,0,0,0,0,0,0,-2,0,0,0,0,2,-2,334998
1437,勤益控,419466,86240,333226,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,330226
1455,集盛,609100,290503,318597,0,0,0,0,0,0,9002,112000,103000,9000,2,0,2,327599
4960,誠美材,1197001,871000,326001,0,0,0,0,0,0,1167,4000,3833,167,1000,0,1000,327168
3545,敦泰,505040,225633,279407,0,0,0,50000,0,50000,-2987,0,0,0,1119,4106,-2987,326420
9938,百和,721220,465246,255974,0,0,0,0,0,0,68351,118000,50364,67636,715,0,715,324325
3029,零壹,516348,206000,310348,0,0,0,0,0,0,13967,14419,452,13967,0,0,0,324315
3703,欣陸,1560000,1232000,328000,0,0,0,0,4000,-4000,6,0,0,0,2000,1994,6,324006
5285,界霖,744100,451000,293100,0,0,0,0,0,0,20900,27000,6000,21000,100,200,-100,314000
2417,圓剛,1084739,771300,313439,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,312439
3189,景碩,7820513,7160186,660327,0,0,0,402000,3000,399000,-747218,112100,617010,-504910,196786,439094,-242308,312109
2820,華票,719000,414000,305000,0,0,0,0,0,0,0,0,0,0,0,0,0,305000
8028,昇陽半導體,1123160,775545,347615,0,0,0,0,32000,-32000,-13707,3000,1000,2000,28626,44333,-15707,301908
3024,憶聲,466079,176000,290079,0,0,0,0,0,0,0,0,0,0,0,0,0,290079
2852,第一保,330000,40000,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,290000
2504,國產,803000,461000,342000,0,0,0,0,12000,-12000,-42000,0,42000,-42000,0,0,0,288000
6589,台康生技,503897,215000,288897,0,0,0,0,1000,-1000,0,3000,3000,0,0,0,0,287897
1795,美時,468169,211203,256966,0,0,0,0,2000,-2000,32564,22000,3968,18032,29376,14844,14532,287530
