證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2883,凱基金,32233647,7565514,24668133,0,0,0,63000,55949,7051,-210746,0,0,0,207446,418192,-210746,24464438
2881,富邦金,33527218,14859612,18667606,0,0,0,2000,10232,-8232,-245880,209186,170000,39186,420115,705181,-285066,18413494
2409,友達,37787294,21028000,16759294,0,0,0,37000,45890,-8890,-623917,163000,473994,-310994,462978,775901,-312923,16126487
2892,第一金,22726490,8359595,14366895,0,0,0,141000,1231,139769,37463,20000,5750,14250,105000,81787,23213,14544127
2886,兆豐金,18068411,4508119,13560292,0,0,0,132000,33068,98932,109493,55000,86762,-31762,218327,77072,141255,13768717
2884,玉山金,26157281,14021350,12135931,0,0,0,627000,50543,576457,264144,138000,3016,134984,285972,156812,129160,12976532
2882,國泰金,19919625,6901392,13018233,0,0,0,2000,39678,-37678,-90546,90982,150000,-59018,250172,281700,-31528,12890009
2606,裕民,19630387,6758630,12871757,0,0,0,1000,1030000,-1029000,-751893,380205,1422779,-1042574,505632,214951,290681,11090864
3481,群創,58891979,49174135,9717844,0,0,0,42000,68776,-26776,845233,1926000,2004998,-78998,1551103,626872,924231,10536301
1303,南亞,27876953,25050014,2826939,0,0,0,6065000,205000,5860000,1467269,952000,341000,611000,963392,107123,856269,10154208
1216,統一,12129697,2147509,9982188,0,0,0,0,70000,-70000,91182,83000,77000,6000,161761,76579,85182,10003370
2891,中信金,17996399,9296801,8699598,0,0,0,4000,152502,-148502,-466077,49000,74402,-25402,60155,500830,-440675,8085019
2610,華航,17506859,10003000,7503859,0,0,0,74000,62844,11156,48492,9000,10000,-1000,207000,157508,49492,7563507
2890,永豐金,16343317,9807811,6535506,0,0,0,41000,35802,5198,-424157,39000,212502,-173502,111648,362303,-250655,6116547
3045,台灣大,7154846,1733500,5421346,0,0,0,690000,9790,680210,-392018,6000,385000,-379000,0,13018,-13018,5709538
2880,華南金,13707949,7769585,5938364,0,0,0,0,0,0,-270537,20000,0,20000,165601,456138,-290537,5667827
2615,萬海,34409092,28728519,5680573,0,0,0,4000,15147,-11147,-7959,548563,556000,-7437,851461,851983,-522,5661467
2609,陽明,70094869,64410366,5684503,0,0,0,29000,20570,8430,-163670,1390809,1576042,-185233,1961845,1940282,21563,5529263
8039,台虹,17459651,12921030,4538621,0,0,0,0,0,0,82358,415000,390000,25000,113518,56160,57358,4620979
2484,希華,6410466,2556094,3854372,0,0,0,0,0,0,54278,16316,5000,11316,54412,11450,42962,3908650
2489,瑞軒,18529032,14727941,3801091,0,0,0,0,0,0,41703,743295,1125064,-381769,580609,157137,423472,3842794
2887,台新新光金,21096315,15787916,5308399,0,0,0,60000,1562,58438,-1673301,46000,312957,-266957,84000,1490344,-1406344,3693536
5880,合庫金,10443509,6840000,3603509,0,0,0,0,43899,-43899,52770,26000,2905,23095,61000,31325,29675,3612380
1326,台化,5811495,2696463,3115032,0,0,0,0,0,0,410910,84000,32000,52000,482448,123538,358910,3525942
1301,台塑,7333830,6713217,620613,0,0,0,2612000,0,2612000,278721,93000,1000,92000,360063,173342,186721,3511334
6505,台塑化,6031794,2443855,3587939,0,0,0,0,0,0,-180905,41000,151000,-110000,161763,232668,-70905,3407034
2603,長榮,14663199,9068002,5595197,0,0,0,94000,1020858,-926858,-1750048,68000,1335000,-1267000,110441,593489,-483048,2918291
4904,遠傳,5702712,1889079,3813633,0,0,0,90000,1184091,-1094091,-1020,5000,10000,-5000,17000,13020,3980,2718522
9904,寶成,5108836,2399000,2709836,0,0,0,60000,188763,-128763,-14016,14000,2000,12000,0,26016,-26016,2567057
2455,全新,2645751,501005,2144746,0,0,0,9000,5000,4000,216536,129169,54657,74512,174247,32223,142024,2365282
3034,聯詠,4535628,2250575,2285053,0,0,0,38000,34078,3922,48493,5000,19000,-14000,153209,90716,62493,2337468
1102,亞泥,5900147,3042857,2857290,0,0,0,58000,42536,15464,-567881,5000,582000,-577000,28297,19178,9119,2304873
3037,欣興,8707998,5639556,3068442,0,0,0,128000,1171000,-1043000,170800,115500,57000,58500,311641,199341,112300,2196242
3702,大聯大,4048313,5053033,-1004720,0,0,0,2635000,73000,2562000,533955,838000,119000,719000,58525,243570,-185045,2091235
2301,光寶科,28307938,28966042,-658104,0,0,0,2536000,21303,2514697,207081,336000,213474,122526,709372,624817,84555,2063674
1802,台玻,8115289,5546506,2568783,0,0,0,0,357000,-357000,-156301,73000,114998,-41998,175058,289361,-114303,2055482
5871,中租-KY,4167467,2086871,2080596,0,0,0,14000,0,14000,-54721,7000,999,6001,0,60722,-60722,2039875
3673,TPK-KY,3094178,1368000,1726178,0,0,0,0,0,0,312160,122000,19000,103000,244999,35839,209160,2038338
2812,台中銀,4565108,2525000,2040108,0,0,0,0,34169,-34169,10000,10000,0,10000,0,0,0,2015939
2104,國際中橡,3182366,1182420,1999946,0,0,0,0,0,0,4113,6000,0,6000,0,1887,-1887,2004059
1710,東聯,3834573,2047300,1787273,0,0,0,0,0,0,68631,1000,0,1000,104069,36438,67631,1855904
2617,台航,2640065,955000,1685065,0,0,0,0,0,0,-5259,6000,15000,-9000,5040,1299,3741,1679806
1402,遠東新,4403256,4099365,303891,0,0,0,1252000,295,1251705,-23047,56000,78000,-22000,47684,48731,-1047,1532549
