證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2887,台新新光金,50413921,43523289,6890632,0,0,0,34345000,1358000,32987000,745153,233219,11356,221863,2132496,1609206,523290,40622785
2883,凱基金,55184906,24205272,30979634,0,0,0,3917000,1276000,2641000,1218341,271000,2000,269000,1848141,898800,949341,34838975
2618,長榮航,44916310,14441650,30474660,0,0,0,43000,5965353,-5922353,-100951,725410,1000,724410,843050,1668411,-825361,24451356
2890,永豐金,37492553,12888246,24604307,0,0,0,57000,631806,-574806,106360,105000,140000,-35000,181360,40000,141360,24135861
2610,華航,40695031,19008932,21686099,0,0,0,49000,236775,-187775,2506163,905000,89000,816000,1916560,226397,1690163,24004487
2344,華邦電,64596035,48366991,16229044,0,0,0,4412000,0,4412000,1632803,1178000,558000,620000,2355314,1342511,1012803,22273847
2892,第一金,29825126,12295494,17529632,0,0,0,0,2000,-2000,280378,99044,8,99036,238436,57094,181342,17808010
2891,中信金,35582138,8884465,26697673,0,0,0,237000,11089963,-10852963,-119615,137000,105160,31840,889160,1040615,-151455,15725095
1802,台玻,29807737,17875859,11931878,0,0,0,652000,0,652000,2501308,2088000,213000,1875000,1510900,884592,626308,15085186
1303,南亞,34756814,22446360,12310454,0,0,0,880000,0,880000,917061,506000,421556,84444,1387906,555289,832617,14107515
2327,國巨*,17362691,5125158,12237533,0,0,0,790000,300,789700,362367,310735,150734,160001,1368279,1165913,202366,13389600
3576,聯合再生,27816115,14338530,13477585,0,0,0,0,0,0,-138902,42000,4000,38000,1604228,1781130,-176902,13338683
3042,晶技,17926364,8365550,9560814,0,0,0,611000,300,610700,2993996,1855302,127100,1728202,1465705,199911,1265794,13165510
2353,宏碁,20604609,10351000,10253609,0,0,0,742000,102000,640000,1823789,498000,77176,420824,2082374,679409,1402965,12717398
2401,凌陽,15202333,3206130,11996203,0,0,0,0,0,0,634068,385338,52829,332509,343043,41484,301559,12630271
1326,台化,17060804,5706723,11354081,0,0,0,0,0,0,1105719,165000,34000,131000,1048719,74000,974719,12459800
1301,台塑,24867125,13297676,11569449,0,0,0,0,0,0,585448,225000,244236,-19236,783324,178640,604684,12154897
2881,富邦金,14951349,7780996,7170353,0,0,0,3256000,723720,2532280,572850,115000,66000,49000,681309,157459,523850,10275483
2002,中鋼,40289879,31277500,9012379,0,0,0,461000,41000,420000,737868,113000,25000,88000,1039041,389173,649868,10170247
2330,台積電,23238768,13591782,9646986,0,0,0,115121,29600,85521,107319,257006,169000,88006,340269,320956,19313,9839826
2317,鴻海,34175051,25541168,8633883,0,0,0,182202,170000,12202,622125,120096,29011,91085,730436,199396,531040,9268210
6191,精成科,9713970,1724991,7988979,0,0,0,395000,0,395000,224323,4000,0,4000,335418,115095,220323,8608302
1402,遠東新,12875767,4485880,8389887,0,0,0,102000,6000,96000,69870,132000,107511,24489,146798,101417,45381,8555757
1714,和桐,11342000,3888105,7453895,0,0,0,0,0,0,580585,361375,37000,324375,443014,186804,256210,8034480
2867,三商壽,13322300,5241030,8081270,0,0,0,0,0,0,-59000,764000,823000,-59000,0,0,0,8022270
2801,彰銀,15932975,8340023,7592952,0,0,0,0,78554,-78554,324000,92000,2000,90000,240000,6000,234000,7838398
3019,亞光,8179852,1647121,6532731,0,0,0,0,0,0,1074508,525676,13000,512676,591971,30139,561832,7607239
3035,智原,6947976,1377673,5570303,0,0,0,0,0,0,1494320,843000,2000,841000,869498,216178,653320,7064623
2882,國泰金,18965480,6691387,12274093,0,0,0,507000,6908000,-6401000,816250,419000,40000,379000,528251,91001,437250,6689343
4938,和碩,17960247,12360977,5599270,0,0,0,117167,65000,52167,581686,204000,853183,-649183,1579487,348618,1230869,6233123
1605,華新,20750971,18064704,2686267,0,0,0,220233,0,220233,3044547,675000,218000,457000,2978088,390541,2587547,5951047
2337,旺宏,5691606,1869755,3821851,0,0,0,67000,50000,17000,1816079,1157767,30000,1127767,779213,90901,688312,5654930
6202,盛群,9877818,4579895,5297923,0,0,0,0,0,0,135152,30897,41080,-10183,149238,3903,145335,5433075
1101,台泥,20988938,15856133,5132805,0,0,0,334000,0,334000,-100235,130000,545000,-415000,491385,176620,314765,5366570
2880,華南金,15610139,5427785,10182354,0,0,0,0,5305000,-5305000,185947,101000,0,101000,227454,142507,84947,5063301
2489,瑞軒,9253410,4296000,4957410,0,0,0,0,4000,-4000,-33777,264000,298000,-34000,72825,72602,223,4919633
5880,合庫金,12172097,7566946,4605151,0,0,0,0,60028,-60028,249028,108000,0,108000,155028,14000,141028,4794151
3048,益登,9281082,4182926,5098156,0,0,0,0,0,0,-508520,26063,3045,23018,55669,587207,-531538,4589636
6155,鈞寶,6972000,3002507,3969493,0,0,0,0,0,0,1612,1000,6000,-5000,6856,244,6612,3971105
2478,大毅,4496000,854520,3641480,0,0,0,0,0,0,131664,132713,27000,105713,27997,2046,25951,3773144
6005,群益證,9125697,4917000,4208697,0,0,0,0,489037,-489037,0,0,0,0,0,0,0,3719660
3060,銘異,4849409,1160000,3689409,0,0,0,0,0,0,-440,9228,9668,-440,0,0,0,3688969
3037,欣興,6913508,4864501,2049007,0,0,0,985000,0,985000,343267,331836,92035,239801,289964,186498,103466,3377274
