證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2883,凱基金,99563466,250406297,-150842831,0,0,0,216078000,167309,215910691,-745887,989753,2802447,-1812694,1917939,851132,1066807,64321973
2887,台新新光金,114904717,127880004,-12975287,0,0,0,71954000,249724,71704276,-1050983,636052,2329860,-1693808,1322930,680105,642825,57678006
2892,第一金,68363632,36932879,31430753,0,0,0,973000,24677,948323,602403,117216,145000,-27784,646187,16000,630187,32981479
2834,臺企銀,37587000,5733095,31853905,0,0,0,0,138568,-138568,465461,82461,17000,65461,460000,60000,400000,32180798
2884,玉山金,53109248,26122718,26986530,0,0,0,1212000,580814,631186,172861,98000,804000,-706000,1146861,268000,878861,27790577
2880,華南金,19313201,44956695,-25643494,0,0,0,51797000,873952,50923048,-494079,314700,434000,-119300,641501,1016280,-374779,24785475
2890,永豐金,40941019,19005440,21935579,0,0,0,951000,211013,739987,804554,167971,6000,161971,803655,161072,642583,23480120
2801,彰銀,35060887,12594747,22466140,0,0,0,0,52488,-52488,84535,63000,0,63000,34535,13000,21535,22498187
5880,合庫金,31823039,11628295,20194744,0,0,0,667000,53171,613829,699218,101172,1000,100172,634046,35000,599046,21507791
1301,台塑,28962200,11894077,17068123,0,0,0,0,880,-880,-301274,61000,37236,23764,496920,821958,-325038,16765969
6282,康舒,38506241,25428806,13077435,0,0,0,0,0,0,1827924,143000,380988,-237988,2818466,752554,2065912,14905359
1314,中石化,43286729,29104956,14181773,0,0,0,0,0,0,535558,893778,314220,579558,0,44000,-44000,14717331
2867,三商壽,16242100,5826000,10416100,0,0,0,0,0,0,3224000,2862000,115000,2747000,477000,0,477000,13640100
2886,兆豐金,35539084,25272474,10266610,0,0,0,767000,46137,720863,483766,68000,0,68000,521141,105375,415766,11471239
2845,遠東銀,14135370,2978000,11157370,0,0,0,0,4000,-4000,31000,26000,0,26000,10000,5000,5000,11184370
