證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2886,兆豐金,23372544,13169750,10202794,0,0,0,12536000,183495,12352505,-19152,48000,68022,-20022,135000,134130,870,22536147
2634,漢翔,34923107,20106185,14816922,0,0,0,0,15000,-15000,474336,1003613,640613,363000,661225,549889,111336,15276258
2609,陽明,37457453,23112757,14344696,0,0,0,122000,441,121559,749638,339021,47368,291653,898094,440109,457985,15215893
2603,長榮,22331399,7264687,15066712,0,0,0,88000,165000,-77000,-227064,33307,9000,24307,605363,856734,-251371,14762648
2867,三商壽,18250000,4840470,13409530,0,0,0,0,0,0,-133422,0,0,0,0,133422,-133422,13276108
2880,華南金,15110933,13605431,1505502,0,0,0,12002000,390000,11612000,-308444,8000,109746,-101746,372883,579581,-206698,12809058
2301,光寶科,24222286,14638511,9583775,0,0,0,3170000,19303,3150697,-475235,84297,323000,-238703,558832,795364,-236532,12259237
2892,第一金,21667483,23230464,-1562981,0,0,0,14002000,339231,13662769,21685,4289,8000,-3711,93503,68107,25396,12121473
2542,興富發,12247823,2381500,9866323,0,0,0,891000,8000,883000,159096,143000,65000,78000,110651,29555,81096,10908419
8105,凌巨,16471000,5776279,10694721,0,0,0,0,400000,-400000,458030,47156,7000,40156,761878,344004,417874,10752751
3037,欣興,23173152,12496650,10676502,0,0,0,400000,278000,122000,-394898,234005,270087,-36082,685475,1044291,-358816,10403604
2881,富邦金,17842328,7039430,10802898,0,0,0,60733,1166414,-1105681,-204221,1000,23999,-22999,122694,303916,-181222,9492996
2618,長榮航,24178123,14002380,10175743,0,0,0,365000,1347286,-982286,-575222,4000,329010,-325010,66093,316305,-250212,8618235
1402,遠東新,9619317,1681758,7937559,0,0,0,210000,295,209705,60670,90000,47000,43000,57670,40000,17670,8207934
2801,彰銀,11766126,3530871,8235255,0,0,0,0,0,0,-51000,2000,17000,-15000,6000,42000,-36000,8184255
2812,台中銀,10502821,2451055,8051766,0,0,0,0,0,0,-40000,0,0,0,0,40000,-40000,8011766
1314,中石化,10945670,3038241,7907429,0,0,0,0,0,0,-31184,59816,91000,-31184,0,0,0,7876245
2834,臺企銀,16917764,9219661,7698103,0,0,0,0,0,0,-121000,0,15000,-15000,2000,108000,-106000,7577103
8070,長華*,6112220,1523162,4589058,0,0,0,2075000,12000,2063000,100962,0,7000,-7000,153517,45555,107962,6753020
1216,統一,8296438,2725708,5570730,0,0,0,355000,6000,349000,-44683,1000,12876,-11876,17059,49866,-32807,5875047
2890,永豐金,11094298,19243190,-8148892,0,0,0,15004000,1029953,13974047,7334,51000,11385,39615,35690,67971,-32281,5832489
5880,合庫金,9315912,16050097,-6734185,0,0,0,12003000,0,12003000,-102864,1510,726,784,43000,146648,-103648,5165951
3605,宏致,7129676,2412848,4716828,0,0,0,0,0,0,-248566,3000,33000,-30000,31142,249708,-218566,4468262
1718,中纖,7350023,2973823,4376200,0,0,0,0,24000,-24000,-155174,25000,174410,-149410,236,6000,-5764,4197026
2884,玉山金,17114745,31540985,-14426240,0,0,0,18693000,18691,18674309,-154099,23034,212609,-189575,83408,47932,35476,4093970
2324,仁寶,59213059,53218889,5994170,0,0,0,0,78923,-78923,-1989895,43000,156659,-113659,839983,2716219,-1876236,3925352
8422,可寧衛*,4869503,1860000,3009503,0,0,0,718000,0,718000,48243,2000,0,2000,50243,4000,46243,3775746
8039,台虹,9566309,6293203,3273106,0,0,0,0,0,0,179145,261000,144000,117000,225361,163216,62145,3452251
3450,聯鈞,7101709,5529045,1572664,0,0,0,1892000,0,1892000,-56655,84000,120000,-36000,266743,287398,-20655,3408009
3045,台灣大,6409210,3467693,2941517,0,0,0,349000,148790,200210,-42020,0,23000,-23000,9000,28020,-19020,3099707
2105,正新,4272568,1469230,2803338,0,0,0,212000,21000,191000,43631,16242,30021,-13779,100148,42738,57410,3037969
2646,星宇航空,4092605,1115000,2977605,0,0,0,0,0,0,2015,0,0,0,17000,14985,2015,2979620
2408,南亞科,30304234,27955803,2348431,0,0,0,1177000,434125,742875,-197838,723282,765957,-42675,93587,248750,-155163,2893468
4904,遠傳,4477311,1088108,3389203,0,0,0,669000,1237091,-568091,-5320,29000,4000,25000,6000,36320,-30320,2815792
5608,四維航,5807270,3085201,2722069,0,0,0,0,0,0,20025,29025,9000,20025,0,0,0,2742094
6141,柏承,3644000,1271760,2372240,0,0,0,0,0,0,58026,70896,12870,58026,0,0,0,2430266
2412,中華電,4466701,6471627,-2004926,0,0,0,4695000,313333,4381667,-49000,0,12000,-12000,0,37000,-37000,2327741
