證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2344,華邦電,74140085,43721083,30419002,0,0,0,2375000,11736000,-9361000,-1421111,537000,1466268,-929268,1597902,2089745,-491843,19636891
2887,台新新光金,70364188,64071443,6292745,0,0,0,11115000,362000,10753000,2429668,23000,70950,-47950,3648594,1170976,2477618,19475413
2890,永豐金,32440006,24085801,8354205,0,0,0,841000,5000,836000,-25893,0,43000,-43000,306345,289238,17107,9164312
3702,大聯大,21740561,7961761,13778800,0,0,0,14000,5610000,-5596000,110965,122000,101000,21000,182902,92937,89965,8293765
2880,華南金,24129311,20012421,4116890,0,0,0,1178000,6000,1172000,798165,38000,59313,-21313,977789,158311,819478,6087055
3036,文曄,19631567,6767243,12864324,0,0,0,374000,7782000,-7408000,561187,86000,269265,-183265,863026,118574,744452,6017511
1303,南亞,26578635,21940456,4638179,0,0,0,1851000,0,1851000,-1474421,294300,1343438,-1049138,888858,1314141,-425283,5014758
2884,玉山金,37658035,34962391,2695644,0,0,0,1582000,150000,1432000,560711,0,452115,-452115,1154250,141424,1012826,4688355
6153,嘉聯益,6969352,3059000,3910352,0,0,0,0,0,0,18858,110473,91615,18858,0,0,0,3929210
2867,三商壽,10180050,7101000,3079050,0,0,0,0,0,0,840000,1349000,25000,1324000,0,484000,-484000,3919050
1314,中石化,14187000,10423275,3763725,0,0,0,0,0,0,99084,364000,258916,105084,0,6000,-6000,3862809
2409,友達,3831306,1218500,2612806,0,0,0,61000,0,61000,896850,1000,0,1000,1143000,247150,895850,3570656
3045,台灣大,10685745,8766350,1919395,0,0,0,507000,57000,450000,91715,9000,3000,6000,90715,5000,85715,2461110
1319,東陽,2257047,3252907,-995860,0,0,0,3360000,5971,3354029,-57243,20958,119232,-98274,163768,122737,41031,2300926
2892,第一金,25970040,24877879,1092161,0,0,0,988000,14000,974000,146693,12000,172893,-160893,554582,246996,307586,2212854
1605,華新,31490150,27454030,4036120,0,0,0,150000,2000,148000,-2008446,68000,189000,-121000,309980,2197426,-1887446,2175674
3376,新日興,11610906,10048857,1562049,0,0,0,750000,0,750000,-141119,218541,493451,-274910,628203,494412,133791,2170930
2547,日勝生,2970923,838000,2132923,0,0,0,0,0,0,17000,62000,45000,17000,0,0,0,2149923
2484,希華,10110141,8038765,2071376,0,0,0,0,0,0,28504,68570,40066,28504,0,0,0,2099880
