證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2409,友達,162422530,106985430,55437100,0,0,0,0,1129000,-1129000,1131816,4787984,4577549,210435,3551930,2630549,921381,55439916
2845,遠東銀,34888225,5145573,29742652,0,0,0,0,65000,-65000,14263,14000,0,14000,7263,7000,263,29691915
2886,兆豐金,30848444,7587245,23261199,0,0,0,1574000,2262000,-688000,226308,350000,0,350000,290852,414544,-123692,22799507
2889,國票金,26279255,5867000,20412255,0,0,0,0,0,0,131550,131000,0,131000,7000,6450,550,20543805
2481,強茂,32735636,15736605,16999031,0,0,0,2850000,0,2850000,-62170,372145,554000,-181855,468395,348710,119685,19786861
2885,元大金,27795928,10420519,17375409,0,0,0,2204000,699000,1505000,481222,296553,15000,281553,411245,211576,199669,19361631
3231,緯創,36425599,33662705,2762894,0,0,0,14568000,21000,14547000,564054,1096996,970032,126964,861784,424694,437090,17873948
3481,群創,112161612,93139811,19021801,0,0,0,0,3000,-3000,-2356958,5556998,7935960,-2378962,1260908,1238904,22004,16661843
2303,聯電,62471477,40449979,22021498,0,0,0,79000,9055000,-8976000,2778622,2234000,1611000,623000,2830401,674779,2155622,15824120
5880,合庫金,23747327,6316440,17430887,0,0,0,0,3264000,-3264000,-57045,2753,8000,-5247,112202,164000,-51798,14109842
2618,長榮航,21198759,12046824,9151935,0,0,0,3474000,149143,3324857,-24421,106999,69000,37999,285132,347552,-62420,12452371
2884,玉山金,63952280,54971819,8980461,0,0,0,678000,7000,671000,1236820,592632,53018,539614,1142464,445258,697206,10888281
2610,華航,13196524,2904000,10292524,0,0,0,1019000,449000,570000,-91441,38000,6000,32000,221559,345000,-123441,10771083
2892,第一金,27489104,14964806,12524298,0,0,0,663000,2660000,-1997000,-122851,6000,0,6000,83149,212000,-128851,10404447
2609,陽明,20686919,11186784,9500135,0,0,0,38000,59000,-21000,447242,227001,26465,200536,951706,705000,246706,9926377
2897,王道銀行,10168409,2119000,8049409,0,0,0,1530000,0,1530000,51000,51000,0,51000,0,0,0,9630409
3045,台灣大,10304243,1616419,8687824,0,0,0,1261000,56000,1205000,-287862,32210,184000,-151790,0,136072,-136072,9604962
2002,中鋼,18177869,9128744,9049125,0,0,0,392000,219000,173000,-73884,40000,37000,3000,36000,112884,-76884,9148241
2882,國泰金,21567489,17795935,3771554,0,0,0,3816000,574000,3242000,448667,402000,44000,358000,378518,287851,90667,7462221
2890,永豐金,20864747,14909106,5955641,0,0,0,2098000,327000,1771000,-343362,84762,15000,69762,34864,447988,-413124,7383279
2891,中信金,31010076,26775376,4234700,0,0,0,3981000,628000,3353000,-326904,135000,102000,33000,220508,580412,-359904,7260796
