證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2618,長榮航,135708920,33575227,102133693,0,0,0,1495000,13162700,-11667700,513605,1105000,151206,953794,1771689,2211878,-440189,90979598
2409,友達,138667240,62735522,75931718,0,0,0,0,710,-710,10920197,1430000,216000,1214000,14882607,5176410,9706197,86851205
2892,第一金,39705843,26330000,13375843,0,0,0,18822000,30530,18791470,-135237,223000,377000,-154000,308352,289589,18763,32032076
2610,華航,68362053,46914791,21447262,0,0,0,180000,91000,89000,1736350,493178,433000,60178,2011766,335594,1676172,23272612
1303,南亞,37501584,18025536,19476048,0,0,0,56000,112319,-56319,1124865,695862,132120,563742,1239817,678694,561123,20544594
2887,台新新光金,48482284,38444323,10037961,0,0,0,12904000,1994879,10909121,-1172370,411000,620000,-209000,1323627,2286997,-963370,19774712
2313,華通,33860021,14854804,19005217,0,0,0,46000,7000,39000,214415,222000,177000,45000,502658,333243,169415,19258632
2890,永豐金,37254444,27318012,9936432,0,0,0,7773000,35064,7737936,-158543,362000,361000,1000,241457,401000,-159543,17515825
1402,遠東新,14097857,11095133,3002724,0,0,0,8199000,137233,8061767,235867,355274,189919,165355,195877,125365,70512,11300358
5880,合庫金,16555738,6698000,9857738,0,0,0,0,53395,-53395,-39872,251000,390000,-139000,164128,65000,99128,9764471
2845,遠東銀,15514605,13764674,1749931,0,0,0,7825000,10000,7815000,-315519,91000,381000,-290000,75481,101000,-25519,9249412
2834,臺企銀,17075876,7780500,9295376,0,0,0,0,32000,-32000,-367000,182000,290000,-108000,50000,309000,-259000,8896376
2886,兆豐金,13371346,21303000,-7931654,0,0,0,17390000,36931,17353069,-551265,295927,596000,-300073,209808,461000,-251192,8870150
1802,台玻,26270720,18614366,7656354,0,0,0,0,0,0,392128,399000,192000,207000,1394373,1209245,185128,8048482
1326,台化,18487854,10207364,8280490,0,0,0,0,0,0,-596908,208001,324000,-115999,949126,1430035,-480909,7683582
2002,中鋼,21981862,14594061,7387801,0,0,0,90000,47695,42305,29270,356000,455000,-99000,406069,277799,128270,7459376
3673,TPK-KY,11124671,5152084,5972587,0,0,0,0,0,0,1092865,126200,33001,93199,1267740,268074,999666,7065452
2408,南亞科,29124735,24978757,4145978,0,0,0,2400000,158966,2241034,646365,1096001,396000,700001,543913,597549,-53636,7033377
6269,台郡,8801841,2874871,5926970,0,0,0,0,0,0,307437,188383,205000,-16617,383115,59061,324054,6234407
2606,裕民,8100625,1908000,6192625,0,0,0,63000,251000,-188000,98647,134043,36518,97525,14857,13735,1122,6103272
1301,台塑,11170827,5236322,5934505,0,0,0,0,6762,-6762,34662,133000,193015,-60015,357584,262907,94677,5962405
2812,台中銀,14342888,8634000,5708888,0,0,0,0,11000,-11000,-30000,112000,181000,-69000,62000,23000,39000,5667888
2880,華南金,15269709,14654190,615519,0,0,0,12073000,7137907,4935093,-239617,236000,387000,-151000,464157,552774,-88617,5310995
2489,瑞軒,17985623,12569900,5415723,0,0,0,0,0,0,-281223,207000,606000,-399000,177611,59834,117777,5134500
2375,凱美,9127004,4229250,4897754,0,0,0,0,0,0,101808,28106,2000,26106,499987,424285,75702,4999562
