證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2409,友達,306943735,71050269,235893466,0,0,0,0,27329,-27329,22412688,13465997,2107000,11358997,11945746,892055,11053691,258278825
3481,群創,87419513,54274808,33144705,0,0,0,10000,4908002,-4898002,6988283,6441000,2271000,4170000,3410400,592117,2818283,35234986
2883,凱基金,38764216,14275644,24488572,0,0,0,656000,76234,579766,-315856,56000,720000,-664000,352922,4778,348144,24752482
1314,中石化,36441839,20866628,15575211,0,0,0,0,0,0,1484565,1586565,102000,1484565,0,0,0,17059776
6116,彩晶,22975379,7879219,15096160,0,0,0,0,0,0,451752,218000,126000,92000,451752,92000,359752,15547912
8150,南茂,21661000,7397302,14263698,0,0,0,0,0,0,996035,610999,152615,458384,1136180,598529,537651,15259733
2371,大同,9982762,1852000,8130762,0,0,0,0,861,-861,299722,279000,2348,276652,117070,94000,23070,8429623
2449,京元電子,16609887,14577137,2032750,0,0,0,4581549,23207,4558342,1016586,1701966,769373,932593,340822,256829,83993,7607678
2855,統一證,8720558,1418000,7302558,0,0,0,16000,11000,5000,0,0,0,0,0,0,0,7307558
2891,中信金,17122186,11281702,5840484,0,0,0,1268000,224968,1043032,245200,314000,14617,299383,21762,75945,-54183,7128716
2882,國泰金,12685517,6416988,6268529,0,0,0,336000,235741,100259,453782,157000,42000,115000,348782,10000,338782,6822570
2884,玉山金,15530397,10444279,5086118,0,0,0,813000,41685,771315,848127,354000,76239,277761,580871,10505,570366,6705560
3711,日月光投控,9617831,4494810,5123021,0,0,0,619661,78084,541577,1028527,1040199,80000,960199,718948,650620,68328,6693125
2881,富邦金,11799166,4454363,7344803,0,0,0,330000,1432504,-1102504,378785,226389,43000,183389,240127,44731,195396,6621084
2308,台達電,7620169,5345955,2274214,0,0,0,3408992,16431,3392561,899725,762300,63505,698795,955198,754268,200930,6566500
2303,聯電,48645028,54370566,-5725538,0,0,0,8505594,604798,7900796,3606620,3555983,427674,3128309,1184666,706355,478311,5781878
1303,南亞,17304163,15130677,2173486,0,0,0,3134000,0,3134000,401683,775000,502999,272001,363065,233383,129682,5709169
6213,聯茂,9536119,4243844,5292275,0,0,0,30000,142000,-112000,355416,336266,96477,239789,130410,14783,115627,5535691
1802,台玻,7697754,3307872,4389882,0,0,0,4000,0,4000,1069544,1108000,302000,806000,289611,26067,263544,5463426
2892,第一金,11765160,6916316,4848844,0,0,0,473000,163724,309276,72317,87121,24322,62799,11288,1770,9518,5230437
2363,矽統,5485000,1530820,3954180,0,0,0,0,0,0,665917,0,0,0,669917,4000,665917,4620097
2609,陽明,12652039,8444301,4207738,0,0,0,29000,0,29000,302140,275000,88189,186811,195708,80379,115329,4538878
6505,台塑化,7839132,3801532,4037600,0,0,0,339000,12208,326792,-91379,172272,107150,65122,113508,270009,-156501,4273013
2330,台積電,9832887,7143383,2689504,0,0,0,928551,193945,734606,614602,454602,16050,438552,217302,41252,176050,4038712
2890,永豐金,15020739,11230482,3790257,0,0,0,672000,597322,74678,60036,61000,50363,10637,49597,198,49399,3924971
2399,映泰,5393839,1611450,3782389,0,0,0,0,0,0,74745,2000,1000,1000,75297,1552,73745,3857134
2454,聯發科,5549144,2392277,3156867,0,0,0,337872,25069,312803,346817,346599,46416,300183,184244,137610,46634,3816487
6257,矽格,11205393,8141898,3063495,0,0,0,32000,14000,18000,602574,775073,123000,652073,152501,202000,-49499,3684069
1709,和益,8246266,4734098,3512168,0,0,0,0,0,0,145629,17000,53000,-36000,183430,1801,181629,3657797
2886,兆豐金,7105907,4233927,2871980,0,0,0,711000,143998,567002,83181,81000,41597,39403,61823,18045,43778,3522163
6456,GIS-KY,3716351,559012,3157339,0,0,0,0,0,0,311574,7000,2000,5000,357313,50739,306574,3468913
1605,華新,7042697,3965826,3076871,0,0,0,7000,0,7000,165358,88075,0,88075,81333,4050,77283,3249229
1718,中纖,3998804,1515000,2483804,0,0,0,0,0,0,635011,72000,14000,58000,577011,0,577011,3118815
